Time,Abs
1.741666675,0.33200
1.758333325,0.32600
1.774999976,0.32900
1.791666627,0.33000
1.808333278,0.32700
1.825000048,0.32400
1.841666698,0.32400
1.858333349,0.32500
1.875,0.32000
1.891666651,0.32100
1.908333302,0.32100
1.924999952,0.32200
1.941666603,0.31900
1.958333373,0.31500
1.975000024,0.31500
1.991666675,0.31400
2.008333445,0.31300
2.025000095,0.31500
2.041666746,0.31100
2.058333397,0.31100
2.075000048,0.31200
2.091666698,0.30800
2.108333349,0.30800
2.125,0.30900
2.141666889,0.31400
2.15833354,0.31000
2.175000191,0.31400
2.191666842,0.31800
2.208333492,0.32100
2.225000143,0.32000
2.241666794,0.31800
2.258333445,0.32000
2.275000095,0.31800
2.291666746,0.31900
2.308333397,0.31700
2.325000048,0.31600
2.341666698,0.31300
2.358333349,0.30400
2.375,0.31400
2.391666889,0.31000
2.40833354,0.30200
2.425000191,0.30400
2.441666842,0.29600
2.458333492,0.30000
2.475000143,0.30100
2.491666794,0.30300
2.508333445,0.29000
2.525000095,0.29400
2.541666746,0.29500
2.558333397,0.29300
2.575000048,0.29200
2.591666698,0.29100
2.608333349,0.29100
2.625,0.28900
2.641666889,0.28700
2.65833354,0.28700
2.675000191,0.28700
2.691666842,0.28300
2.708333492,0.28500
2.725000143,0.28200
2.741666794,0.27900
2.758333445,0.28000
2.775000095,0.28000
2.791666746,0.27800
2.808333397,0.28000
2.825000048,0.27800
2.841666698,0.27800
2.858333349,0.27800
2.875,0.27600
2.891666889,0.27800
2.90833354,0.27500
2.925000191,0.27600
2.941666842,0.27500
2.958333492,0.27500
2.975000143,0.27600
2.991666794,0.27100
3.008333445,0.27400
3.025000095,0.27100
3.041666746,0.27100
3.058333397,0.26800
3.075000048,0.26700
3.091666698,0.26700
3.108333349,0.26600
3.125,0.26900
3.141666889,0.26500
3.15833354,0.26500
3.175000191,0.26500
3.191666842,0.26500
3.208333492,0.26100
3.225000143,0.26200
3.241666794,0.26500
3.258333445,0.26400
3.275000095,0.26400
3.291666746,0.26400
3.308333397,0.26600
3.325000048,0.26400
3.341666698,0.26400
3.358333349,0.26400
3.375,0.26400
3.391666889,0.26200
3.40833354,0.26400
3.425000191,0.26100
3.441666842,0.26100
3.458333492,0.25900
3.475000143,0.26100
3.491666794,0.26100
3.508333445,0.25900
3.525000095,0.25700
3.541666746,0.26100
3.558333397,0.25700
3.575000048,0.25400
3.591666698,0.25100
3.608333349,0.25200
3.625,0.25300
3.641666889,0.25300
3.65833354,0.25000
3.675000191,0.25000
3.691666842,0.25100
3.708333492,0.25000
3.725000143,0.24600
3.741666794,0.24800
3.758333445,0.24500
3.775000095,0.24500
3.791666746,0.24200
3.808333397,0.24400
3.825000048,0.24300
3.841666698,0.24300
3.858333349,0.24300
3.875,0.24300
3.891666889,0.24300
3.90833354,0.24500
3.925000191,0.24000
3.941666842,0.24100
3.958333492,0.24100
3.975000143,0.24100
3.991666794,0.24000
4.008333206,0.23900
4.025000095,0.23700
4.041666508,0.23800
4.058333397,0.23900
4.074999809,0.23800
4.091666698,0.23700
4.108333111,0.23600
4.125,0.23600
4.141666412,0.23300
4.158333302,0.23400
4.174999714,0.23400
4.191666603,0.23300
4.208333015,0.23400
4.224999905,0.23400
4.241666317,0.23100
4.258333206,0.23400
4.275000095,0.23300
4.291666508,0.23600
4.308333397,0.24500
4.324999809,0.24100
4.341666698,0.24700
4.358333111,0.24400
4.375,0.24700
4.391666412,0.24400
4.408333302,0.24600
4.424999714,0.24200
4.441666603,0.24400
4.458333015,0.24300
4.474999905,0.23500
4.491666317,0.23200
4.508333206,0.23500
4.525000095,0.24000
4.541666508,0.23600
4.558333397,0.23100
4.574999809,0.23400
4.591666698,0.23000
4.608333111,0.23000
4.625,0.22900
4.641666412,0.22700
4.658333302,0.22700
4.674999714,0.22600
4.691666603,0.22300
4.708333015,0.22400
4.724999905,0.22100
4.741666317,0.22400
4.758333206,0.22300
4.775000095,0.22300
4.791666508,0.22100
4.808333397,0.22000
4.824999809,0.21900
4.841666698,0.22000
4.858333111,0.22100
4.875,0.21900
4.891666412,0.22000
4.908333302,0.21900
4.924999714,0.21800
4.941666603,0.21800
4.958333015,0.21900
4.974999905,0.21600
4.991666317,0.21900
5.008333206,0.21700
5.025000095,0.21700
5.041666508,0.21700
5.058333397,0.21300
5.074999809,0.21600
5.091666698,0.21600
5.108333111,0.21200
5.125,0.21400
5.141666412,0.21200
5.158333302,0.21300
5.174999714,0.21300
5.191666603,0.21400
5.208333015,0.21100
5.224999905,0.21100
5.241666317,0.21100
5.258333206,0.21100
5.275000095,0.21100
5.291666508,0.20900
5.308333397,0.21000
5.324999809,0.21200
5.341666698,0.21200
5.358333111,0.21400
5.375,0.21200
5.391666412,0.21300
5.408333302,0.21300
5.424999714,0.21400
5.441666603,0.21600
5.458333015,0.21200
5.474999905,0.21200
5.491666317,0.21200
5.508333206,0.21100
5.525000095,0.21300
5.541666508,0.20900
5.558333397,0.21100
5.574999809,0.21300
5.591666698,0.21000
5.608333111,0.20800
5.625,0.21100
5.641666412,0.20900
5.658333302,0.21100
5.674999714,0.20700
5.691666603,0.20300
5.708333015,0.20500
5.724999905,0.20600
5.741666317,0.20600
5.758333206,0.20500
5.775000095,0.20200
5.791666508,0.20300
5.808333397,0.20300
5.824999809,0.20100
5.841666698,0.20200
5.858333111,0.20200
5.875,0.20100
5.891666412,0.20000
5.908333302,0.20300
5.924999714,0.20100
5.941666603,0.20100
5.958333015,0.20000
5.974999905,0.20100
5.991666317,0.19900
6.008333206,0.20000
6.025000095,0.20000
6.041666508,0.20000
6.058333397,0.19900
6.074999809,0.19800
6.091666698,0.19800
6.108333111,0.19900
6.125,0.19800
6.141666412,0.19600
6.158333302,0.19600
6.174999714,0.19600
6.191666603,0.19800
6.208333015,0.19600
6.224999905,0.19500
6.241666317,0.19600
6.258333206,0.19800
6.275000095,0.19700
6.291666508,0.19500
6.308333397,0.19400
6.324999809,0.19300
6.341666698,0.19400
6.358333111,0.19300
6.375,0.19400
6.391666412,0.19400
6.408333302,0.19400
6.424999714,0.19400
6.441666603,0.19000
6.458333015,0.20100
6.474999905,0.20400
6.491666317,0.20600
6.508333206,0.20700
6.525000095,0.20500
6.541666508,0.20000
6.558333397,0.20800
6.574999809,0.20600
6.591666698,0.19800
6.608333111,0.19600
6.625,0.20400
6.641666412,0.20000
6.658333302,0.19300
6.674999714,0.19800
6.691666603,0.19600
6.708333015,0.19500
6.724999905,0.20200
6.741666317,0.19600
6.758333206,0.19500
6.775000095,0.19500
6.791666508,0.19200
6.808333397,0.18900
6.824999809,0.19400
6.841666698,0.19000
6.858333111,0.19200
6.875,0.19100
6.891666412,0.19300
6.908333302,0.19200
6.924999714,0.19200
6.941666603,0.18600
6.958333015,0.18900
6.974999905,0.19000
6.991666317,0.19000
7.008333206,0.18700
7.025000095,0.18600
7.041666508,0.18800
7.058333397,0.18900
7.074999809,0.18800
7.091666698,0.18700
7.108333111,0.18600
7.125,0.18600
7.141666412,0.18400
7.158333302,0.18800
7.174999714,0.18800
7.191666603,0.18900
7.208333015,0.18700
7.224999905,0.18700
7.241666317,0.18400
7.258333206,0.18700
7.275000095,0.18700
7.291666508,0.18400
7.308333397,0.18500
7.324999809,0.18700
7.341666698,0.18500
7.358333111,0.18600
7.375,0.18200
7.391666412,0.18500
7.408333302,0.18600
7.424999714,0.18500
7.441666603,0.18400
7.458333015,0.18200
7.474999905,0.18200
7.491666317,0.18200
7.508333206,0.18200
7.525000095,0.18200
7.541666508,0.18300
7.558333397,0.18200
7.574999809,0.18000
7.591666698,0.18000
7.608333111,0.18200
7.625,0.18500
7.641666412,0.18100
7.658333302,0.18200
7.674999714,0.18200
7.691666603,0.18500
7.708333015,0.18600
7.724999905,0.18400
7.741666317,0.18300
7.758333206,0.18700
7.775000095,0.18400
7.791666508,0.18300
7.808333397,0.18500
7.824999809,0.18500
7.841666698,0.18500
7.858333111,0.18400
7.875,0.18700
7.891666412,0.18400
7.908333302,0.18400
7.924999714,0.18600
7.941666603,0.18200
7.958333015,0.18700
7.974999905,0.18400
7.991666317,0.18100
8.008333206,0.18400
8.024999619,0.18300
8.041666985,0.18400
8.058333397,0.18400
8.074999809,0.18200
8.091666222,0.18200
8.108333588,0.18100
8.125,0.17900
8.141666412,0.18100
8.158332825,0.17700
8.175000191,0.18000
8.191666603,0.18100
8.208333015,0.17900
8.224999428,0.17900
8.241666794,0.17900
8.258333206,0.17600
8.274999619,0.17900
8.291666985,0.17900
8.308333397,0.17800
8.324999809,0.17600
8.341666222,0.17600
8.358333588,0.17600
8.375,0.17700
8.391666412,0.17500
8.408332825,0.17600
8.425000191,0.17400
8.441666603,0.17700
8.458333015,0.17700
8.474999428,0.17400
8.491666794,0.17700
8.508333206,0.17700
8.524999619,0.17600
8.541666985,0.17600
8.558333397,0.17700
8.574999809,0.17700
8.591666222,0.17500
8.608333588,0.17600
8.625,0.17500
8.641666412,0.17500
8.658332825,0.17500
8.675000191,0.17400
8.691666603,0.17400
8.708333015,0.17400
8.724999428,0.17300
8.741666794,0.17400
8.758333206,0.17500
8.774999619,0.17400
8.791666985,0.17500
8.808333397,0.17200
8.824999809,0.17300
8.841666222,0.17400
8.858333588,0.17200
8.875,0.17200
8.891666412,0.17200
8.908332825,0.17300
8.925000191,0.17200
8.941666603,0.17000
8.958333015,0.17400
8.974999428,0.17200
8.991666794,0.17300
9.008333206,0.17500
9.024999619,0.17400
9.041666985,0.17500
9.058333397,0.17700
9.074999809,0.18200
9.091666222,0.18200
9.108333588,0.18200
9.125,0.18400
9.141666412,0.18100
9.158332825,0.18300
9.175000191,0.18400
9.191666603,0.18700
9.208333015,0.18400
9.224999428,0.18400
9.241666794,0.18400
9.258333206,0.18400
9.274999619,0.18100
9.291666985,0.17600
9.308333397,0.18100
9.324999809,0.17400
9.341666222,0.17400
9.358333588,0.17800
9.375,0.17500
9.391666412,0.17700
9.408332825,0.17000
9.425000191,0.17600
9.441666603,0.17800
9.458333015,0.17700
9.474999428,0.17700
9.491666794,0.17500
9.508333206,0.17400
9.524999619,0.17300
9.541666985,0.17700
9.558333397,0.17300
9.574999809,0.17400
9.591666222,0.17300
9.608333588,0.17200
9.625,0.17300
9.641666412,0.17200
9.658332825,0.17200
9.675000191,0.17300
9.691666603,0.17000
9.708333015,0.17200
9.724999428,0.17200
9.741666794,0.17000
9.758333206,0.17300
9.774999619,0.17000
9.791666985,0.16800
9.808333397,0.16800
9.824999809,0.16800
9.841666222,0.16900
9.858333588,0.16900
9.875,0.17100
9.891666412,0.17100
9.908332825,0.16900
9.925000191,0.16800
9.941666603,0.17100
9.958333015,0.16900
9.974999428,0.16900
9.991666794,0.16900
10.00833321,0.17100
10.02499962,0.17000
10.04166698,0.17000
10.0583334,0.17100
10.07499981,0.17300
10.09166622,0.17100
10.10833359,0.17000
10.125,0.17000
10.14166641,0.16600
10.15833282,0.17000
10.17500019,0.17000
10.1916666,0.16900
10.20833302,0.16800
10.22499943,0.16800
10.24166679,0.17100
10.25833321,0.16900
10.27499962,0.17000
10.29166698,0.17000
10.3083334,0.16800
10.32499981,0.16900
10.34166622,0.16600
10.35833359,0.16900
10.375,0.16900
10.39166641,0.16800
10.40833282,0.16900
10.42500019,0.16900
10.4416666,0.16700
10.45833302,0.16800
10.47499943,0.16700
10.49166679,0.16700
10.50833321,0.16700
10.52499962,0.16800
10.54166698,0.16600
10.5583334,0.16600
10.57499981,0.16400
10.59166622,0.16900
10.60833359,0.17200
10.625,0.16800
10.64166641,0.17000
10.65833282,0.17000
10.67500019,0.17000
10.6916666,0.17000
10.70833302,0.17000
10.72499943,0.17100
10.74166679,0.17100
10.75833321,0.16800
10.77499962,0.17100
10.79166698,0.17000
10.8083334,0.17100
10.82499981,0.17000
10.84166622,0.16900
10.85833359,0.16900
10.875,0.17000
10.89166641,0.16900
10.90833282,0.16900
10.92500019,0.17000
10.9416666,0.17100
10.95833302,0.17100
10.97499943,0.17000
10.99166679,0.17000
11.00833321,0.16800
11.02499962,0.17200
11.04166698,0.17100
11.0583334,0.17000
11.07499981,0.17000
11.09166622,0.17100
11.10833359,0.16900
11.125,0.16700
11.14166641,0.16800
11.15833282,0.16700
11.17500019,0.16700
11.1916666,0.16900
11.20833302,0.16700
11.22499943,0.16600
11.24166679,0.16700
11.25833321,0.16600
11.27499962,0.16500
11.29166698,0.16600
11.3083334,0.16600
11.32499981,0.16800
11.34166622,0.16500
11.35833359,0.16300
11.375,0.16600
11.39166641,0.16600
11.40833282,0.16400
11.42500019,0.16600
11.4416666,0.16300
11.45833302,0.16400
11.47499943,0.16200
11.49166679,0.16400
11.50833321,0.16300
11.52499962,0.16400
11.54166698,0.16500
11.5583334,0.16400
11.57499981,0.16500
11.59166622,0.16600
11.60833359,0.16400
11.625,0.16500
11.64166641,0.16500
11.65833282,0.16500
11.67500019,0.16600
11.6916666,0.16500
11.70833302,0.16400
11.72499943,0.16700
11.74166679,0.16400
11.75833321,0.16300
11.77499962,0.16400
11.79166698,0.16100
11.8083334,0.16300
11.82499981,0.16400
11.84166622,0.16300
11.85833359,0.16100
11.875,0.16300
11.89166641,0.16300
11.90833282,0.16200
11.92500019,0.16400
11.9416666,0.16200
11.95833302,0.16200
11.97499943,0.16400
11.99166679,0.16400
12.00833321,0.16200
12.02499962,0.16300
12.04166698,0.16400
12.0583334,0.16200
12.07499981,0.16300
12.09166622,0.16400
12.10833359,0.16200
12.125,0.16200
12.14166641,0.16300
12.15833282,0.16200
12.17500019,0.16300
12.1916666,0.16300
12.20833302,0.16400
12.22499943,0.16300
12.24166679,0.16200
12.25833321,0.15900
12.27499962,0.16100
12.29166698,0.16200
12.3083334,0.16600
12.32499981,0.17200
12.34166622,0.16600
12.35833359,0.15900
12.375,0.16400
12.39166641,0.17100
12.40833282,0.17400
12.42500019,0.17300
12.4416666,0.17400
12.45833302,0.17400
12.47499943,0.17100
12.49166679,0.17200
12.50833321,0.17500
12.52499962,0.17300
12.54166698,0.16700
12.5583334,0.17200
12.57499981,0.17400
12.59166622,0.16800
12.60833359,0.16400
12.625,0.17100
12.64166641,0.17400
12.65833282,0.17100
12.67500019,0.16800
12.6916666,0.16600
12.70833302,0.16800
12.72499943,0.16400
12.74166679,0.17000
12.75833321,0.17000
12.77499962,0.16000
12.79166698,0.16700
12.8083334,0.17000
12.82499981,0.16300
12.84166622,0.16500
12.85833359,0.16600
12.875,0.16500
12.89166641,0.16600
12.90833282,0.16500
12.92500019,0.16600
12.9416666,0.16400
12.95833302,0.16400
12.97499943,0.16500
12.99166679,0.16300
13.00833321,0.16500
13.02499962,0.16400
13.04166698,0.16500
13.0583334,0.16600
13.07499981,0.16400
13.09166622,0.16400
13.10833359,0.16600
13.125,0.16300
13.14166641,0.16200
13.15833282,0.16100
13.17500019,0.16300
13.1916666,0.16100
13.20833302,0.16400
13.22499943,0.16200
13.24166679,0.16100
13.25833321,0.16200
13.27499962,0.16500
13.29166698,0.16300
13.3083334,0.16200
13.32499981,0.16200
13.34166622,0.15900
13.35833359,0.16200
13.375,0.16200
13.39166641,0.16200
13.40833282,0.16200
13.42500019,0.15800
13.4416666,0.16100
13.45833302,0.16100
13.47499943,0.16100
13.49166679,0.16400
13.50833321,0.16300
13.52499962,0.16200
13.54166698,0.16400
13.5583334,0.16300
13.57499981,0.16200
13.59166622,0.16100
13.60833359,0.16200
13.625,0.16400
13.64166641,0.16400
13.65833282,0.16300
13.67500019,0.16100
13.6916666,0.16300
13.70833302,0.16400
13.72499943,0.16300
13.74166679,0.16300
13.75833321,0.16300
13.77499962,0.16500
13.79166698,0.16000
13.8083334,0.16100
13.82499981,0.16200
13.84166622,0.16200
13.85833359,0.15900
13.875,0.16300
13.89166641,0.16300
13.90833282,0.16000
13.92500019,0.16000
13.9416666,0.16300
13.95833302,0.15900
13.97499943,0.16200
13.99166679,0.16000
14.00833321,0.15900
14.02499962,0.16000
14.04166698,0.16000
14.0583334,0.16200
14.07499981,0.16100
14.09166622,0.16200
14.10833359,0.16200
14.125,0.15900
14.14166641,0.15700
14.15833282,0.15800
14.17500019,0.15900
14.1916666,0.15900
14.20833302,0.16000
14.22499943,0.16100
14.24166679,0.16000
14.25833321,0.16000
14.27499962,0.16100
14.29166698,0.15700
14.3083334,0.16100
14.32499981,0.16100
14.34166622,0.16100
14.35833359,0.16300
14.375,0.16200
14.39166641,0.16300
14.40833282,0.16500
14.42500019,0.16200
14.4416666,0.16500
14.45833302,0.16400
14.47499943,0.16300
14.49166679,0.16400
14.50833321,0.16300
14.52499962,0.16200
14.54166698,0.16500
14.5583334,0.16300
14.57499981,0.16300
14.59166622,0.16300
14.60833359,0.16300
14.625,0.16300
14.64166641,0.16400
14.65833282,0.16200
14.67500019,0.16500
14.6916666,0.16300
14.70833302,0.16500
14.72499943,0.16100
14.74166679,0.16200
14.75833321,0.16500
14.77499962,0.16100
14.79166698,0.16400
14.8083334,0.16600
14.82499981,0.16200
14.84166622,0.16100
14.85833359,0.16400
14.875,0.16300
14.89166641,0.16100
14.90833282,0.16100
14.92500019,0.16100
14.9416666,0.16100
14.95833302,0.16200
14.97499943,0.16000
14.99166679,0.16100
15.00833321,0.16000
15.02499962,0.16100
15.04166698,0.15900
15.0583334,0.16000
15.07499981,0.16200
15.09166622,0.15800
15.10833359,0.15900
15.125,0.16100
15.14166641,0.16100
15.15833282,0.16100
15.17500019,0.15900
15.1916666,0.16000
15.20833302,0.16000
15.22499943,0.16100
15.24166679,0.16100
15.25833321,0.16100
15.27499962,0.16000
15.29166698,0.16000
15.3083334,0.15700
15.32499981,0.15900
15.34166622,0.15900
15.35833359,0.16000
15.375,0.15800
15.39166641,0.15800
15.40833282,0.15800
15.42500019,0.16000
15.4416666,0.16000
15.45833302,0.15900
15.47499943,0.15900
15.49166679,0.15800
15.50833321,0.16100
15.52499962,0.16000
15.54166698,0.16100
15.5583334,0.15900
15.57499981,0.15800
15.59166622,0.16200
15.60833359,0.15900
15.625,0.16000
15.64166641,0.16000
15.65833282,0.16000
15.67500019,0.16000
15.6916666,0.16000
15.70833302,0.15800
15.72499943,0.15800
15.74166679,0.16000
15.75833321,0.15900
15.77499962,0.15900
15.79166698,0.15900
15.8083334,0.16100
15.82499981,0.15800
15.84166622,0.15800
15.85833359,0.16100
15.875,0.15800
15.89166641,0.15800
15.90833282,0.15700
15.92500019,0.15900
15.9416666,0.15900
15.95833302,0.16000
15.97499943,0.15900
15.99166679,0.15700
16.00833321,0.15900
16.02499962,0.16000
16.04166603,0.15800
16.05833244,0.15800
16.07500076,0.15800
16.09166718,0.15900
16.10833359,0.15900
16.125,0.15900
16.14166641,0.16000
16.15833282,0.16000
16.17499924,0.15900
16.19166565,0.15800
16.20833397,0.16000
16.22500038,0.15800
16.24166679,0.16000
16.25833321,0.15600
16.27499962,0.15900
16.29166603,0.15900
16.30833244,0.16000
16.32500076,0.15800
16.34166718,0.15700
16.35833359,0.16000
16.375,0.15900
16.39166641,0.16100
16.40833282,0.16100
16.42499924,0.16400
16.44166565,0.16200
16.45833397,0.16300
16.47500038,0.16200
16.49166679,0.15900
16.50833321,0.16700
16.52499962,0.16700
16.54166603,0.16600
16.55833244,0.16400
16.57500076,0.16900
16.59166718,0.16900
16.60833359,0.16700
16.625,0.16700
16.64166641,0.16800
16.65833282,0.16800
16.67499924,0.16900
16.69166565,0.16900
16.70833397,0.16800
16.72500038,0.16900
16.74166679,0.16600
16.75833321,0.15600
16.77499962,0.16300
16.79166603,0.16800
16.80833244,0.16700
16.82500076,0.16900
16.84166718,0.16600
16.85833359,0.17000
16.875,0.16000
16.89166641,0.16400
16.90833282,0.16200
16.92499924,0.16700
16.94166565,0.16300
16.95833397,0.16200
16.97500038,0.16300
16.99166679,0.16100
17.00833321,0.16600
17.02499962,0.16300
17.04166603,0.16400
17.05833244,0.16300
17.07500076,0.16100
17.09166718,0.16400
17.10833359,0.16500
17.125,0.16000
17.14166641,0.16200
17.15833282,0.16300
17.17499924,0.16100
17.19166565,0.16200
17.20833397,0.16200
17.22500038,0.16400
17.24166679,0.16000
17.25833321,0.16100
17.27499962,0.16200
17.29166603,0.15900
17.30833244,0.16000
17.32500076,0.16000
17.34166718,0.16100
17.35833359,0.16000
17.375,0.16100
17.39166641,0.15900
17.40833282,0.15800
17.42499924,0.16000
17.44166565,0.16100
17.45833397,0.16100
17.47500038,0.15800
17.49166679,0.15900
17.50833321,0.16100
17.52499962,0.16000
17.54166603,0.16000
17.55833244,0.16000
17.57500076,0.16000
17.59166718,0.15900
17.60833359,0.16000
17.625,0.16000
17.64166641,0.16100
17.65833282,0.15800
17.67499924,0.15800
17.69166565,0.15900
17.70833397,0.15900
17.72500038,0.15800
17.74166679,0.15800
17.75833321,0.15700
17.77499962,0.15800
17.79166603,0.15700
17.80833244,0.15900
17.82500076,0.15900
17.84166718,0.15800
17.85833359,0.15900
17.875,0.16000
17.89166641,0.15900
17.90833282,0.15900
17.92499924,0.16200
17.94166565,0.15900
17.95833397,0.15900
17.97500038,0.16100
17.99166679,0.15900
18.00833321,0.16100
18.02499962,0.15900
18.04166603,0.15900
18.05833244,0.15900
18.07500076,0.16100
18.09166718,0.16000
18.10833359,0.15900
18.125,0.16100
18.14166641,0.16100
18.15833282,0.16000
18.17499924,0.15800
18.19166565,0.15800
18.20833397,0.16000
18.22500038,0.15800
18.24166679,0.15900
18.25833321,0.15700
18.27499962,0.16000
18.29166603,0.16000
18.30833244,0.15600
18.32500076,0.15900
18.34166718,0.15700
18.35833359,0.16000
18.375,0.16000
18.39166641,0.15700
18.40833282,0.15900
18.42499924,0.15900
18.44166565,0.15800
18.45833397,0.16000
18.47500038,0.15700
18.49166679,0.15700
18.50833321,0.15600
18.52499962,0.15600
18.54166603,0.16100
18.55833244,0.15700
18.57500076,0.15900
18.59166718,0.15900
18.60833359,0.15500
18.625,0.15700
18.64166641,0.15900
18.65833282,0.15900
18.67499924,0.15600
18.69166565,0.15800
18.70833397,0.15900
18.72500038,0.15700
18.74166679,0.15800
18.75833321,0.15700
18.77499962,0.15700
18.79166603,0.15800
18.80833244,0.16000
18.82500076,0.15700
18.84166718,0.15600
18.85833359,0.15800
18.875,0.16100
18.89166641,0.16000
18.90833282,0.15800
18.92499924,0.16200
18.94166565,0.16000
18.95833397,0.16200
18.97500038,0.15800
18.99166679,0.16000
19.00833321,0.16200
19.02499962,0.16200
19.04166603,0.16100
19.05833244,0.16100
19.07500076,0.16100
19.09166718,0.16200
19.10833359,0.16100
19.125,0.16000
19.14166641,0.16100
19.15833282,0.16300
19.17499924,0.16000
19.19166565,0.16400
19.20833397,0.16100
19.22500038,0.16100
19.24166679,0.16200
19.25833321,0.16000
19.27499962,0.16000
19.29166603,0.15900
19.30833244,0.16100
19.32500076,0.16200
19.34166718,0.16400
19.35833359,0.16100
19.375,0.16300
19.39166641,0.16100
19.40833282,0.16100
19.42499924,0.16100
19.44166565,0.16100
19.45833397,0.16100
19.47500038,0.15900
19.49166679,0.15900
19.50833321,0.16000
19.52499962,0.16100
19.54166603,0.16400
19.55833244,0.16200
19.57500076,0.16000
19.59166718,0.16000
19.60833359,0.16200
19.625,0.16000
19.64166641,0.16000
19.65833282,0.15800
19.67499924,0.16100
19.69166565,0.16100
19.70833397,0.16100
19.72500038,0.16000
19.74166679,0.16000
19.75833321,0.16000
19.77499962,0.15900
19.79166603,0.15900
19.80833244,0.16000
19.82500076,0.16100
19.84166718,0.16000
19.85833359,0.15800
19.875,0.15700
19.89166641,0.16000
19.90833282,0.15900
19.92499924,0.15900
19.94166565,0.16000
19.95833397,0.15900
19.97500038,0.15900
19.99166679,0.16000
20.00833321,0.15900
20.02499962,0.15800
20.04166603,0.16000
20.05833244,0.15600
20.07500076,0.15700
20.09166718,0.16100
20.10833359,0.16000
20.125,0.15800
20.14166641,0.15500
20.15833282,0.15800
20.17499924,0.15800
20.19166565,0.15800
20.20833397,0.15700
20.22500038,0.15900
20.24166679,0.15700
20.25833321,0.15600
20.27499962,0.15700
20.29166603,0.15800
20.30833244,0.15700
20.32500076,0.15900
20.34166718,0.15800
20.35833359,0.15700
20.375,0.15800
20.39166641,0.15800
20.40833282,0.16000
20.42499924,0.16000
20.44166565,0.15900
20.45833397,0.15900
20.47500038,0.15800
20.49166679,0.15900
20.50833321,0.16000
20.52499962,0.16000
20.54166603,0.15900
20.55833244,0.15900
20.57500076,0.15500
20.59166718,0.15700
20.60833359,0.15900
20.625,0.15900
20.64166641,0.15600
20.65833282,0.16100
20.67499924,0.16100
20.69166565,0.15700
20.70833397,0.16000
20.72500038,0.16000
20.74166679,0.15800
20.75833321,0.15700
20.77499962,0.16200
20.79166603,0.15900
20.80833244,0.15600
20.82500076,0.15800
20.84166718,0.15700
20.85833359,0.15900
20.875,0.15700
20.89166641,0.15700
20.90833282,0.15600
20.92499924,0.15800
20.94166565,0.16000
20.95833397,0.16000
20.97500038,0.15600
20.99166679,0.15800
21.00833321,0.15700
21.02499962,0.15800
21.04166603,0.15800
21.05833244,0.15700
21.07500076,0.15600
21.09166718,0.15700
21.10833359,0.15900
21.125,0.15700
21.14166641,0.15800
21.15833282,0.15800
21.17499924,0.16000
21.19166565,0.15800
21.20833397,0.15900
21.22500038,0.15800
21.24166679,0.16000
21.25833321,0.15500
21.27499962,0.16000
21.29166603,0.16100
21.30833244,0.15900
21.32500076,0.15900
21.34166718,0.15600
21.35833359,0.15800
21.375,0.15700
21.39166641,0.15800
21.40833282,0.15700
21.42499924,0.15600
21.44166565,0.15900
21.45833397,0.15900
21.47500038,0.16000
21.49166679,0.15700
21.50833321,0.16100
21.52499962,0.15700
21.54166603,0.15900
21.55833244,0.16300
21.57500076,0.16000
21.59166718,0.15600
21.60833359,0.16200
21.625,0.16300
21.64166641,0.15900
21.65833282,0.16200
21.67499924,0.15500
21.69166565,0.15600
21.70833397,0.16000
21.72500038,0.15500
21.74166679,0.15900
21.75833321,0.16400
21.77499962,0.16600
21.79166603,0.16900
21.80833244,0.16800
21.82500076,0.16500
21.84166718,0.16700
21.85833359,0.16800
21.875,0.16600
21.89166641,0.16800
21.90833282,0.16900
21.92499924,0.16700
21.94166565,0.16800
21.95833397,0.16400
21.97500038,0.15900
21.99166679,0.16900
22.00833321,0.16800
22.02499962,0.16900
22.04166603,0.16100
22.05833244,0.16700
22.07500076,0.16000
22.09166718,0.15900
22.10833359,0.16500
22.125,0.16300
22.14166641,0.15800
22.15833282,0.16800
22.17499924,0.16200
22.19166565,0.16100
22.20833397,0.15800
22.22500038,0.16100
22.24166679,0.16800
22.25833321,0.16200
22.27499962,0.16200
22.29166603,0.16200
22.30833244,0.15800
22.32500076,0.16100
22.34166718,0.16500
22.35833359,0.16000
22.375,0.16900
22.39166641,0.16300
22.40833282,0.16300
22.42499924,0.16300
22.44166565,0.16200
22.45833397,0.16100
22.47500038,0.16100
22.49166679,0.15900
22.50833321,0.15700
22.52499962,0.16200
22.54166603,0.16200
22.55833244,0.16300
22.57500076,0.16100
22.59166718,0.15900
22.60833359,0.16000
22.625,0.16100
22.64166641,0.16100
22.65833282,0.16100
22.67499924,0.16200
22.69166565,0.16100
22.70833397,0.16100
22.72500038,0.16100
22.74166679,0.16100
22.75833321,0.16000
22.77499962,0.16200
22.79166603,0.16000
22.80833244,0.16100
22.82500076,0.16000
22.84166718,0.15800
22.85833359,0.16200
22.875,0.15900
22.89166641,0.16200
22.90833282,0.16000
22.92499924,0.16100
22.94166565,0.16000
22.95833397,0.16000
22.97500038,0.15900
22.99166679,0.16100
23.00833321,0.15900
23.02499962,0.15800
23.04166603,0.15900
23.05833244,0.16200
23.07500076,0.15800
23.09166718,0.16000
23.10833359,0.15900
23.125,0.15800
23.14166641,0.15800
23.15833282,0.16000
23.17499924,0.15900
