Time,Temp,Abs
1590,304.19072,0.153217912
1592,304.227327,0.155532375
1593,304.227327,0.153968453
1595,304.245044,0.15403764
1597,304.270447,0.153079212
1600,304.3216,0.155434251
1601,304.351158,0.15463014
1603,304.362812,0.152121887
1606,304.383562,0.154521316
1608,304.42514,0.155062571
1609,304.396171,0.15349716
1610,304.440464,0.154766157
1613,304.461119,0.154095963
1615,304.464212,0.153538182
1616,304.496609,0.151425377
1618,304.515388,0.154282108
1619,304.534265,0.153355926
1620,304.537591,0.151203856
1622,304.570963,0.154031709
1623,304.587768,0.152579188
1624,304.58417,0.153198987
1627,304.589524,0.152188629
1628,304.655806,0.153818876
1630,304.639737,0.153009027
1631,304.677012,0.150333539
1633,304.685961,0.153001741
1635,304.761172,0.153454885
1637,304.717087,0.151532292
1639,304.752428,0.152102977
1642,304.835996,0.15117988
1644,304.843409,0.152970955
1645,304.854565,0.150955185
1647,304.856708,0.151347175
1648,304.864145,0.149812624
1649,304.901692,0.151586562
1651,304.916589,0.148749322
1652,304.914693,0.150796801
1653,304.942855,0.148852557
1655,304.962639,0.147590861
1656,304.98497,0.149777785
1657,305.005355,0.148652822
1659,305.024699,0.1465846
1660,305.0246,0.147412911
1661,305.035555,0.148172543
1662,305.053901,0.147591591
1665,305.098307,0.145869494
1666,305.095033,0.148988962
1667,305.123308,0.147367403
1668,305.150123,0.145056382
1669,305.150123,0.146532044
1670,305.165351,0.148205176
1672,305.184154,0.14642033
1673,305.223448,0.145350069
1674,305.223448,0.144952133
1676,305.235542,0.143488348
1678,305.288746,0.145467609
1680,305.298145,0.144077465
1682,305.336391,0.145616502
1683,305.346975,0.145614982
1684,305.357105,0.141843051
1686,305.349165,0.143195376
1687,305.36769,0.141805649
1688,305.415971,0.144367814
1691,305.423671,0.142225102
1693,305.423653,0.142703116
1695,305.499161,0.144615784
1697,305.480962,0.14239049
1698,305.530426,0.142504975
1700,305.577389,0.141344219
1701,305.577389,0.142000422
1702,305.564042,0.141447306
1703,305.564042,0.143169895
1705,305.656881,0.140991047
1707,305.630826,0.139883399
1708,305.614303,0.140074313
1710,305.655455,0.141539097
1711,305.681878,0.139621526
1712,305.72426,0.139854044
1713,305.72426,0.140318483
1715,305.739379,0.138926581
1717,305.762571,0.137146488
1718,305.768003,0.138631403
1719,305.780576,0.139236122
1721,305.810046,0.137669623
1722,305.835975,0.139086187
1723,305.845751,0.138434574
1724,305.839299,0.138377115
1725,305.880162,0.139488459
1728,305.892486,0.139628455
1729,305.924524,0.13688831
1730,305.959587,0.139849141
1732,305.966522,0.140471369
1735,306.015089,0.137182549
1737,306.063436,0.13860327
1738,306.0446,0.137939394
1740,306.072483,0.137095511
1741,306.087049,0.137138918
1743,306.137857,0.136973426
1745,306.178315,0.137992382
1746,306.148548,0.139368802
1747,306.179598,0.136884198
1748,306.180526,0.137418985
1749,306.18809,0.137669444
1751,306.250005,0.136951968
1753,306.26251,0.138640985
1754,306.272203,0.135764808
1757,306.310618,0.136755958
1758,306.330322,0.135176987
1760,306.34655,0.134844616
1761,306.363367,0.135227978
1764,306.398209,0.136629328
1765,306.41136,0.136478066
1767,306.465504,0.135979831
1769,306.459018,0.135940746
1770,306.505934,0.135872141
1772,306.499548,0.136373699
1773,306.55273,0.136299104
1774,306.564595,0.133532256
1775,306.53379,0.132963374
1777,306.594551,0.135142967
1778,306.607335,0.134829864
1779,306.613127,0.13294819
1780,306.606858,0.135025516
1782,306.668407,0.133873493
1784,306.680564,0.13385725
1786,306.71664,0.132672191
1787,306.736493,0.133756355
1789,306.755621,0.132335663
1790,306.765838,0.133598909
1792,306.786148,0.132858768
1793,306.798615,0.133163616
1795,306.827423,0.131891638
1796,306.837803,0.133555219
1797,306.871207,0.13282758
1798,306.876873,0.132721454
1800,306.909692,0.132932127
1802,306.908122,0.12932682
1804,306.973624,0.130872175
1805,306.985994,0.132990003
1806,306.983524,0.133087859
1807,306.970241,0.132176027
1809,307.019511,0.132273778
1812,307.040829,0.131363988
1813,307.061612,0.130459368
1814,307.086868,0.129848689
1816,307.118293,0.130764946
1819,307.173137,0.131995082
1820,307.15734,0.132292196
1821,307.174228,0.1322577
1823,307.222307,0.129959956
1824,307.226253,0.130608261
1826,307.271552,0.130583614
1827,307.275343,0.130303204
1829,307.296969,0.128933907
1831,307.329177,0.129245952
1833,307.342671,0.128137052
1834,307.331046,0.132675499
1835,307.404356,0.130777508
1837,307.404619,0.130535126
1839,307.450416,0.131489411
1840,307.460275,0.132358372
1841,307.444281,0.132365152
1843,307.506356,0.136651769
1845,307.507733,0.132516041
1846,307.507733,0.125644416
1848,307.539591,0.138151795
1849,307.538312,0.136514962
1850,307.600571,0.135218978
1851,307.600571,0.135225445
1853,307.615099,0.137358174
1855,307.671092,0.138043001
1856,307.668748,0.137385026
1857,307.673437,0.137303278
1858,307.698227,0.135465801
1859,307.687938,0.137214929
1860,307.710817,0.136871323
1861,307.73563,0.138008222
1863,307.748973,0.13586022
1864,307.762908,0.137823194
1865,307.793207,0.135486096
1867,307.79415,0.136420161
1868,307.79415,0.137575269
1869,307.841961,0.135259405
1871,307.861547,0.135588482
1873,307.893242,0.13687402
1875,307.904836,0.135310724
1877,307.918266,0.126575261
1879,307.938914,0.134864897
1881,308.017277,0.135222256
1883,308.043597,0.134845927
1886,308.060381,0.123663053
1888,308.119772,0.136372462
1890,308.12557,0.134977594
1892,308.16683,0.135624066
1893,308.215393,0.135340452
1894,308.183725,0.134577364
1897,308.263695,0.123752534
1899,308.274748,0.126061529
1901,308.270499,0.136348784
1902,308.281822,0.126242444
1904,308.322274,0.134676814
1906,308.37304,0.126143515
1907,308.373768,0.131307244
1908,308.394379,0.1252404
1910,308.39708,0.124466419
1911,308.440078,0.135009691
1913,308.43894,0.123249672
1914,308.492262,0.130778313
1916,308.50592,0.130665481
1918,308.541282,0.123996683
1920,308.562673,0.127422109
1923,308.615303,0.131921277
1924,308.607782,0.128482997
1925,308.624547,0.13069202
1926,308.669644,0.130562499
1927,308.650352,0.128495678
1928,308.69687,0.125240848
1929,308.729805,0.132712528
1930,308.699863,0.125151604
1931,308.753656,0.12603803
1933,308.783913,0.127064124
1934,308.783913,0.125126958
1936,308.802266,0.123871788
1937,308.790717,0.126451761
1939,308.850143,0.126652733
1940,308.853373,0.125415891
1941,308.874422,0.125691325
1942,308.883704,0.128499255
1943,308.904238,0.12775065
1944,308.928221,0.125479296
1945,308.937141,0.12656112
1948,308.953968,0.12453083
1951,309.023013,0.127247855
1952,309.03001,0.125914007
1953,309.04784,0.125703082
1956,309.071816,0.124553897
1958,309.108468,0.125653222
1959,309.105868,0.123800762
1960,309.147783,0.122965433
1962,309.1588,0.12541838
1964,309.1914,0.122173823
1965,309.196965,0.123945817
1967,309.20405,0.125167415
1969,309.234139,0.123629607
1971,309.282963,0.124242306
1972,309.278827,0.123641439
1974,309.33723,0.122288726
1975,309.344788,0.122406378
1977,309.356324,0.121723965
1979,309.384703,0.124172568
1980,309.402087,0.123188473
1981,309.443502,0.122811265
1982,309.449424,0.123613469
1984,309.448712,0.124031223
1985,309.483035,0.120879553
1986,309.491994,0.124769338
1988,309.514029,0.120869771
1990,309.552837,0.119246468
1992,309.55371,0.123395607
1993,309.577515,0.1238323
1994,309.602282,0.12146695
1995,309.630829,0.121692821
1997,309.638895,0.120299712
1999,309.672305,0.121284418
2000,309.69163,0.120559245
2002,309.707157,0.122373298
2004,309.702707,0.119533867
2005,309.760146,0.120571747
2006,309.758799,0.119235188
2007,309.776268,0.122371584
2009,309.784192,0.122676991
2012,309.816221,0.120462559
2014,309.836747,0.122732408
2015,309.871026,0.122043073
2016,309.888303,0.121848308
2018,309.93605,0.121366434
2021,309.949888,0.124675818
2022,309.940993,0.121552013
2025,310.023778,0.120763995
2026,310.007623,0.121128857
2027,310.045039,0.123917095
2028,310.018808,0.120478988
2030,310.081138,0.122778364
2031,310.073249,0.119915031
2033,310.121827,0.12118391
2035,310.162871,0.119686574
2036,310.148188,0.121349834
2039,310.201391,0.120187447
2040,310.201757,0.119664371
2041,310.235701,0.121027738
2042,310.23371,0.119876444
2044,310.263158,0.122104757
2045,310.256667,0.122797556
2047,310.292342,0.12107344
2048,310.293573,0.120327815
2050,310.324167,0.121725842
2051,310.353682,0.122151874
2052,310.369043,0.118846789
2054,310.369147,0.121014126
2055,310.41031,0.121216178
2057,310.441818,0.121007353
2060,310.450181,0.122324102
2062,310.509317,0.121351443
2063,310.479745,0.122377999
2066,310.537264,0.120435059
2068,310.543727,0.122786395
2069,310.578894,0.117984787
2070,310.600156,0.120398201
2073,310.627397,0.120128222
2076,310.644818,0.12019328
2078,310.661775,0.120082416
2079,310.686422,0.118801393
2080,310.708372,0.119363189
2083,310.759885,0.118085071
2085,310.732275,0.117808536
2086,310.775428,0.119044475
2087,310.791509,0.121099539
2088,310.825778,0.118325196
2090,310.835291,0.116599374
2092,310.870364,0.118326694
2093,310.867391,0.120225921
2094,310.870274,0.120152116
2095,310.862934,0.118687749
2096,310.90439,0.118789651
2097,310.892988,0.118114591
2099,310.91198,0.120409712
2100,310.955379,0.117925383
2102,310.963114,0.118196011
2103,310.998895,0.119275764
2104,311.007517,0.117906638
2107,311.016612,0.116502918
2110,311.04103,0.117654011
2112,311.094617,0.118908875
2113,311.096538,0.119590014
2114,311.1274,0.11896348
2115,311.13944,0.118880451
2117,311.158781,0.118639134
2118,311.16176,0.118570052
2120,311.187214,0.116909728
2122,311.203272,0.119156711
2124,311.236137,0.11872194
2125,311.217287,0.117474064
2127,311.276463,0.117480815
2128,311.248116,0.118193902
2129,311.293764,0.117952995
2130,311.303317,0.117474333
2131,311.303317,0.11743132
2133,311.338023,0.118746333
2134,311.354386,0.118145272
2135,311.328429,0.11800918
2137,311.342197,0.118318327
2138,311.368056,0.117589772
2139,311.385492,0.117654964
2141,311.402472,0.118936822
2142,311.460194,0.119010598
2143,311.474414,0.118800983
2146,311.503812,0.11998795
2150,311.535347,0.118617021
2152,311.536405,0.120410636
2153,311.571338,0.12273176
2155,311.617029,0.121129371
2157,311.607691,0.120563515
2158,311.621736,0.120626085
2159,311.648053,0.123480119
2161,311.667447,0.121064887
2162,311.691102,0.121594206
2163,311.703021,0.120997019
2166,311.712323,0.119817361
2167,311.737797,0.120066948
2169,311.765522,0.121010229
2171,311.801836,0.12119928
2172,311.801836,0.122370862
2175,311.797454,0.122133285
2176,311.799755,0.122659996
2178,311.84605,0.121544957
2179,311.848139,0.121760927
2181,311.837196,0.120215952
2182,311.922292,0.122069165
2184,311.908978,0.121255398
2185,311.908978,0.125274837
2188,311.946762,0.122109212
2189,311.965925,0.122435339
2190,311.97007,0.121457189
2192,312.011702,0.121531494
2193,312.029091,0.123699606
2195,312.016666,0.121549167
2196,312.060902,0.12074396
2197,312.037581,0.120959468
2198,312.071399,0.122134589
2199,312.084042,0.123187579
2202,312.116475,0.120731488
2204,312.15642,0.120576292
2205,312.151805,0.120388813
2207,312.141008,0.121644244
2210,312.187654,0.122629747
2212,312.228146,0.123135023
2213,312.219333,0.121487528
2215,312.256298,0.121373385
2217,312.28712,0.121712208
2219,312.302899,0.123577133
2221,312.288394,0.120142251
2223,312.339004,0.12084543
2224,312.339004,0.123465739
2226,312.349488,0.123394676
2227,312.378713,0.121059924
2229,312.406743,0.121510707
2231,312.409308,0.121692136
2233,312.443222,0.124221973
2234,312.4488,0.12073388
2236,312.471946,0.120799787
2237,312.477954,0.121593311
2238,312.479512,0.123826377
2239,312.512391,0.122443713
2243,312.541565,0.12075001
2245,312.569415,0.12256404
2247,312.589374,0.122493401
2248,312.58801,0.12192443
2249,312.599998,0.122319333
2251,312.613374,0.120865092
2252,312.622034,0.122297786
2253,312.642469,0.122992992
2254,312.642469,0.121340759
2255,312.646966,0.120520227
2257,312.69849,0.122824587
2258,312.693426,0.120529145
2259,312.693426,0.121421687
2261,312.712942,0.117791526
2262,312.760183,0.121278293
2263,312.737633,0.121215805
2266,312.766787,0.119811498
2267,312.790536,0.121152535
2268,312.791379,0.11970219
2269,312.800847,0.119954236
2271,312.809244,0.117886804
2274,312.848485,0.120664664
2277,312.871402,0.120120503
2278,312.896605,0.118671551
2280,312.889458,0.11931099
2282,312.907344,0.120190725
2285,312.9549,0.119969115
2286,312.966158,0.119515188
2288,313.000918,0.117842287
2289,313.016148,0.117713824
2291,313.02901,0.119412772
2293,313.041976,0.120363265
2295,313.078589,0.120315626
2296,313.061551,0.119811088
2298,313.094108,0.120221995
2299,313.090548,0.120286696
2302,313.110461,0.11750979
2304,313.160122,0.119462289
2305,313.162749,0.119030684
2307,313.157811,0.121103235
2308,313.179028,0.119663522
2310,313.197933,0.11939089
2312,313.212938,0.118047088
2314,313.233706,0.118591175
2315,313.216099,0.118624844
2316,313.25684,0.120031424
2317,313.257124,0.118518151
2318,313.293964,0.118474759
2321,313.312581,0.11929556
2322,313.311819,0.119300395
2324,313.33268,0.11645025
2327,313.342616,0.119349353
2328,313.363233,0.118087009
2330,313.40222,0.119033337
2331,313.381872,0.118100055
2333,313.398282,0.119582683
2334,313.37354,0.118764304
2335,313.432177,0.117223352
2336,313.43588,0.118793264
2337,313.427356,0.115888357
2339,313.450262,0.117204875
2341,313.496308,0.118829809
2342,313.514408,0.117910989
2344,313.485013,0.118863501
2346,313.541895,0.118626244
2347,313.550425,0.120803475
2349,313.560382,0.121559747
2351,313.579297,0.122852378
2352,313.591001,0.120475747
2355,313.575481,0.121037759
2356,313.628699,0.122412279
2358,313.657995,0.120223396
2359,313.653533,0.119752087
2360,313.663196,0.120616481
2363,313.671173,0.119562805
2364,313.716534,0.122479335
2366,313.732147,0.119405069
2368,313.742075,0.12054643
2369,313.762174,0.11870724
2371,313.749678,0.121747911
2373,313.788514,0.119560458
2374,313.788514,0.118451975
2375,313.789348,0.120747827
2376,313.816222,0.121132962
2378,313.798732,0.121384852
2379,313.840948,0.119573988
2380,313.840948,0.12223573
2382,313.861399,0.119335927
2384,313.868208,0.119373545
2386,313.928956,0.121969231
2387,313.916522,0.121827714
2389,313.959951,0.12055289
2390,313.913851,0.12079411
2392,313.951459,0.120240226
2395,313.960145,0.121030204
2396,313.988563,0.11937689
2398,314.017004,0.121187747
2399,314.024491,0.121391386
2400,314.046748,0.120683432
2403,314.048398,0.12054465
2405,314.035158,0.119690359
2406,314.072726,0.120837219
2408,314.089598,0.120791443
2410,314.097205,0.120870628
2412,314.112661,0.119959556
2415,314.173792,0.121957198
2417,314.159154,0.119327925
2419,314.183169,0.120688349
2420,314.179333,0.119632423
2421,314.175183,0.121829152
2423,314.209624,0.119144656
2425,314.256288,0.118313469
2428,314.253691,0.119670853
2429,314.243255,0.119128853
2432,314.281575,0.121378519
2434,314.305283,0.12010067
2436,314.307548,0.12148869
2438,314.312555,0.123682633
2440,314.376234,0.123005398
2441,314.343695,0.122897513
2442,314.381434,0.122225441
2443,314.380673,0.121461473
2444,314.364538,0.120652907
2445,314.379792,0.121081546
2446,314.433451,0.121509306
2449,314.411357,0.121574514
2450,314.446833,0.121837996
2452,314.458033,0.119648658
2453,314.471618,0.122878932
2454,314.492998,0.121376015
2456,314.503323,0.120615006
2457,314.502248,0.122535482
2459,314.539141,0.122773178
2462,314.52065,0.120671257
2464,314.552998,0.118848801
2465,314.580114,0.121661201
2467,314.576258,0.122368358
2469,314.570162,0.121272884
2470,314.608764,0.123130284
2472,314.63021,0.121599548
2473,314.634236,0.121457085
2474,314.651794,0.121410832
2475,314.65792,0.12207599
2477,314.639288,0.121165097
2478,314.67677,0.121124245
2479,314.661784,0.120865978
2480,314.685322,0.121401861
2482,314.708074,0.120905198
2483,314.693832,0.121614344
2485,314.708987,0.12154071
2486,314.733355,0.12170063
2487,314.737864,0.120492823
2488,314.769326,0.120523952
2489,314.745865,0.126648992
2490,314.774183,0.122121014
2493,314.768566,0.124825679
2494,314.772623,0.122495152
2496,314.82456,0.120229028
2498,314.813634,0.120582342
2499,314.81807,0.12165565
2500,314.837997,0.121719368
2503,314.852743,0.12238764
2505,314.836889,0.122190386
2507,314.917,0.122233056
2510,314.924578,0.124250613
2512,314.924788,0.122409634
2513,314.937003,0.121517763
2514,314.963436,0.124268569
2518,314.999957,0.122965157
2519,314.982291,0.120460577
2520,314.994456,0.13024734
2522,314.977977,0.12585634
2523,315.010862,0.119186312
2524,315.037073,0.127443209
2526,315.024432,0.119491123
2528,315.067111,0.129486367
2529,315.074444,0.129972935
2531,315.073467,0.119762793
2532,315.04414,0.121152602
2533,315.089038,0.119656637
2535,315.125405,0.121750616
2536,315.114075,0.122527212
2537,315.123241,0.12042433
2539,315.15102,0.118574366
2540,315.137995,0.122217141
2542,315.159944,0.121229015
2543,315.147112,0.121367291
2544,315.185243,0.120079033
2546,315.183337,0.121665172
2548,315.194521,0.119815216
2551,315.237258,0.121458255
2552,315.230911,0.122303374
2554,315.243022,0.122044377
2555,315.250426,0.121604547
2556,315.274412,0.122627616
2559,315.28364,0.11981225
2562,315.314955,0.121573687
2563,315.319573,0.123409674
2564,315.327661,0.121596158
2566,315.358642,0.123305917
2567,315.349456,0.121713445
2568,315.337227,0.121053837
2569,315.340819,0.12073531
2572,315.398371,0.133304447
2573,315.400227,0.134505704
2574,315.36271,0.131549224
2576,315.407508,0.136178777
2579,315.409412,0.131058231
2581,315.4175,0.134605557
2582,315.427209,0.132709399
2584,315.445384,0.121166155
2585,315.449669,0.13155067
2586,315.445053,0.135465577
2588,315.486065,0.132948756
2589,315.503214,0.134484783
2591,315.528641,0.134740293
2593,315.549652,0.134682506
2594,315.541656,0.124396645
2596,315.517827,0.123126708
2598,315.568953,0.132959023
2600,315.568098,0.135803387
2601,315.567774,0.13530013
2603,315.587082,0.134089693
2604,315.58634,0.125001416
2605,315.58634,0.134219259
2606,315.614933,0.122211963
2608,315.591649,0.13274461
2610,315.645009,0.135762155
2611,315.661749,0.13601248
2612,315.62551,0.12347953
2614,315.682819,0.125081897
2615,315.682819,0.124220774
2617,315.714585,0.123373255
2618,315.693944,0.134119377
2619,315.685885,0.125409007
2621,315.731871,0.123906732
2623,315.767788,0.127026424
2625,315.744801,0.124896631
2627,315.758972,0.124587521
2629,315.772215,0.135657281
2631,315.796983,0.12509957
2634,315.825677,0.12743099
2635,315.807233,0.123198345
2636,315.837306,0.134058639
2638,315.823613,0.12714991
2639,315.848709,0.124626495
2640,315.860675,0.131623358
2642,315.891995,0.1333341
2644,315.893301,0.125957906
2645,315.893301,0.134263679
2646,315.909557,0.137003064
2648,315.88123,0.130896568
2650,315.904566,0.130269662
2652,315.914193,0.127291918
2654,315.916451,0.130192906
2655,315.945993,0.132152438
2658,315.981467,0.130064115
2659,315.984273,0.128973618
2661,316.02163,0.131449476
2664,316.010909,0.128031641
2665,315.991803,0.128934115
2666,315.993898,0.13102977
2668,316.020107,0.126274854
2669,316.041678,0.128272668
2672,316.043629,0.126924887
2673,316.059477,0.12774162
2674,316.074583,0.129637241
2675,316.097675,0.131387815
2677,316.086939,0.131347492
2678,316.112715,0.130920962
2680,316.104752,0.12959069
2681,316.137298,0.12907353
2684,316.138683,0.130871758
2685,316.148065,0.128978044
2686,316.155906,0.129153967
2689,316.161177,0.130930692
2691,316.191228,0.130891353
2692,316.191228,0.129659191
2694,316.203365,0.129229248
2696,316.195073,0.129890755
2697,316.216258,0.128682196
2700,316.232318,0.129468188
2702,316.256,0.129100442
2703,316.238756,0.128450826
2704,316.265186,0.131545052
2705,316.246919,0.131728441
2707,316.293918,0.128618702
2709,316.287584,0.129240677
2710,316.287584,0.13030003
2711,316.291339,0.12907134
2712,316.314043,0.129450366
2713,316.325556,0.130822495
2714,316.325967,0.129391432
2715,316.376446,0.12829712
2717,316.312093,0.129479975
2720,316.359142,0.129223913
2721,316.393282,0.128790408
2722,316.371677,0.129677087
2726,316.375407,0.129427493
2727,316.411994,0.129917562
2728,316.399509,0.129059985
2731,316.401619,0.1292952
2732,316.406654,0.128521457
2733,316.425245,0.129051626
2735,316.454733,0.126952946
2737,316.451221,0.128727213
2739,316.470117,0.131548703
2741,316.486732,0.129804567
2744,316.510241,0.127578169
2745,316.524528,0.128949195
2747,316.522683,0.129767746
2748,316.522683,0.129083782
2750,316.514468,0.130745217
2752,316.536092,0.131494701
2753,316.536092,0.131503925
2754,316.545996,0.130054265
2755,316.559002,0.128065005
2757,316.584045,0.128501028
2761,316.588868,0.13004595
2762,316.609659,0.128761306
2763,316.605287,0.128768027
2764,316.577402,0.12959677
2766,316.605883,0.128618598
2767,316.636214,0.128926233
2769,316.645634,0.13020587
2771,316.634152,0.128964067
2773,316.656342,0.128471971
2774,316.686944,0.129233718
2777,316.68944,0.127306074
2778,316.692603,0.128875315
2780,316.70257,0.129688218
2784,316.736694,0.127507687
2786,316.759644,0.129337922
2787,316.749767,0.130364716
2788,316.745621,0.129093707
2789,316.736203,0.127362162
2791,316.774874,0.128245235
2792,316.78892,0.128794238
2793,316.771316,0.129147098
2794,316.786666,0.131274119
2795,316.793548,0.128121093
2797,316.780524,0.129014194
2798,316.780524,0.128115907
2800,316.843031,0.130870253
2803,316.831007,0.129502446
2804,316.846716,0.130695105
2806,316.824841,0.129783869
2807,316.856061,0.131371558
2808,316.856061,0.131910265
2809,316.901087,0.133593306
2811,316.849847,0.131655321
2812,316.894754,0.131180093
2814,316.895373,0.130265921
2815,316.903743,0.132627532
2816,316.888734,0.131875932
2817,316.913423,0.130346432
2818,316.924222,0.12963061
2820,316.928632,0.132159323
2822,316.93791,0.131433144
2824,316.949223,0.13055858
2825,316.958589,0.131208003
2827,316.945119,0.132006168
2829,316.968816,0.132212177
2830,316.991723,0.13189742
2833,317.025474,0.131646097
2834,316.999978,0.131902516
2835,317.007734,0.131349459
2836,317.004202,0.132108674
2838,317.021564,0.132573441
2839,317.042506,0.131708562
2842,317.033254,0.131848216
2843,317.049835,0.133623555
2845,317.032972,0.131701097
2846,317.049649,0.132323131
2848,317.082907,0.131714031
2849,317.07063,0.132859752
2851,317.090741,0.132974282
2853,317.103041,0.132528797
2856,317.10058,0.132865295
2859,317.112075,0.131369531
2861,317.162556,0.133518711
2863,317.174315,0.132187292
2865,317.172988,0.131426588
2867,317.15037,0.131619707
2868,317.176398,0.13161698
2870,317.203945,0.131442666
2872,317.180163,0.134139642
2874,317.224895,0.130950779
2875,317.224895,0.130716607
2878,317.205907,0.132148296
2880,317.266914,0.130756199
2881,317.223754,0.132463291
2883,317.234683,0.132699847
2884,317.253525,0.13401705
2885,317.264027,0.132212833
2888,317.26874,0.132886708
2891,317.292293,0.132054016
2894,317.319833,0.13139376
2895,317.323652,0.133072317
2897,317.339999,0.133952454
2898,317.336204,0.133519843
2899,317.351344,0.13275899
2900,317.363766,0.132567465
2902,317.377555,0.133760557
2903,317.358645,0.132762492
2905,317.372265,0.133492947
2907,317.385723,0.132726163
2910,317.385346,0.132118955
2912,317.428541,0.134237632
2913,317.421571,0.132836938
2914,317.452746,0.132934094
2915,317.391521,0.132424429
2916,317.429571,0.133753613
2917,317.448598,0.135422126
2919,317.44687,0.136365831
2921,317.45298,0.134504885
2922,317.447031,0.133611873
2924,317.470343,0.13528496
2925,317.475487,0.13442868
2927,317.470367,0.135322183
2929,317.529855,0.133953929
2931,317.511329,0.134138838
2933,317.53852,0.132971779
2935,317.536269,0.13281624
2937,317.549627,0.132220984
2938,317.523618,0.133139208
2939,317.558629,0.133853942
2941,317.57381,0.133228913
2942,317.55555,0.134301812
2944,317.596883,0.132964373
2945,317.596883,0.133552581
2947,317.564568,0.133613482
2948,317.579018,0.133439258
2949,317.579846,0.132719457
2951,317.588204,0.133945793
2952,317.647204,0.134716287
2954,317.62996,0.133908689
2956,317.636373,0.134931713
2959,317.665052,0.132341132
2960,317.647849,0.134883151
2961,317.659765,0.132855952
2962,317.652211,0.130929142
2963,317.637297,0.134996444
2965,317.668957,0.13353163
2967,317.697723,0.133207828
2968,317.717262,0.132059529
2969,317.659926,0.134491861
2972,317.708569,0.133628279
2975,317.676149,0.131613404
2978,317.750861,0.135454014
2980,317.724076,0.133760169
2981,317.745246,0.132993966
2982,317.745503,0.133865282
2984,317.765162,0.132805869
2985,317.766584,0.132365853
2987,317.751335,0.132901505
2989,317.808325,0.133990303
2990,317.766134,0.132987604
2993,317.797673,0.135765627
2996,317.817844,0.135264069
2998,317.82966,0.134154171
2999,317.829804,0.135282874
3001,317.822286,0.134467095
3002,317.829282,0.134217814
3005,317.831716,0.135112003
3007,317.834463,0.13513349
3009,317.861026,0.134909675
3011,317.865998,0.133809269
3012,317.8735,0.134526581
3015,317.909482,0.1350528
3016,317.899161,0.134768963
3018,317.880271,0.133595184
3019,317.928499,0.135034531
3021,317.929728,0.133605465
3022,317.931149,0.134030268
3024,317.917489,0.134444132
3026,317.92703,0.137648553
3028,317.929391,0.13317889
3029,317.947147,0.136313677
3030,317.959458,0.135994986
3031,317.978129,0.133999184
3032,317.984119,0.134217635
3035,317.951652,0.133985087
3036,317.971247,0.134864464
3038,317.978964,0.133615419
3041,317.981799,0.134525389
3043,318.016922,0.134169608
3045,317.99162,0.135734841
3046,318.022864,0.135538861
3047,318.030813,0.136183947
3049,318.043122,0.134460956
3051,318.084648,0.134192288
3053,318.058972,0.133551374
3054,318.066286,0.136735216
3055,318.060039,0.134815171
3057,318.054451,0.135890767
3060,318.09726,0.135086462
3061,318.063749,0.135849595
3064,318.100785,0.135456041
3065,318.118367,0.134424344
3067,318.106389,0.135782108
3069,318.115116,0.135362834
3071,318.15792,0.134382725
3072,318.116224,0.137749568
3075,318.155689,0.137184009
3076,318.155151,0.138393849
3077,318.149876,0.138185173
3079,318.155006,0.138782173
3081,318.189002,0.137908921
3082,318.192124,0.136659786
3084,318.169817,0.138724923
3087,318.194059,0.138122335
3088,318.186771,0.13911432
3090,318.213291,0.13909696
3093,318.239505,0.137452096
3095,318.232402,0.136082232
3099,318.268921,0.137430742
3100,318.237652,0.139112115
3101,318.26043,0.136962682
3103,318.272396,0.139436811
3106,318.298463,0.139087766
3109,318.287605,0.138254643
3110,318.300566,0.139107302
3111,318.291955,0.138545752
3112,318.307708,0.138094902
3114,318.293752,0.139331877
3115,318.307179,0.139404237
3117,318.3166,0.139575049
3119,318.326438,0.137927309
3120,318.350424,0.139894843
3122,318.323502,0.138944805
3123,318.334808,0.139368013
3124,318.336366,0.138014376
3125,318.355994,0.141259387
3127,318.358529,0.139815256
3130,318.38423,0.137929007
3133,318.389101,0.137653634
3135,318.379264,0.13931863
3137,318.409104,0.139838144
3138,318.397398,0.140239641
3140,318.409313,0.140011028
3143,318.422103,0.139484987
3144,318.424277,0.139962331
3145,318.431891,0.139130846
3147,318.449766,0.137977019
3149,318.442458,0.140791431
3151,318.457709,0.139946923
3152,318.469414,0.140461579
3153,318.481801,0.1384767
3154,318.467305,0.138959125
3155,318.489984,0.140260801
3157,318.453618,0.141084313
3159,318.487706,0.140522212
3161,318.504681,0.140996426
3162,318.493563,0.13991423
3164,318.513144,0.13975057
3166,318.513401,0.141627118
3167,318.514203,0.138478011
3170,318.548737,0.138939917
3172,318.510177,0.140750125
3173,318.530913,0.141268343
3176,318.580203,0.140059739
3178,318.574268,0.140799135
3181,318.567314,0.140425846
3183,318.591802,0.140376777
3184,318.564162,0.140314221
3186,318.573074,0.140430853
3187,318.591915,0.140350089
3189,318.577493,0.140744403
3190,318.58792,0.139081314
3192,318.644006,0.142535955
3194,318.611629,0.138700664
3195,318.62224,0.141044378
3196,318.643252,0.139725506
3198,318.632,0.140456215
3199,318.669653,0.142749786
3200,318.624221,0.140986398
3203,318.623813,0.138533428
3204,318.658058,0.141903266
3206,318.654986,0.141143858
3208,318.703719,0.139847115
3209,318.696919,0.14087227
3211,318.698074,0.140941232
3213,318.699486,0.140294313
3214,318.700432,0.140294343
3217,318.691426,0.140406638
