Time,Abs1,Temp1,Abs2,Temp2,Abs3,Temp3
2262,0.119515188,312.966158,0.071648695,294.003795,0.046702794,315.375608
2264,0.117842287,313.000918,0.076412559,294.017284,0.048152373,315.379426
2265,0.117713824,313.016148,0.072555438,294.0103,0.047822735,315.385643
2271,0.120315626,313.078589,0.069913685,293.997701,0.048568206,315.465617
2275,0.120286696,313.090548,0.071820945,293.976259,0.049247357,315.490399
2278,0.11750979,313.110461,0.071639806,293.977391,0.048038907,315.506363
2281,0.119030684,313.162749,0.074979328,293.957771,0.048285733,315.51711
2284,0.119663522,313.179028,0.071355686,293.943059,0.048882915,315.509802
2288,0.118047088,313.212938,0.074156553,293.930972,0.046960617,315.557762
2293,0.118518151,313.257124,0.073006518,293.892106,0.050554669,315.600925
2298,0.119300395,313.311819,0.070086584,293.880372,0.047024291,315.615555
2300,0.11645025,313.33268,0.072083429,293.865861,0.048320007,315.641755
2307,0.118100055,313.381872,0.07429979,293.851317,0.049793968,315.708248
2309,0.119582683,313.398282,0.076346107,293.861941,0.048728548,315.694097
2312,0.118793264,313.43588,0.073791035,293.849354,0.049193658,315.699953
2315,0.117204875,313.450262,0.071125194,293.817677,0.048551049,315.738134
2317,0.118829809,313.496308,0.074129105,293.807519,0.048821849,315.786557
2318,0.117910989,313.514408,0.072716869,293.795857,0.051524449,315.75228
2325,0.121559747,313.560382,0.073554672,293.766314,0.04739917,315.80916
2328,0.120475747,313.591001,0.07552404,293.748694,0.054450822,315.801761
2331,0.121037759,313.575481,0.07140331,293.764604,0.053141957,315.851492
2332,0.122412279,313.628699,0.071569934,293.737344,0.054577147,315.856784
2334,0.120223396,313.657995,0.076599523,293.75512,0.052430204,315.865758
2335,0.119752087,313.653533,0.070728056,293.727631,0.049715756,315.877433
2340,0.122479335,313.716534,0.07294441,293.764449,0.053651679,315.907215
2342,0.119405069,313.732147,0.070907347,293.73951,0.053188179,315.909768
2345,0.11870724,313.762174,0.078122392,293.721163,0.054924724,315.940644
2347,0.121747911,313.749678,0.072970748,293.708705,0.053787888,315.94227
2349,0.119560458,313.788514,0.078564905,293.712867,0.056110605,315.941092
2351,0.120747827,313.789348,0.076478302,293.706209,0.05689394,315.986031
2355,0.119573988,313.840948,0.079981744,293.680281,0.055426601,315.981012
2358,0.119335927,313.861399,0.077024065,293.672854,0.054288126,316.008432
2366,0.12079411,313.913851,0.080336511,293.637117,0.056905486,316.076469
2371,0.121030204,313.960145,0.077499002,293.629496,0.056429024,316.089855
2372,0.11937689,313.988563,0.081558332,293.591313,0.055838748,316.111508
2374,0.121187747,314.017004,0.076967351,293.620803,0.057215625,316.133169
2375,0.121391386,314.024491,0.078974612,293.582035,0.057110544,316.110121
2379,0.12054465,314.048398,0.076580532,293.622992,0.05857155,316.143545
2395,0.120688349,314.183169,0.079628482,293.565389,0.057155063,316.244682
2396,0.119632423,314.179333,0.076866426,293.55367,0.058898636,316.247521
2399,0.119144656,314.209624,0.079275109,293.535366,0.050373151,316.277703
2401,0.118313469,314.256288,0.078110367,293.525522,0.056491138,316.272687
2405,0.119128853,314.243255,0.070678771,293.535369,0.053609637,316.303434
2410,0.12010067,314.305283,0.069262579,293.480932,0.058615271,316.355687
2414,0.123682633,314.312555,0.080658115,293.451707,0.05723723,316.363221
2417,0.122897513,314.343695,0.068352953,293.470675,0.057459268,316.354461
2419,0.121461473,314.380673,0.078921862,293.464444,0.054966319,316.37801
2420,0.120652907,314.364538,0.079565488,293.45969,0.056059565,316.405019
2422,0.121509306,314.433451,0.079667293,293.467545,0.055551622,316.411276
2430,0.121376015,314.492998,0.067869961,293.452374,0.056059419,316.448716
2432,0.120615006,314.503323,0.076809645,293.423906,0.057121981,316.458938
2435,0.122773178,314.539141,0.079406619,293.422608,0.056388606,316.504225
2441,0.121661201,314.580114,0.071950026,293.386488,0.055768438,316.538423
2446,0.123130284,314.608764,0.068897814,293.376126,0.057229229,316.563099
2448,0.121599548,314.63021,0.070005104,293.373003,0.055510393,316.54547
2454,0.121124245,314.67677,0.069976419,293.337326,0.057078803,316.595406
2461,0.12154071,314.708987,0.077607565,293.348245,0.059195333,316.655778
2462,0.12170063,314.733355,0.080745488,293.29572,0.059213218,316.60206
2465,0.126648992,314.745865,0.06788706,293.31363,0.055113443,316.647855
2470,0.122495152,314.772623,0.071756653,293.300708,0.057716832,316.673833
2475,0.12165565,314.81807,0.07139577,293.27077,0.058036263,316.712691
2476,0.121719368,314.837997,0.075566612,293.281931,0.059251809,316.685543
2479,0.12238764,314.852743,0.078313008,293.27575,0.057184179,316.740252
2486,0.124250613,314.924578,0.069720306,293.251726,0.057419893,316.769651
2488,0.122409634,314.924788,0.077448756,293.189549,0.057668249,316.813578
2495,0.120460577,314.982291,0.072258599,293.232189,0.058602102,316.781961
2499,0.119186312,315.010862,0.071942449,293.200446,0.05750345,316.878394
2505,0.129972935,315.074444,0.07388781,293.187775,0.056304501,316.875247
2507,0.119762793,315.073467,0.072445989,293.15237,0.058491285,316.862218
2513,0.12042433,315.123241,0.071460888,293.179439,0.056616613,316.919137
2516,0.122217141,315.137995,0.071755067,293.157503,0.058195624,316.92343
2519,0.121367291,315.147112,0.071321301,293.170951,0.054964951,316.950639
2524,0.119815216,315.194521,0.072813474,293.130822,0.058081508,317.015875
2527,0.121458255,315.237258,0.071820639,293.102039,0.056497094,316.986318
2528,0.122303374,315.230911,0.072021827,293.124242,0.059904751,316.991193
2531,0.121604547,315.250426,0.0710572,293.150239,0.058671765,317.00636
2550,0.131549224,315.36271,0.07078293,293.042587,0.058910048,317.14067
2555,0.131058231,315.409412,0.068752132,293.005237,0.059933475,317.13703
2558,0.132709399,315.427209,0.069385864,293.009618,0.058576594,317.149138
2561,0.13155067,315.449669,0.072158583,293.010855,0.057750949,317.189983
2574,0.132959023,315.568953,0.070045672,293.012284,0.059026696,317.228379
2576,0.135803387,315.568098,0.067428961,292.960541,0.060154184,317.259883
2579,0.134089693,315.587082,0.068790071,292.996025,0.058283516,317.273197
2581,0.134219259,315.58634,0.067971364,292.95494,0.059770632,317.251052
2584,0.13274461,315.591649,0.068645276,292.94007,0.058531722,317.303031
2586,0.135762155,315.645009,0.069366306,292.924889,0.058740843,317.30893
2587,0.13601248,315.661749,0.070218295,292.953871,0.059970478,317.311599
2588,0.12347953,315.62551,0.070647851,292.908404,0.060531332,317.279165
2590,0.125081897,315.682819,0.069471337,292.932509,0.060162865,317.327752
2595,0.125409007,315.685885,0.06872905,292.92191,0.059706525,317.322115
2605,0.135657281,315.772215,0.065584533,292.888536,0.061098932,317.422468
2607,0.12509957,315.796983,0.067537785,292.871795,0.059647309,317.361791
2612,0.134058639,315.837306,0.069932781,292.877589,0.062326865,317.437963
2614,0.12714991,315.823613,0.067326114,292.880669,0.060115039,317.455847
2621,0.134263679,315.893301,0.067773975,292.837099,0.061732166,317.501654
2624,0.130896568,315.88123,0.068944894,292.814811,0.062571615,317.475629
2626,0.130269662,315.904566,0.0677609,292.832857,0.060675285,317.47889
2635,0.128973618,315.984273,0.068203546,292.81918,0.062559193,317.537945
2637,0.131449476,316.02163,0.068676472,292.793346,0.061410172,317.523546
2641,0.128934115,315.991803,0.072736308,292.768882,0.062954133,317.571291
2644,0.126274854,316.020107,0.071966827,292.767293,0.06250037,317.581045
2645,0.128272668,316.041678,0.070350863,292.750313,0.062811905,317.561795
2650,0.129637241,316.074583,0.068819642,292.765785,0.063371312,317.605298
2651,0.131387815,316.097675,0.07093478,292.748261,0.06186652,317.591568
2653,0.131347492,316.086939,0.069244236,292.735533,0.063057387,317.607802
2657,0.12907353,316.137298,0.068055764,292.734311,0.062380365,317.616741
2660,0.130871758,316.138683,0.0676568,292.711559,0.063871036,317.656263
2662,0.129153967,316.155906,0.069157571,292.747695,0.064263801,317.656561
2667,0.130891353,316.191228,0.068145096,292.667892,0.061387934,317.66453
2680,0.131545052,316.265186,0.06763,292.652895,0.061550552,317.738619
2683,0.128618702,316.293918,0.069155835,292.667652,0.063472244,317.779363
2686,0.13030003,316.287584,0.067861818,292.676317,0.062888757,317.776447
2689,0.130822495,316.325556,0.06985613,292.64909,0.062222879,317.758946
2691,0.12829712,316.376446,0.067240886,292.62987,0.064421288,317.776524
2693,0.129479975,316.312093,0.067763478,292.622427,0.062523617,317.797681
2697,0.128790408,316.393282,0.069875196,292.645188,0.063676627,317.786622
2703,0.129917562,316.411994,0.066877604,292.604679,0.063586811,317.828254
2709,0.129051626,316.425245,0.066042624,292.568303,0.063916099,317.861544
2711,0.126952946,316.454733,0.069916271,292.545391,0.064463636,317.877512
2713,0.128727213,316.451221,0.070078708,292.56009,0.064255475,317.872311
2724,0.129083782,316.522683,0.069021903,292.535038,0.06425511,317.930445
2726,0.130745217,316.514468,0.069906816,292.570575,0.065649242,317.920366
2730,0.130054265,316.545996,0.068752013,292.549875,0.066442927,317.951353
2743,0.128926233,316.636214,0.071089946,292.534493,0.062996473,317.986312
2745,0.13020587,316.645634,0.065467648,292.49562,0.065061457,317.995334
2754,0.128875315,316.692603,0.066685088,292.492573,0.065414294,318.028369
2756,0.129688218,316.70257,0.066020206,292.49667,0.063904856,318.06756
2760,0.127507687,316.736694,0.067023382,292.4406,0.065561974,318.096249
2764,0.129093707,316.745621,0.067458346,292.447322,0.066846924,318.051002
2768,0.128794238,316.78892,0.06573768,292.45435,0.066394055,318.104837
2770,0.131274119,316.786666,0.068205453,292.439408,0.066916452,318.135493
2771,0.128121093,316.793548,0.065890394,292.43131,0.065879028,318.128386
2773,0.129014194,316.780524,0.068221688,292.430082,0.068117815,318.152139
2776,0.130870253,316.843031,0.066508532,292.416561,0.066524461,318.135657
2783,0.131371558,316.856061,0.065447666,292.360186,0.067370485,318.179095
2785,0.133593306,316.901087,0.064977877,292.413912,0.066172529,318.177276
2790,0.130265921,316.895373,0.070530728,292.358565,0.067048381,318.213699
2793,0.130346432,316.913423,0.062716343,292.371884,0.066474421,318.252504
2796,0.132159323,316.928632,0.066074267,292.376533,0.069651321,318.243707
2801,0.131208003,316.958589,0.065145247,292.353428,0.066636303,318.228168
2805,0.132212177,316.968816,0.064672656,292.35955,0.066160622,318.266094
2810,0.131902516,316.999978,0.065181784,292.356778,0.067083273,318.275859
2815,0.131708562,317.042506,0.065069042,292.315403,0.068493984,318.303143
2818,0.131848216,317.033254,0.0709823,292.33954,0.069292506,318.320061
2822,0.132323131,317.049649,0.065509669,292.326725,0.069104801,318.314795
2832,0.132865295,317.10058,0.065340355,292.259842,0.067928736,318.349419
2837,0.133518711,317.162556,0.064639941,292.295524,0.066513861,318.386261
2841,0.131426588,317.172988,0.065297544,292.253771,0.068934637,318.402854
2850,0.130950779,317.224895,0.064873211,292.225353,0.069848472,318.428599
2856,0.130756199,317.266914,0.065318815,292.228897,0.072277924,318.452424
2859,0.132699847,317.234683,0.061959356,292.197958,0.07148712,318.480389
2861,0.132212833,317.264027,0.065341949,292.225971,0.0707933,318.481398
2864,0.132886708,317.26874,0.068803295,292.226813,0.07195482,318.521727
2870,0.13139376,317.319833,0.064065918,292.178645,0.07244848,318.550738
2873,0.133952454,317.339999,0.061130464,292.204711,0.069603357,318.551011
2876,0.132567465,317.363766,0.065857798,292.168478,0.072246953,318.554356
2879,0.132762492,317.358645,0.062967636,292.183214,0.071415377,318.54634
2890,0.132934094,317.452746,0.063809015,292.141111,0.074461938,318.536928
2892,0.133753613,317.429571,0.066664353,292.126868,0.073672016,318.643198
2897,0.134504885,317.45298,0.065965749,292.120301,0.071266202,318.577775
2900,0.13528496,317.470343,0.066928692,292.123259,0.073030142,318.647224
2907,0.134138838,317.511329,0.067925438,292.123087,0.073291747,318.642153
2913,0.132220984,317.549627,0.071002752,292.091534,0.073715167,318.677857
2915,0.133853942,317.558629,0.07104113,292.086623,0.075279688,318.687124
2924,0.133439258,317.579018,0.069131888,292.056054,0.074284989,318.705838
2928,0.134716287,317.647204,0.066509195,292.091215,0.076637429,318.757505
2930,0.133908689,317.62996,0.06873621,292.07464,0.074010099,318.70919
2936,0.134883151,317.647849,0.066719711,292.074952,0.074938399,318.751917
2938,0.130929142,317.652211,0.069402412,292.094053,0.074966267,318.779184
2948,0.133628279,317.708569,0.067741632,292.00583,0.076490033,318.800728
2957,0.132993966,317.745246,0.065781593,292.00927,0.074574722,318.807708
2961,0.132365853,317.766584,0.066020146,291.990035,0.076083037,318.855243
2963,0.132901505,317.751335,0.066117823,291.986775,0.076619453,318.834947
2969,0.135765627,317.797673,0.066775315,291.963754,0.076716095,318.87429
2977,0.134467095,317.822286,0.064408965,291.931962,0.078509459,318.882411
2985,0.134909675,317.861026,0.069509394,291.938107,0.07727602,318.9071
2988,0.134526581,317.8735,0.066291027,291.921011,0.076298196,318.961636
2992,0.134768963,317.899161,0.064985454,291.923379,0.079156051,318.911083
2998,0.134030268,317.931149,0.069292821,291.911998,0.078101011,318.952178
3002,0.137648553,317.92703,0.065827288,291.907392,0.079599979,318.965211
3004,0.13317889,317.929391,0.065082088,291.909903,0.0777086,318.987003
3008,0.134217635,317.984119,0.064842641,291.877311,0.078219764,318.991263
3040,0.135456041,318.100785,0.066158757,291.78928,0.080593219,319.111183
3041,0.134424344,318.118367,0.067975871,291.769473,0.079160502,319.081752
3043,0.135782108,318.106389,0.066170365,291.761543,0.078980748,319.110159
3048,0.137749568,318.116224,0.069893435,291.78174,0.0764942,319.103833
3051,0.137184009,318.155689,0.067542203,291.764343,0.077479416,319.120798
3057,0.137908921,318.189002,0.066358522,291.799344,0.078187919,319.165677
3058,0.136659786,318.192124,0.064218022,291.773868,0.079576173,319.152593
3060,0.138724923,318.169817,0.066757202,291.748672,0.081771033,319.119684
3063,0.138122335,318.194059,0.06868621,291.766679,0.081165408,319.157549
3066,0.13909696,318.213291,0.064397402,291.742147,0.08144679,319.166627
3077,0.136962682,318.26043,0.068841025,291.689587,0.081563816,319.178313
3087,0.138545752,318.291955,0.064193472,291.708656,0.080767827,319.207857
3090,0.139331877,318.293752,0.065609857,291.670843,0.079044027,319.226307
3091,0.139404237,318.307179,0.068097822,291.690062,0.078065058,319.221226
3093,0.139575049,318.3166,0.066616245,291.685698,0.079503788,319.234664
3106,0.137929007,318.38423,0.066939235,291.683351,0.081478604,319.29058
3109,0.137653634,318.389101,0.069547467,291.682474,0.080576106,319.318128
3111,0.13931863,318.379264,0.06528569,291.659983,0.081304671,319.307734
3113,0.139838144,318.409104,0.067304865,291.66152,0.082002264,319.319788
3116,0.140011028,318.409313,0.06264089,291.70541,0.081074934,319.299824
3130,0.138959125,318.467305,0.064731933,291.631045,0.081847822,319.364882
3140,0.13975057,318.513144,0.067942999,291.61778,0.082920796,319.363995
3143,0.138478011,318.514203,0.062814213,291.576585,0.080986346,319.388998
3146,0.138939917,318.548737,0.064607292,291.59831,0.082926773,319.402101
3148,0.140750125,318.510177,0.064093225,291.609151,0.082686146,319.40652
3154,0.140799135,318.574268,0.067031719,291.581093,0.083263037,319.40917
3159,0.140376777,318.591802,0.062921792,291.586236,0.083161792,319.447828
3160,0.140314221,318.564162,0.061094556,291.567268,0.082424657,319.436704
3163,0.140350089,318.591915,0.063201055,291.556588,0.081501375,319.438391
3165,0.140744403,318.577493,0.062306982,291.545473,0.083999939,319.44337
3168,0.142535955,318.644006,0.064063638,291.548936,0.083329646,319.45184
3172,0.139725506,318.643252,0.06529709,291.536239,0.085396164,319.458741
3175,0.142749786,318.669653,0.061756086,291.557593,0.081416897,319.484197
3185,0.14087227,318.696919,0.063310593,291.529095,0.081937376,319.516186
3187,0.140941232,318.698074,0.062048242,291.554917,0.083543675,319.522267
3190,0.140294343,318.700432,0.065484114,291.51677,0.085032936,319.52642
3193,0.140406638,318.691426,0.062616915,291.509274,0.084394901,319.513215
3195,0.141081199,318.7074,0.065088011,291.517936,0.083584132,319.517495
3201,0.142310947,318.744454,0.061105225,291.505059,0.080316875,319.57397
3204,0.138413757,318.765831,0.063337341,291.503222,0.082766737,319.567438
3205,0.141994506,318.735891,0.066502497,291.517096,0.082944214,319.568277
3208,0.141501054,318.740566,0.062839247,291.497534,0.083911078,319.53068
3210,0.140958816,318.752947,0.064127907,291.525655,0.084559973,319.546779
3212,0.142521367,318.777409,0.06381321,291.48557,0.083080534,319.597122
3222,0.140129507,318.804981,0.064124905,291.49428,0.083409131,319.609971
3225,0.141589373,318.802705,0.062727168,291.506986,0.083385916,319.604165
3226,0.141219065,318.830355,0.062430073,291.492571,0.08393518,319.606638
3230,0.141384617,318.807483,0.065520749,291.448091,0.084189561,319.601397
3241,0.142092258,318.880973,0.057785619,291.449743,0.086438885,319.626386
3243,0.141582608,318.864075,0.059834108,291.444877,0.085668314,319.638098
3252,0.139874086,318.925693,0.061888482,291.444103,0.087425127,319.685544
3254,0.140449733,318.87929,0.060064774,291.441494,0.085734309,319.658513
3257,0.141171083,318.94969,0.064567164,291.450556,0.086987454,319.670815
3259,0.141376898,318.907851,0.060713038,291.414585,0.086726167,319.702412
3260,0.143862069,318.943879,0.063053742,291.409386,0.086550198,319.697865
3261,0.143165037,318.901406,0.060725182,291.418308,0.086871288,319.662931
3263,0.143001646,318.938637,0.063124739,291.402542,0.08676516,319.700062
3268,0.141757652,318.984674,0.058140721,291.392988,0.08609387,319.681116
3274,0.144157156,318.977069,0.061543159,291.41508,0.087239855,319.722019
3279,0.1413607,319.00669,0.063498624,291.373249,0.089058129,319.741641
3297,0.1408678,319.069269,0.062176816,291.36971,0.088602322,319.78832
3300,0.141851693,319.042881,0.061699808,291.329739,0.088092663,319.779603
3302,0.141346037,319.040381,0.063275017,291.341602,0.087353521,319.813752
3307,0.141473994,319.098003,0.060017694,291.350548,0.089396895,319.813993
3310,0.140324056,319.113965,0.060799766,291.364581,0.088816186,319.81801
3312,0.142186448,319.08697,0.062412739,291.32696,0.087162808,319.788782
3318,0.14054203,319.10971,0.061132312,291.330257,0.089383083,319.831554
3323,0.140604928,319.138971,0.065411039,291.310712,0.088479815,319.862413
3333,0.140653625,319.163961,0.061964758,291.289699,0.088537563,319.858703
3336,0.141301915,319.175578,0.059333075,291.277525,0.089308838,319.858456
3339,0.139489055,319.188164,0.059029065,291.280194,0.088687813,319.886132
3340,0.140671819,319.178646,0.063991286,291.314749,0.089767142,319.889402
3342,0.140968099,319.229596,0.06422393,291.293252,0.088199929,319.878426
3351,0.141544417,319.2113,0.060344256,291.272509,0.089941464,319.911845
3359,0.140078992,319.252282,0.06286148,291.26887,0.088644399,319.935206
3361,0.140609577,319.257946,0.06307894,291.26463,0.089243009,319.94432
3363,0.141266614,319.24871,0.063531131,291.252262,0.089383055,319.935504
3368,0.142951503,319.247388,0.060092509,291.23243,0.089220753,319.966983
3372,0.14243342,319.285701,0.063505538,291.239248,0.088101719,319.937297
3375,0.140886411,319.281424,0.063310623,291.219583,0.089886555,319.949477
3381,0.14151974,319.326557,0.063992932,291.212708,0.089963087,319.969994
3391,0.141306475,319.309017,0.062439844,291.195581,0.08924304,320.01287
3392,0.141281739,319.343312,0.060892347,291.203518,0.089005341,319.99082
3398,0.142404422,319.347157,0.060493898,291.188732,0.090939663,320.017492
3400,0.142118767,319.399107,0.060061507,291.205478,0.089289565,320.018412
3411,0.141772792,319.429401,0.064057194,291.1538,0.088969871,320.012628
3416,0.14225477,319.397963,0.059921134,291.201669,0.088315559,320.050495
3419,0.140342504,319.424749,0.060410086,291.122196,0.090568976,320.07321
3430,0.13964884,319.455161,0.056805715,291.118195,0.09254716,320.074185
3431,0.141448245,319.438482,0.06293691,291.095585,0.089742155,320.064951
3432,0.142277464,319.464393,0.062416233,291.125606,0.090965503,320.07818
3435,0.141639054,319.465994,0.060199898,291.121585,0.091320938,320.061698
3438,0.140600562,319.437649,0.062782653,291.145822,0.092489456,320.074222
3439,0.140660822,319.476386,0.059875168,291.128481,0.093258967,320.074222
3442,0.141064584,319.478245,0.059136935,291.128131,0.090304413,320.102848
3443,0.142149285,319.478245,0.059832562,291.112922,0.090406393,320.099087
3452,0.140642077,319.48047,0.062246807,291.113227,0.091988491,320.097716
3454,0.140754283,319.489325,0.061595988,291.101458,0.090140377,320.119802
3457,0.14153409,319.523071,0.062508293,291.101726,0.092323061,320.139995
3459,0.140795618,319.517691,0.059705395,291.101353,0.090828685,320.129041
3460,0.138311446,319.492703,0.060881119,291.112991,0.092196402,320.124754
3472,0.139656156,319.554252,0.058685299,291.102862,0.092233864,320.133857
3478,0.140948176,319.544605,0.059533786,291.090951,0.093436092,320.195989
3483,0.142562807,319.574881,0.05917158,291.065767,0.092967303,320.165672
3486,0.142735377,319.565731,0.059244029,291.058984,0.093515125,320.190389
3490,0.140980586,319.585863,0.059765693,291.070134,0.090652677,320.183563
3495,0.142121419,319.591619,0.058927987,291.040042,0.092004783,320.223872
3502,0.142013744,319.602032,0.059632603,291.036635,0.093141181,320.196224
3508,0.142261669,319.622211,0.059813105,291.019672,0.092468853,320.216783
3510,0.142341152,319.636274,0.060798276,291.049004,0.091055343,320.208094
3513,0.140795261,319.67931,0.059424721,290.991455,0.093711682,320.234697
3514,0.141613871,319.656124,0.062721334,291.033046,0.090291296,320.229158
3516,0.142361164,319.642181,0.059496082,291.045366,0.092558516,320.26512
3517,0.142630562,319.654947,0.063099571,290.989474,0.093609633,320.266614
3522,0.141031951,319.664199,0.061521389,291.018434,0.094419822,320.246534
3532,0.144145072,319.727369,0.058100387,290.974705,0.094422799,320.293378
3540,0.141508728,319.711971,0.059738066,290.983158,0.097394356,320.285732
3549,0.143341303,319.747006,0.059227236,290.971475,0.094302059,320.308963
3551,0.141837061,319.77543,0.059621912,290.9899,0.092549316,320.330038
3555,0.142846897,319.767011,0.058228742,290.963928,0.094158711,320.348807
3556,0.141642362,319.756,0.062048901,290.963157,0.096547432,320.337815
3562,0.141969994,319.807492,0.060301989,290.959789,0.094573527,320.312012
3565,0.142807797,319.772068,0.06219247,290.961805,0.095706834,320.315374
3567,0.142898873,319.764833,0.05874886,290.910658,0.096321912,320.361206
3569,0.143695295,319.775756,0.058234278,290.944045,0.094662737,320.367586
3571,0.142890662,319.779533,0.057826515,290.973228,0.095050428,320.339477
3576,0.142729253,319.791912,0.061332095,290.921105,0.094852667,320.356324
3579,0.143576354,319.786846,0.062392473,290.968368,0.096888461,320.393759
