Time,Abs,Temp
1693,0.084912665,296.934846
1696,0.085073285,296.909235
1697,0.084308714,296.893625
1699,0.085332282,296.879867
1700,0.084471345,296.875499
1702,0.083202206,296.896383
1704,0.083619893,296.853448
1705,0.089038059,296.870082
1706,0.083698452,296.830969
1707,0.08430133,296.850396
1710,0.083013602,296.830734
1713,0.090129577,296.776405
1714,0.094001576,296.811506
1715,0.089315109,296.811925
1718,0.093468226,296.76614
1720,0.090985216,296.781276
1721,0.090379812,296.76811
1723,0.091088936,296.733341
1724,0.0924972,296.753141
1725,0.094607867,296.717381
1728,0.094680838,296.726464
1729,0.089671791,296.697873
1730,0.089832425,296.713691
1731,0.089977168,296.712038
1734,0.09374465,296.678783
1736,0.090439074,296.671225
1737,0.092012949,296.668013
1738,0.095733143,296.644711
1739,0.088985026,296.654156
1741,0.08991307,296.638713
1742,0.092377678,296.63889
1743,0.0948864,296.600252
1744,0.093262628,296.644316
1747,0.090181507,296.604748
1748,0.086237676,296.589447
1749,0.083661854,296.596149
1750,0.082031503,296.602365
1751,0.083257928,296.567383
1752,0.083198443,296.566426
1755,0.091103524,296.57942
1756,0.094140545,296.544117
1757,0.091009319,296.523746
1759,0.082164288,296.531935
1760,0.093395524,296.499188
1762,0.0829551,296.494925
1764,0.08449515,296.499976
1765,0.083690979,296.483832
1768,0.090708725,296.463299
1769,0.082139485,296.482867
1770,0.085000083,296.469408
1773,0.092726022,296.474005
1774,0.094201416,296.435472
1777,0.081848435,296.431578
1779,0.092180982,296.396038
1781,0.089295872,296.387292
1782,0.082472347,296.403892
1784,0.09016379,296.380947
1785,0.088118315,296.374099
1787,0.084339552,296.365924
1788,0.087459177,296.356792
1789,0.087524116,296.368953
1790,0.091234639,296.336866
1792,0.08184287,296.35273
1794,0.086011015,296.289608
1795,0.085709199,296.339619
1797,0.085993662,296.310476
1799,0.088499881,296.316687
1801,0.086754121,296.297834
1804,0.089304201,296.287643
1806,0.083416648,296.283354
1809,0.084247269,296.22715
1811,0.088448375,296.226218
1812,0.086882256,296.246836
1813,0.08854463,296.233026
1814,0.083907329,296.235855
1815,0.083677642,296.220617
1818,0.085816108,296.201374
1820,0.086679146,296.155623
1821,0.081764214,296.176068
1823,0.082704499,296.151257
1825,0.082135789,296.168369
1826,0.083545275,296.125453
1827,0.081965528,296.137267
1829,0.085156955,296.141726
1831,0.083984114,296.13882
1834,0.081381932,296.099823
1835,0.082929783,296.116484
1838,0.081662603,296.107129
1839,0.079492092,296.066676
1841,0.081406251,296.070245
1845,0.077721566,296.021273
1847,0.084322922,296.027421
1848,0.079737924,296.062947
1849,0.07942035,296.027354
1850,0.085677095,295.988591
1852,0.081362106,296.001392
1853,0.080205686,296.010144
1855,0.081918359,295.996705
1857,0.081442602,295.962098
1858,0.080399804,295.991564
1860,0.080376536,295.962778
1863,0.082473509,295.925799
1864,0.082841374,295.956083
1866,0.081601627,295.927026
1867,0.083063811,295.943298
1868,0.082343943,295.943298
1870,0.083636023,295.934981
1871,0.079626121,295.889851
1874,0.084039487,295.900109
1875,0.081545874,295.912223
1876,0.081483133,295.87677
1878,0.083263598,295.889036
1879,0.079189986,295.851001
1881,0.081669919,295.83402
1883,0.083480515,295.821274
1884,0.082372174,295.829332
1885,0.080198929,295.829231
1887,0.078689374,295.776586
1888,0.082826212,295.821862
1889,0.079796895,295.791821
1891,0.080539256,295.797401
1892,0.083771273,295.780141
1893,0.083083056,295.756174
1895,0.079990305,295.795368
1896,0.080829702,295.779595
1897,0.08397001,295.759334
1899,0.084133327,295.773704
1902,0.079185419,295.751048
1903,0.081526257,295.705547
1904,0.080327354,295.742089
1906,0.080621086,295.705186
1909,0.084519237,295.682459
1912,0.082372047,295.693385
1914,0.081305325,295.684602
1915,0.080273815,295.680198
1917,0.08344987,295.658848
1919,0.08002124,295.666809
1922,0.082186207,295.621476
1923,0.082877807,295.661572
1925,0.081372939,295.623872
1927,0.079675004,295.594845
1928,0.078360163,295.629975
1929,0.080058873,295.582857
1932,0.086314306,295.584
1933,0.081867412,295.571247
1934,0.080563091,295.564807
1937,0.077642046,295.565312
1938,0.083109856,295.577578
1939,0.076944418,295.548892
1940,0.076107986,295.554769
1942,0.078638427,295.53153
1946,0.07704521,295.49271
1947,0.079453208,295.506324
1948,0.082394637,295.495796
1950,0.078780852,295.488784
1951,0.080634773,295.538232
1952,0.078588389,295.478458
1953,0.077846818,295.472807
1954,0.077831209,295.473976
1956,0.077399097,295.466795
1958,0.079357453,295.500783
1960,0.083257988,295.464685
1961,0.081801184,295.438044
1963,0.080206119,295.420721
1964,0.079461724,295.469184
1966,0.07822302,295.418955
1967,0.075699709,295.355843
1969,0.079540744,295.414674
1972,0.075010307,295.39317
1975,0.07658726,295.378603
1976,0.076985277,295.38037
1977,0.080173239,295.38804
1978,0.078228787,295.344876
1980,0.080269299,295.318961
1982,0.075820126,295.329097
1983,0.07798963,295.323756
1985,0.078602873,295.331343
1987,0.082091168,295.306958
1990,0.077098317,295.276448
1991,0.079794317,295.285954
1992,0.080414973,295.318037
1996,0.078214966,295.255224
1997,0.079040535,295.270551
1999,0.082255125,295.256898
2000,0.082720347,295.251001
2002,0.078332633,295.250412
2003,0.080667183,295.252549
2006,0.079535834,295.223853
2007,0.08047843,295.211847
2009,0.080226019,295.23097
2010,0.085650168,295.224392
2012,0.082296483,295.190914
2013,0.0782184,295.180725
2014,0.078916155,295.189013
2016,0.084806792,295.177671
2017,0.081691876,295.181213
2019,0.082022436,295.175568
2021,0.082104646,295.188475
2022,0.081519201,295.13347
2023,0.080541275,295.126335
2024,0.078897774,295.131417
2027,0.080843143,295.121934
2028,0.08534766,295.132747
2030,0.079645865,295.090915
2031,0.082149647,295.090301
2033,0.077769652,295.094854
2034,0.078217439,295.08776
2036,0.079719633,295.070432
2037,0.080237478,295.086161
2039,0.080077641,295.030328
2040,0.078459173,295.061966
2042,0.081181444,295.066932
2043,0.079024136,295.05238
2045,0.078223579,295.045933
2047,0.082834199,295.017586
2048,0.081378467,295.039327
2051,0.083543614,295.005214
2054,0.080606781,294.978102
2056,0.082084939,294.974962
2057,0.076796822,294.977791
2059,0.081004135,294.969365
2061,0.078945056,294.966226
2064,0.0814564,294.956066
2066,0.080500178,294.956866
2067,0.07803455,294.92097
2069,0.079206266,294.934112
2070,0.079236738,294.912274
2072,0.080482237,294.928354
2073,0.077524528,294.906103
2074,0.079733908,294.863434
2076,0.077526197,294.904041
2077,0.080064066,294.901634
2079,0.077127963,294.87087
2080,0.082162187,294.872284
2082,0.080071971,294.864707
2083,0.078906216,294.872992
2085,0.078335978,294.865045
2088,0.080861919,294.844374
2090,0.07776086,294.822894
2092,0.077127345,294.809927
2093,0.080413319,294.790811
2094,0.076968834,294.798138
2096,0.077559374,294.807426
2097,0.076216295,294.787553
2098,0.077794202,294.785667
2099,0.079190575,294.787806
2102,0.081266806,294.807083
2103,0.076072179,294.773432
2104,0.076083958,294.789121
2107,0.07797616,294.740083
2109,0.07744436,294.749499
2112,0.074809633,294.726676
2115,0.074974127,294.724504
2117,0.076021321,294.713463
2118,0.079953924,294.707391
2119,0.077791356,294.696871
2122,0.077307597,294.71103
2124,0.079054877,294.658665
2125,0.077717021,294.675865
2128,0.077456579,294.705818
2130,0.075753242,294.636689
2132,0.076763831,294.634162
2134,0.078044437,294.638889
2135,0.078330092,294.619994
2136,0.076259121,294.641753
2137,0.073890843,294.633119
2138,0.076353021,294.629076
2140,0.077072039,294.628015
2141,0.075438879,294.633356
2142,0.077771388,294.601682
2144,0.07709337,294.624975
2147,0.075390838,294.572129
2149,0.07617341,294.579864
2154,0.073484339,294.568137
2156,0.073704585,294.52136
2157,0.07123217,294.577018
2160,0.074963331,294.556993
2161,0.075087383,294.499773
2162,0.076215953,294.496479
2163,0.073408008,294.459899
2164,0.073480077,294.498376
2166,0.072731443,294.515102
2167,0.072078846,294.472136
2168,0.072489604,294.467569
2171,0.075091109,294.483049
2173,0.071295522,294.460163
2175,0.075711146,294.46683
2176,0.073876731,294.458133
2178,0.073361814,294.418053
2179,0.072852224,294.456532
2180,0.073489644,294.428428
2181,0.074354187,294.42992
2183,0.070420474,294.449455
2184,0.078552,294.42494
2186,0.072783686,294.446709
2187,0.075243212,294.404462
2190,0.07532239,294.370092
2191,0.072643399,294.378394
2192,0.072945789,294.395597
2193,0.076704673,294.373195
2196,0.075433888,294.347985
2197,0.075127542,294.333884
2199,0.074668258,294.34303
2200,0.074954592,294.352698
2202,0.075571477,294.343165
2203,0.078382149,294.323248
2204,0.076801114,294.335647
2205,0.074889287,294.31975
2206,0.072777905,294.341945
2208,0.077268012,294.307098
2209,0.078279033,294.31825
2210,0.077920586,294.321488
2211,0.074918881,294.324953
2213,0.074951701,294.304091
2216,0.076201305,294.312555
2217,0.07420215,294.281652
2219,0.073572278,294.275768
2221,0.074656427,294.284325
2222,0.075410113,294.248521
2224,0.075632602,294.274994
2227,0.078302376,294.257535
2228,0.076274298,294.251204
2229,0.073097296,294.248406
2230,0.073809743,294.240734
2231,0.075638175,294.258304
2233,0.074315637,294.229066
2234,0.075282581,294.268303
2235,0.073432654,294.239016
2237,0.076754838,294.202593
2238,0.076593161,294.194997
2239,0.074387215,294.232095
2240,0.074755579,294.218446
2242,0.077069536,294.209155
2245,0.073729366,294.165723
2246,0.076961391,294.176964
2248,0.078111455,294.145908
2249,0.071677908,294.128132
2251,0.0732335,294.125393
2252,0.075471953,294.16506
2255,0.072113499,294.125452
2256,0.073804282,294.157725
2258,0.072946832,294.122891
2259,0.073203169,294.101528
2261,0.075999402,294.133939
2262,0.07512702,294.115252
2264,0.077405624,294.100047
2265,0.075053878,294.107131
2267,0.074453242,294.098944
2268,0.072472662,294.130408
2271,0.076368824,294.085383
2274,0.070760898,294.040288
2277,0.071504653,294.060119
2278,0.071053237,294.052983
2281,0.071233422,294.04477
2284,0.07201492,294.041051
2286,0.071648695,294.003795
2288,0.076412559,294.017284
2289,0.072555438,294.0103
2292,0.078213848,293.996839
2293,0.072200187,294.011761
2295,0.069913685,293.997701
2297,0.071982779,293.995019
2299,0.071820945,293.976259
2300,0.074228562,293.998766
2302,0.071639806,293.977391
2305,0.074979328,293.957771
2306,0.072178416,293.937701
2308,0.071355686,293.943059
2309,0.071871273,293.944064
2312,0.074156553,293.930972
2314,0.075700328,293.904127
2316,0.071717113,293.917315
2317,0.073006518,293.892106
2320,0.073904835,293.915418
2322,0.070086584,293.880372
2324,0.072083429,293.865861
2325,0.071230918,293.872679
2326,0.073866084,293.887209
2327,0.071293481,293.911575
2328,0.071662463,293.879557
2331,0.07429979,293.851317
2333,0.076346107,293.861941
2335,0.073141441,293.829254
2336,0.073791035,293.849354
2338,0.072577707,293.829019
2339,0.071125194,293.817677
2341,0.074129105,293.807519
2342,0.072716869,293.795857
2344,0.075962119,293.789478
2347,0.073114514,293.824289
2348,0.074155107,293.779623
2349,0.073554672,293.766314
2351,0.072017394,293.779338
2352,0.07552404,293.748694
2354,0.071473703,293.784276
2355,0.07140331,293.764604
2356,0.071569934,293.737344
2358,0.076599523,293.75512
2359,0.070728056,293.727631
2360,0.07558164,293.75577
2362,0.074804194,293.762051
2363,0.070408694,293.749544
2364,0.07294441,293.764449
2365,0.071245164,293.748379
2366,0.070907347,293.73951
2368,0.070892751,293.727054
2369,0.078122392,293.721163
2371,0.072970748,293.708705
2372,0.079736054,293.7115
2373,0.078564905,293.712867
2375,0.076478302,293.706209
2379,0.079981744,293.680281
2380,0.079338431,293.6707
2382,0.077024065,293.672854
2383,0.081123933,293.665443
2385,0.07870917,293.659383
2388,0.078995973,293.650218
2390,0.080336511,293.637117
2391,0.080299817,293.645906
2393,0.080862351,293.63364
2394,0.078173094,293.610281
2395,0.077499002,293.629496
2396,0.081558332,293.591313
2398,0.076967351,293.620803
2399,0.078974612,293.582035
2401,0.082158186,293.641023
2402,0.078426056,293.624258
2403,0.076580532,293.622992
2405,0.077440493,293.631216
2407,0.078765519,293.587426
2409,0.078118615,293.578926
2410,0.080733456,293.589835
2411,0.077297576,293.580953
2412,0.076995507,293.562463
2414,0.080188029,293.561689
2415,0.078971416,293.580103
2417,0.079995409,293.517801
2419,0.079628482,293.565389
2420,0.076866426,293.55367
2423,0.079275109,293.535366
2424,0.082128912,293.546648
2425,0.078110367,293.525522
2426,0.071870692,293.520625
2427,0.066516884,293.541085
2429,0.070678771,293.535369
2430,0.07180243,293.521158
2431,0.067196161,293.530574
2432,0.069555938,293.537937
2433,0.06955336,293.507836
2434,0.069262579,293.480932
2435,0.081382088,293.516652
2437,0.076247089,293.480275
2438,0.080658115,293.451707
2441,0.068352953,293.470675
2443,0.078921862,293.464444
2444,0.079565488,293.45969
2446,0.079667293,293.467545
2447,0.074754842,293.423039
2448,0.067248255,293.47502
2450,0.070938252,293.445413
2451,0.079536982,293.437501
2454,0.067869961,293.452374
2455,0.067242123,293.405079
2456,0.076809645,293.423906
2457,0.079617262,293.417757
2459,0.079406619,293.422608
2461,0.07004948,293.42656
2462,0.08163736,293.388741
2463,0.069043174,293.412492
2465,0.071950026,293.386488
2466,0.080767125,293.378456
2468,0.077309765,293.385973
2469,0.086500145,293.390916
2470,0.068897814,293.376126
2472,0.070005104,293.373003
2475,0.076778345,293.368578
2476,0.070363738,293.355663
2477,0.071654521,293.335612
2478,0.069976419,293.337326
2481,0.082027465,293.346857
2485,0.077607565,293.348245
2486,0.080745488,293.29572
2489,0.06788706,293.31363
2491,0.066843271,293.308284
2493,0.0738566,293.276377
2494,0.071756653,293.300708
2495,0.068496555,293.30195
2496,0.076352715,293.298073
2498,0.077661701,293.285665
2499,0.07139577,293.27077
2500,0.075566612,293.281931
2502,0.076808222,293.230167
2503,0.078313008,293.27575
2504,0.075264573,293.271924
2506,0.077273794,293.270479
2508,0.08064203,293.254413
2510,0.069720306,293.251726
2511,0.070462704,293.249666
2512,0.077448756,293.189549
2514,0.077445194,293.219496
2515,0.073093526,293.198304
2518,0.071611971,293.217918
2519,0.072258599,293.232189
2521,0.075268485,293.210932
2523,0.071942449,293.200446
2524,0.071962953,293.162151
2527,0.073302478,293.2109
2529,0.07388781,293.187775
2531,0.072445989,293.15237
2533,0.068630844,293.187836
2534,0.072040953,293.169136
2535,0.073061489,293.18782
2537,0.071460888,293.179439
2539,0.072423443,293.148731
2540,0.071755067,293.157503
2541,0.071891867,293.183387
2543,0.071321301,293.170951
2546,0.069810376,293.117638
2547,0.077170141,293.114976
2548,0.072813474,293.130822
2551,0.071820639,293.102039
2552,0.072021827,293.124242
2553,0.070579022,293.14564
2555,0.0710572,293.150239
2557,0.068823069,293.113977
2559,0.07524392,293.092984
2560,0.072735235,293.10672
2561,0.074904144,293.078973
2563,0.069471002,293.064361
2565,0.070207521,293.082077
2566,0.07165391,293.112327
2568,0.067369372,293.055388
2571,0.073680997,293.042424
2572,0.071762338,293.044251
2574,0.07078293,293.042587
2575,0.071143545,293.055326
2577,0.07281249,293.026157
2579,0.068752132,293.005237
2582,0.069385864,293.009618
2583,0.072176218,293.004218
2585,0.072158583,293.010855
2587,0.072680578,293.001575
2588,0.070806175,293.039216
2590,0.069992661,292.98095
2593,0.069145851,292.973639
2595,0.070576467,293.002038
2598,0.070045672,293.012284
2600,0.067428961,292.960541
2602,0.070550852,292.945808
2603,0.068790071,292.996025
2605,0.067971364,292.95494
2607,0.071968235,292.947121
2608,0.068645276,292.94007
2610,0.069366306,292.924889
2611,0.070218295,292.953871
2612,0.070647851,292.908404
2614,0.069471337,292.932509
2615,0.06754256,292.946738
2616,0.068077199,292.96172
2618,0.069074132,292.913632
2619,0.06872905,292.92191
2622,0.069584742,292.915174
2623,0.069065697,292.88121
2626,0.066997856,292.884153
2628,0.07224711,292.890084
2629,0.065584533,292.888536
2631,0.067537785,292.871795
2633,0.069879696,292.870105
2636,0.069932781,292.877589
2637,0.067825839,292.850812
2638,0.067326114,292.880669
2639,0.065240681,292.878877
2640,0.066768788,292.850389
2642,0.067828014,292.860674
2644,0.068700127,292.838994
2645,0.067773975,292.837099
2647,0.068321802,292.830327
2648,0.068944894,292.814811
2650,0.0677609,292.832857
2651,0.066504307,292.853363
2654,0.06851805,292.8065
2657,0.066873945,292.779989
2659,0.068203546,292.81918
2660,0.06496606,292.796738
2661,0.068676472,292.793346
2662,0.066412993,292.797517
2664,0.071422137,292.784307
2665,0.072736308,292.768882
2668,0.071966827,292.767293
2669,0.070350863,292.750313
2671,0.072700068,292.784337
2673,0.07306581,292.773225
2674,0.068819642,292.765785
2675,0.07093478,292.748261
2677,0.069244236,292.735533
2679,0.071496472,292.728143
2680,0.069376267,292.731392
2681,0.068055764,292.734311
2683,0.069024123,292.716143
2684,0.0676568,292.711559
2685,0.068307988,292.725382
2686,0.069157571,292.747695
2687,0.071874358,292.734224
2689,0.06861414,292.714686
2690,0.068284236,292.702269
2691,0.068145096,292.667892
2692,0.071262613,292.707963
2695,0.067681968,292.714656
2698,0.070147276,292.687523
2699,0.066966206,292.695382
2701,0.071815535,292.68113
2702,0.068333529,292.65611
2704,0.06763,292.652895
2705,0.067995429,292.663124
2707,0.069155835,292.667652
2709,0.068732664,292.672476
2710,0.067861818,292.676317
2712,0.06520988,292.646966
2713,0.06985613,292.64909
2715,0.067240886,292.62987
2717,0.067763478,292.622427
2718,0.070343159,292.619213
2719,0.066699848,292.6177
2721,0.069875196,292.645188
2722,0.068314292,292.625418
2723,0.071009949,292.607154
2725,0.070639782,292.600776
2726,0.066308364,292.603155
2727,0.066877604,292.604679
2728,0.073872,292.625204
2730,0.066112727,292.577438
2732,0.066283159,292.57623
2733,0.066042624,292.568303
2734,0.06808123,292.570544
2735,0.069916271,292.545391
2736,0.06878607,292.573204
2737,0.070078708,292.56009
2738,0.067446008,292.557772
2740,0.06959945,292.560482
2742,0.068374068,292.548764
2743,0.06379465,292.530253
2745,0.067824446,292.569388
2747,0.065714881,292.570693
2748,0.069021903,292.535038
2750,0.069906816,292.570575
2752,0.066421561,292.541758
2754,0.068752013,292.549875
2755,0.064059831,292.527553
2756,0.06762401,292.55552
2757,0.069760859,292.539832
2758,0.067871504,292.528817
2760,0.068766266,292.513637
2761,0.069902591,292.499548
2762,0.06781204,292.519859
2765,0.070131458,292.480113
2767,0.071089946,292.534493
2768,0.065910883,292.514025
2769,0.065467648,292.49562
2771,0.067255273,292.458767
2774,0.067604199,292.50545
2775,0.066782616,292.51134
2776,0.067152224,292.485352
2778,0.066685088,292.492573
2779,0.070365347,292.474514
2780,0.066020206,292.49667
2781,0.067861974,292.476496
2783,0.067096636,292.415342
2784,0.067023382,292.4406
2785,0.065362833,292.448978
2787,0.066580944,292.459619
2788,0.067458346,292.447322
2789,0.065762259,292.428333
2792,0.06573768,292.45435
2794,0.068205453,292.439408
2795,0.065890394,292.43131
2797,0.068221688,292.430082
2799,0.06863682,292.422764
2800,0.066508532,292.416561
2802,0.063519627,292.404686
2803,0.064413771,292.392602
2805,0.071234398,292.383148
2807,0.065447666,292.360186
2809,0.064977877,292.413912
2811,0.068021126,292.392236
2814,0.070530728,292.358565
2817,0.062716343,292.371884
2818,0.065876961,292.354896
2820,0.066074267,292.376533
2821,0.067499653,292.363836
2822,0.064732835,292.354356
2823,0.065362804,292.363194
2825,0.065145247,292.353428
2828,0.065635085,292.322472
2829,0.064672656,292.35955
2832,0.066735193,292.328722
2834,0.065181784,292.356778
2835,0.068320923,292.321698
2836,0.065564394,292.320903
2839,0.065069042,292.315403
2840,0.064021431,292.359684
2842,0.0709823,292.33954
2844,0.065038487,292.33431
2845,0.067384727,292.302419
2846,0.065509669,292.326725
2847,0.064990506,292.294126
2849,0.068326406,292.299917
2850,0.06852223,292.297506
2852,0.068017893,292.288625
2853,0.063473545,292.264675
2855,0.070668869,292.281805
2856,0.065340355,292.259842
2857,0.06870731,292.280586
2858,0.065873981,292.282585
2861,0.064639941,292.295524
2862,0.065521136,292.259297
2864,0.061756771,292.237497
2865,0.065297544,292.253771
2866,0.069353729,292.263483
2868,0.063918225,292.217271
2869,0.066216253,292.248066
2871,0.066612415,292.259084
2874,0.064873211,292.225353
2876,0.062738687,292.240552
2877,0.066693991,292.251391
2878,0.06607496,292.232706
2879,0.066415645,292.251774
2880,0.065318815,292.228897
2882,0.062030982,292.222142
2883,0.061959356,292.197958
2884,0.067442924,292.240736
2885,0.065341949,292.225971
2886,0.066598326,292.227073
2888,0.068803295,292.226813
2889,0.066874012,292.192774
2890,0.064756513,292.182943
2894,0.064065918,292.178645
2895,0.063238479,292.207571
2897,0.061130464,292.204711
2900,0.065857798,292.168478
2903,0.062967636,292.183214
2904,0.064088605,292.17424
2906,0.063697159,292.181685
2907,0.0627103,292.150295
2908,0.067753762,292.173532
2911,0.064827405,292.132977
2913,0.064477213,292.168388
2914,0.063809015,292.141111
2916,0.066664353,292.126868
2918,0.06454698,292.140903
2919,0.066989884,292.097947
2921,0.065965749,292.120301
2923,0.06503813,292.105032
2924,0.066928692,292.123259
2926,0.06607376,292.130628
2928,0.064353541,292.100657
2931,0.067925438,292.123087
2932,0.06637942,292.100138
2934,0.065974638,292.129635
2936,0.065470748,292.093202
2937,0.071002752,292.091534
2938,0.067394704,292.102275
2939,0.07104113,292.086623
2940,0.068420857,292.087674
2942,0.068699032,292.102428
2943,0.065116525,292.094478
2945,0.067790285,292.098104
2946,0.065451972,292.075414
2948,0.069131888,292.056054
2950,0.067246415,292.075231
2952,0.066509195,292.091215
2953,0.065477885,292.034576
2954,0.06873621,292.07464
2955,0.06742388,292.065459
2957,0.068201303,292.04388
2959,0.065808848,292.044339
2960,0.066719711,292.074952
2961,0.065028474,292.010093
2962,0.069402412,292.094053
2964,0.065787643,292.036501
2966,0.066372178,292.028334
2968,0.06774886,292.022729
2970,0.068591282,292.008625
2972,0.067741632,292.00583
2973,0.066643201,292.00302
2974,0.067577161,292.022353
2976,0.067571834,291.996608
2977,0.066454887,291.9894
2979,0.067036547,292.003143
2981,0.065781593,292.00927
2982,0.064710423,292.003077
2983,0.066843905,292.020243
2985,0.066020146,291.990035
2987,0.066117823,291.986775
2988,0.06589181,292.009317
2991,0.06959337,291.952153
2993,0.066775315,291.963754
2994,0.067389354,291.95124
2995,0.065860361,291.960586
2996,0.06736166,291.986088
2998,0.06656374,291.946966
3000,0.064556256,291.957068
3001,0.064408965,291.931962
3003,0.067157365,291.937268
3006,0.069202647,291.919336
3008,0.071603484,291.913923
3009,0.069509394,291.938107
3012,0.066291027,291.921011
3014,0.065938964,291.915083
3016,0.064985454,291.923379
3017,0.070499666,291.909721
3020,0.065675586,291.865511
3022,0.069292821,291.911998
3023,0.067448005,291.881207
3026,0.065827288,291.907392
3027,0.064742088,291.886627
3028,0.065082088,291.909903
3029,0.066150561,291.888178
3031,0.064738609,291.866463
3032,0.064842641,291.877311
3034,0.069356434,291.88348
3037,0.067095667,291.888078
3039,0.065547958,291.864184
3040,0.068769567,291.890757
3042,0.067213297,291.823215
3043,0.065085731,291.843891
3044,0.067627549,291.848827
3045,0.06681145,291.839963
3047,0.06505046,291.839167
3049,0.065139256,291.828146
3050,0.06510777,291.825594
3051,0.066886961,291.866917
3052,0.067039326,291.829285
3055,0.065442733,291.832118
3056,0.066153452,291.814799
3058,0.064371824,291.823699
3059,0.064954221,291.813488
3062,0.067588687,291.816668
3064,0.066158757,291.78928
3065,0.067975871,291.769473
3067,0.066170365,291.761543
3068,0.067649513,291.781886
3070,0.068335041,291.775727
3072,0.069893435,291.78174
3073,0.065443993,291.773339
3075,0.067542203,291.764343
3076,0.067737699,291.751578
3078,0.066333823,291.750742
3080,0.065287888,291.760721
3081,0.066358522,291.799344
3082,0.064218022,291.773868
3084,0.066757202,291.748672
3085,0.065728225,291.763974
3087,0.06868621,291.766679
3088,0.06740208,291.721674
3090,0.064397402,291.742147
3091,0.0678505,291.747405
3093,0.062093962,291.743954
3094,0.066819996,291.748197
3095,0.064949289,291.737101
3096,0.068245374,291.720743
3097,0.06822826,291.777059
3098,0.065345019,291.725949
3101,0.068841025,291.689587
3102,0.063939154,291.739109
3105,0.065659925,291.698384
3106,0.065200828,291.732164
3107,0.065520354,291.699166
3108,0.064533882,291.699549
3110,0.064175405,291.741128
3111,0.064193472,291.708656
3112,0.067288421,291.698866
3114,0.065609857,291.670843
3115,0.068097822,291.690062
3116,0.067159235,291.704391
3117,0.066616245,291.685698
3118,0.062627465,291.693984
3121,0.067658432,291.670131
3122,0.066155382,291.694342
3124,0.067327991,291.712198
3125,0.063240163,291.653716
3129,0.065992087,291.681503
3130,0.066939235,291.683351
3132,0.064987741,291.691804
3133,0.069547467,291.682474
3134,0.067646697,291.689314
3135,0.06528569,291.659983
3137,0.067304865,291.66152
3140,0.06264089,291.70541
3141,0.067539841,291.62741
3144,0.062750675,291.636095
3146,0.064339973,291.661268
3150,0.063176744,291.628649
3151,0.062179506,291.621589
3153,0.064708412,291.6583
3154,0.064731933,291.631045
3156,0.064398244,291.663391
3158,0.064860225,291.640394
3160,0.063303433,291.606389
3161,0.063972481,291.617411
3164,0.067942999,291.61778
3165,0.063818723,291.607116
3167,0.062814213,291.576585
3168,0.063219078,291.602843
3170,0.064607292,291.59831
3172,0.064093225,291.609151
3175,0.065316044,291.619224
3177,0.064303592,291.581685
3178,0.067031719,291.581093
3180,0.061237484,291.570453
3181,0.062188018,291.58571
3183,0.062921792,291.586236
3184,0.061094556,291.567268
3185,0.066074722,291.59242
3187,0.063201055,291.556588
3189,0.062306982,291.545473
3192,0.064063638,291.548936
3196,0.06529709,291.536239
3198,0.063285828,291.521324
3199,0.061756086,291.557593
3201,0.06815315,291.530782
3202,0.062717602,291.569951
3203,0.064044259,291.523053
3204,0.061499704,291.553791
3205,0.065769695,291.55107
3207,0.062397793,291.532832
3209,0.063310593,291.529095
3211,0.062048242,291.554917
3213,0.062948637,291.546355
3214,0.065484114,291.51677
3216,0.063806221,291.523174
3217,0.062616915,291.509274
3219,0.065088011,291.517936
3220,0.062840983,291.519269
3221,0.063142017,291.512248
3223,0.061225738,291.506754
3225,0.061105225,291.505059
3226,0.063381277,291.522539
3228,0.063337341,291.503222
3229,0.066502497,291.517096
3231,0.061190601,291.493004
3232,0.062839247,291.497534
3234,0.064127907,291.525655
3236,0.06381321,291.48557
3238,0.061895885,291.472013
3240,0.061800793,291.509506
3242,0.064281076,291.462719
3244,0.061197218,291.463731
3246,0.064124905,291.49428
3249,0.062727168,291.506986
3250,0.062430073,291.492571
3251,0.063632868,291.450455
3252,0.062536933,291.46505
3253,0.063004002,291.472186
3254,0.065520749,291.448091
3257,0.060413744,291.466267
3259,0.0649345,291.459552
3262,0.061249524,291.482861
3263,0.060944203,291.453568
3265,0.057785619,291.449743
3266,0.060499758,291.457302
3267,0.059834108,291.444877
3269,0.061499227,291.416261
3272,0.060508862,291.420829
3273,0.059798814,291.464168
3275,0.062340416,291.455052
3276,0.061888482,291.444103
3278,0.060064774,291.441494
3281,0.064567164,291.450556
3282,0.064208269,291.424586
3283,0.060713038,291.414585
3284,0.063053742,291.409386
3285,0.060725182,291.418308
3287,0.063124739,291.402542
3288,0.063851617,291.41855
3289,0.064140417,291.408305
3290,0.061529856,291.427959
3292,0.058140721,291.392988
3294,0.06105797,291.381317
3295,0.062904947,291.390214
3298,0.061543159,291.41508
3299,0.061039735,291.403935
3300,0.060036063,291.405463
3302,0.062777147,291.383674
3303,0.063498624,291.373249
3305,0.05986147,291.404652
3306,0.059430569,291.361859
3308,0.062177353,291.38814
3311,0.060678713,291.373027
3314,0.06113255,291.335432
3317,0.062788367,291.368003
3319,0.058580861,291.360991
3321,0.062176816,291.36971
3323,0.063165545,291.349948
3324,0.061699808,291.329739
3326,0.063275017,291.341602
3328,0.062113825,291.346327
3331,0.060017694,291.350548
3332,0.060336906,291.307532
3334,0.060799766,291.364581
