Time,Abs1,Temp1,Abs2,Temp2
1407,0.184427291,302.556035,0.100322627,298.77634
1409,0.184992597,302.589692,0.09459573,298.749817
1411,0.184158176,302.628832,0.095315963,298.713178
1415,0.173394427,302.657282,0.098148502,298.712033
1419,0.173606589,302.681823,0.096457042,298.654644
1420,0.179927439,302.680604,0.095239408,298.661485
1422,0.177412659,302.735976,0.094011895,298.654233
1426,0.176547527,302.744911,0.093683399,298.6089
1427,0.178807974,302.745548,0.096570805,298.615799
1431,0.175582111,302.829581,0.091938183,298.583236
1436,0.173323423,302.843214,0.097515255,298.537067
1437,0.172978669,302.905366,0.094676107,298.519706
1440,0.171695724,302.8837,0.09524224,298.514324
1442,0.172358975,302.905985,0.098066613,298.489566
1445,0.170649126,302.942151,0.092392728,298.449189
1448,0.171410531,302.953135,0.095743179,298.477665
1451,0.171069861,303.024815,0.092973627,298.435298
1453,0.170309901,303.030111,0.097970687,298.388239
1455,0.172261357,302.99504,0.09692502,298.38929
1456,0.169202119,303.061906,0.09490563,298.368865
1461,0.166566685,303.096727,0.093794957,298.368812
1462,0.170496583,303.05472,0.096147202,298.350509
1464,0.167297632,303.102312,0.093752295,298.322173
1466,0.166758329,303.133349,0.096376888,298.306098
1469,0.165004447,303.179296,0.098085918,298.292163
1472,0.165118158,303.180619,0.101295508,298.239866
1473,0.166655123,303.211569,0.091079295,298.257412
1474,0.165154547,303.239077,0.093879782,298.209442
1477,0.167053491,303.222189,0.095345043,298.208796
1478,0.167476699,303.240474,0.093601152,298.211438
1480,0.167829871,303.264132,0.094104894,298.20479
1482,0.164749906,303.313433,0.09310858,298.196353
1485,0.165293068,303.335334,0.095808111,298.182214
1488,0.162123278,303.340602,0.09503445,298.12069
1491,0.164138988,303.395577,0.093448356,298.140222
1495,0.163132697,303.393126,0.096302629,298.109957
1496,0.163458332,303.452114,0.091288649,298.104981
1500,0.163319066,303.484486,0.097148448,298.070099
1503,0.162604794,303.509108,0.094449669,298.064437
1504,0.161965013,303.498681,0.093879171,298.056015
1507,0.161312595,303.548859,0.093985796,298.03089
1510,0.161134973,303.572626,0.093595721,297.989512
1512,0.161052555,303.611298,0.095581278,297.977366
1514,0.160183817,303.631111,0.096876845,297.951811
1515,0.162820116,303.637129,0.09524563,297.920408
1519,0.162281156,303.676821,0.092643254,297.921417
1521,0.160865173,303.651319,0.093792871,297.931363
1527,0.15815717,303.732918,0.094230488,297.859764
1530,0.159700349,303.778402,0.093197212,297.856918
1532,0.160435766,303.805433,0.089780092,297.829708
1535,0.154966831,303.814214,0.091477014,297.799459
1540,0.155252859,303.891177,0.090763375,297.791992
1541,0.15758653,303.929293,0.090263486,297.771424
1542,0.156514987,303.922792,0.090251572,297.757892
1544,0.157567367,303.951912,0.092734352,297.751707
1545,0.157593116,303.95111,0.091917455,297.742392
1547,0.154916316,303.996955,0.09390147,297.734182
1551,0.156513467,304.022797,0.09011209,297.690945
1552,0.155556232,304.032955,0.090383254,297.701524
1554,0.153862745,304.075986,0.090864867,297.645437
1556,0.154323399,304.058764,0.087990709,297.646658
1561,0.152052194,304.151064,0.087237164,297.640269
1566,0.153217912,304.19072,0.089388758,297.592804
1568,0.155532375,304.227327,0.09465567,297.545638
1573,0.153079212,304.270447,0.091167733,297.561208
1576,0.155434251,304.3216,0.087989658,297.520334
1584,0.155062571,304.42514,0.090130627,297.473911
1586,0.154766157,304.440464,0.088170767,297.485523
1591,0.153538182,304.464212,0.087774061,297.437449
1594,0.154282108,304.515388,0.087461039,297.417056
1595,0.153355926,304.534265,0.088539772,297.394109
1598,0.154031709,304.570963,0.089322679,297.376203
1599,0.152579188,304.587768,0.092253581,297.366864
1600,0.153198987,304.58417,0.09131372,297.410597
1603,0.152188629,304.589524,0.087140054,297.371863
1604,0.153818876,304.655806,0.089349389,297.308031
1606,0.153009027,304.639737,0.089108735,297.345814
1607,0.150333539,304.677012,0.087832585,297.331675
1613,0.151532292,304.717087,0.09048903,297.29826
1615,0.152102977,304.752428,0.092401922,297.250839
1618,0.15117988,304.835996,0.088856079,297.237719
1621,0.150955185,304.854565,0.086186402,297.241362
1623,0.151347175,304.856708,0.089797221,297.211319
1624,0.149812624,304.864145,0.085868031,297.227404
1628,0.150796801,304.914693,0.086618222,297.205713
1629,0.148852557,304.942855,0.086049169,297.181499
1632,0.149777785,304.98497,0.087188244,297.179412
1636,0.147412911,305.0246,0.08528918,297.161447
1641,0.145869494,305.098307,0.08882238,297.098575
1643,0.147367403,305.123308,0.088555329,297.097812
1644,0.145056382,305.150123,0.084289417,297.083247
1648,0.14642033,305.184154,0.088090062,297.083346
1649,0.145350069,305.223448,0.084324397,297.052028
1650,0.144952133,305.223448,0.087444358,297.037135
1656,0.144077465,305.298145,0.089830711,297.00013
1658,0.145616502,305.336391,0.084442355,296.97262
1659,0.145614982,305.346975,0.086049892,296.974263
1663,0.141805649,305.36769,0.085435919,296.982644
1664,0.144367814,305.415971,0.086590417,296.941093
1667,0.142225102,305.423671,0.085840493,296.948007
1669,0.142703116,305.423653,0.084912665,296.934846
1673,0.14239049,305.480962,0.084308714,296.893625
1676,0.141344219,305.577389,0.084471345,296.875499
1678,0.141447306,305.564042,0.083202206,296.896383
1681,0.140991047,305.656881,0.089038059,296.870082
1683,0.139883399,305.630826,0.08430133,296.850396
1686,0.141539097,305.655455,0.083013602,296.830734
1689,0.140318483,305.72426,0.090129577,296.776405
1691,0.138926581,305.739379,0.089315109,296.811925
1694,0.138631403,305.768003,0.093468226,296.76614
1697,0.137669623,305.810046,0.090379812,296.76811
1699,0.138434574,305.845751,0.091088936,296.733341
1700,0.138377115,305.839299,0.0924972,296.753141
1701,0.139488459,305.880162,0.094607867,296.717381
1704,0.139628455,305.892486,0.094680838,296.726464
1705,0.13688831,305.924524,0.089671791,296.697873
1706,0.139849141,305.959587,0.089832425,296.713691
1713,0.13860327,306.063436,0.092012949,296.668013
1714,0.137939394,306.0446,0.095733143,296.644711
1717,0.137138918,306.087049,0.08991307,296.638713
1719,0.136973426,306.137857,0.0948864,296.600252
1723,0.136884198,306.179598,0.090181507,296.604748
1724,0.137418985,306.180526,0.086237676,296.589447
1725,0.137669444,306.18809,0.083661854,296.596149
1727,0.136951968,306.250005,0.083257928,296.567383
1733,0.136755958,306.310618,0.091009319,296.523746
1736,0.134844616,306.34655,0.093395524,296.499188
1740,0.136629328,306.398209,0.08449515,296.499976
1741,0.136478066,306.41136,0.083690979,296.483832
1745,0.135940746,306.459018,0.082139485,296.482867
1746,0.135872141,306.505934,0.085000083,296.469408
1749,0.136299104,306.55273,0.092726022,296.474005
1750,0.133532256,306.564595,0.094201416,296.435472
1753,0.135142967,306.594551,0.081848435,296.431578
1755,0.13294819,306.613127,0.092180982,296.396038
1758,0.133873493,306.668407,0.082472347,296.403892
1760,0.13385725,306.680564,0.09016379,296.380947
1763,0.133756355,306.736493,0.084339552,296.365924
1765,0.132335663,306.755621,0.087524116,296.368953
1766,0.133598909,306.765838,0.091234639,296.336866
1768,0.132858768,306.786148,0.08184287,296.35273
1771,0.131891638,306.827423,0.085709199,296.339619
1773,0.13282758,306.871207,0.085993662,296.310476
1780,0.130872175,306.973624,0.089304201,296.287643
1782,0.133087859,306.983524,0.083416648,296.283354
1785,0.132273778,307.019511,0.084247269,296.22715
1788,0.131363988,307.040829,0.086882256,296.246836
1789,0.130459368,307.061612,0.08854463,296.233026
1790,0.129848689,307.086868,0.083907329,296.235855
1796,0.132292196,307.15734,0.086679146,296.155623
1797,0.1322577,307.174228,0.081764214,296.176068
1799,0.129959956,307.222307,0.082704499,296.151257
1802,0.130583614,307.271552,0.083545275,296.125453
1803,0.130303204,307.275343,0.081965528,296.137267
1805,0.128933907,307.296969,0.085156955,296.141726
1807,0.129245952,307.329177,0.083984114,296.13882
1810,0.132675499,307.331046,0.081381932,296.099823
1811,0.130777508,307.404356,0.082929783,296.116484
1815,0.131489411,307.450416,0.079492092,296.066676
1817,0.132365152,307.444281,0.081406251,296.070245
1821,0.132516041,307.507733,0.077721566,296.021273
1824,0.138151795,307.539591,0.079737924,296.062947
1825,0.136514962,307.538312,0.07942035,296.027354
1826,0.135218978,307.600571,0.085677095,295.988591
1829,0.137358174,307.615099,0.080205686,296.010144
1831,0.138043001,307.671092,0.081918359,295.996705
1833,0.137303278,307.673437,0.081442602,295.962098
1834,0.135465801,307.698227,0.080399804,295.991564
1836,0.136871323,307.710817,0.080376536,295.962778
1839,0.13586022,307.748973,0.082473509,295.925799
1840,0.137823194,307.762908,0.082841374,295.956083
1843,0.136420161,307.79415,0.083063811,295.943298
1844,0.137575269,307.79415,0.082343943,295.943298
1847,0.135588482,307.861547,0.079626121,295.889851
1851,0.135310724,307.904836,0.081545874,295.912223
1855,0.134864897,307.938914,0.079189986,295.851001
1857,0.135222256,308.017277,0.081669919,295.83402
1859,0.134845927,308.043597,0.083480515,295.821274
1864,0.136372462,308.119772,0.082826212,295.821862
1868,0.135624066,308.16683,0.083771273,295.780141
1869,0.135340452,308.215393,0.083083056,295.756174
1873,0.123752534,308.263695,0.08397001,295.759334
1875,0.126061529,308.274748,0.084133327,295.773704
1878,0.126242444,308.281822,0.079185419,295.751048
1880,0.134676814,308.322274,0.080327354,295.742089
1882,0.126143515,308.37304,0.080621086,295.705186
1890,0.130778313,308.492262,0.081305325,295.684602
1899,0.131921277,308.615303,0.082877807,295.661572
1901,0.13069202,308.624547,0.081372939,295.623872
1903,0.128495678,308.650352,0.079675004,295.594845
1904,0.125240848,308.69687,0.078360163,295.629975
1905,0.132712528,308.729805,0.080058873,295.582857
1909,0.127064124,308.783913,0.081867412,295.571247
1910,0.125126958,308.783913,0.080563091,295.564807
1913,0.126451761,308.790717,0.077642046,295.565312
1915,0.126652733,308.850143,0.076944418,295.548892
1916,0.125415891,308.853373,0.076107986,295.554769
1918,0.128499255,308.883704,0.078638427,295.53153
1924,0.12453083,308.953968,0.082394637,295.495796
1927,0.127247855,309.023013,0.080634773,295.538232
1928,0.125914007,309.03001,0.078588389,295.478458
1929,0.125703082,309.04784,0.077846818,295.472807
1932,0.124553897,309.071816,0.077399097,295.466795
1934,0.125653222,309.108468,0.079357453,295.500783
1936,0.122965433,309.147783,0.083257988,295.464685
1940,0.122173823,309.1914,0.079461724,295.469184
1943,0.125167415,309.20405,0.075699709,295.355843
1945,0.123629607,309.234139,0.079540744,295.414674
1948,0.123641439,309.278827,0.075010307,295.39317
1951,0.122406378,309.344788,0.07658726,295.378603
1953,0.121723965,309.356324,0.080173239,295.38804
1956,0.123188473,309.402087,0.080269299,295.318961
1958,0.123613469,309.449424,0.075820126,295.329097
1961,0.120879553,309.483035,0.078602873,295.331343
1966,0.119246468,309.552837,0.077098317,295.276448
1968,0.123395607,309.55371,0.080414973,295.318037
1973,0.120299712,309.638895,0.079040535,295.270551
1975,0.121284418,309.672305,0.082255125,295.256898
1976,0.120559245,309.69163,0.082720347,295.251001
1978,0.122373298,309.707157,0.078332633,295.250412
1982,0.119235188,309.758799,0.079535834,295.223853
1983,0.122371584,309.776268,0.08047843,295.211847
1985,0.122676991,309.784192,0.080226019,295.23097
1988,0.120462559,309.816221,0.082296483,295.190914
1990,0.122732408,309.836747,0.078916155,295.189013
1992,0.121848308,309.888303,0.084806792,295.177671
1997,0.124675818,309.949888,0.082104646,295.188475
1998,0.121552013,309.940993,0.081519201,295.13347
2003,0.123917095,310.045039,0.080843143,295.121934
2004,0.120478988,310.018808,0.08534766,295.132747
2006,0.122778364,310.081138,0.079645865,295.090915
2007,0.119915031,310.073249,0.082149647,295.090301
2009,0.12118391,310.121827,0.077769652,295.094854
2012,0.121349834,310.148188,0.079719633,295.070432
2015,0.120187447,310.201391,0.080077641,295.030328
2016,0.119664371,310.201757,0.078459173,295.061966
2018,0.119876444,310.23371,0.081181444,295.066932
2021,0.122797556,310.256667,0.078223579,295.045933
2023,0.12107344,310.292342,0.082834199,295.017586
2024,0.120327815,310.293573,0.081378467,295.039327
2027,0.122151874,310.353682,0.083543614,295.005214
2030,0.121014126,310.369147,0.080606781,294.978102
2033,0.121007353,310.441818,0.076796822,294.977791
2042,0.120435059,310.537264,0.080500178,294.956866
2045,0.117984787,310.578894,0.079206266,294.934112
2046,0.120398201,310.600156,0.079236738,294.912274
2049,0.120128222,310.627397,0.077524528,294.906103
2052,0.12019328,310.644818,0.077526197,294.904041
2055,0.118801393,310.686422,0.077127963,294.87087
2056,0.119363189,310.708372,0.082162187,294.872284
2059,0.118085071,310.759885,0.078906216,294.872992
2061,0.117808536,310.732275,0.078335978,294.865045
2064,0.118325196,310.825778,0.080861919,294.844374
2066,0.116599374,310.835291,0.07776086,294.822894
2068,0.118326694,310.870364,0.077127345,294.809927
2069,0.120225921,310.867391,0.080413319,294.790811
2070,0.120152116,310.870274,0.076968834,294.798138
2072,0.118789651,310.90439,0.077559374,294.807426
2073,0.118114591,310.892988,0.076216295,294.787553
2075,0.120409712,310.91198,0.079190575,294.787806
2078,0.118196011,310.963114,0.081266806,294.807083
2079,0.119275764,310.998895,0.076072179,294.773432
2080,0.117906638,311.007517,0.076083958,294.789121
2083,0.116502918,311.016612,0.07797616,294.740083
2088,0.118908875,311.094617,0.074809633,294.726676
2091,0.118880451,311.13944,0.074974127,294.724504
2093,0.118639134,311.158781,0.076021321,294.713463
2094,0.118570052,311.16176,0.079953924,294.707391
2098,0.119156711,311.203272,0.077307597,294.71103
2100,0.11872194,311.236137,0.079054877,294.658665
2101,0.117474064,311.217287,0.077717021,294.675865
2104,0.118193902,311.248116,0.077456579,294.705818
2106,0.117474333,311.303317,0.075753242,294.636689
2110,0.118145272,311.354386,0.078044437,294.638889
2111,0.11800918,311.328429,0.078330092,294.619994
2113,0.118318327,311.342197,0.073890843,294.633119
2114,0.117589772,311.368056,0.076353021,294.629076
2117,0.118936822,311.402472,0.075438879,294.633356
2118,0.119010598,311.460194,0.077771388,294.601682
2133,0.120563515,311.607691,0.07123217,294.577018
2137,0.121064887,311.667447,0.075087383,294.499773
2138,0.121594206,311.691102,0.076215953,294.496479
2139,0.120997019,311.703021,0.073408008,294.459899
2142,0.119817361,311.712323,0.072731443,294.515102
2143,0.120066948,311.737797,0.072078846,294.472136
2147,0.12119928,311.801836,0.075091109,294.483049
2151,0.122133285,311.797454,0.075711146,294.46683
2152,0.122659996,311.799755,0.073876731,294.458133
2154,0.121544957,311.84605,0.073361814,294.418053
2155,0.121760927,311.848139,0.072852224,294.456532
2157,0.120215952,311.837196,0.074354187,294.42992
2160,0.121255398,311.908978,0.078552,294.42494
2166,0.121457189,311.97007,0.07532239,294.370092
2168,0.121531494,312.011702,0.072945789,294.395597
2169,0.123699606,312.029091,0.076704673,294.373195
2172,0.12074396,312.060902,0.075433888,294.347985
2173,0.120959468,312.037581,0.075127542,294.333884
2175,0.123187579,312.084042,0.074668258,294.34303
2178,0.120731488,312.116475,0.075571477,294.343165
2180,0.120576292,312.15642,0.076801114,294.335647
2181,0.120388813,312.151805,0.074889287,294.31975
2186,0.122629747,312.187654,0.077920586,294.321488
2189,0.121487528,312.219333,0.074951701,294.304091
2193,0.121712208,312.28712,0.07420215,294.281652
2195,0.123577133,312.302899,0.073572278,294.275768
2197,0.120142251,312.288394,0.074656427,294.284325
2200,0.123465739,312.339004,0.075632602,294.274994
2203,0.121059924,312.378713,0.078302376,294.257535
2205,0.121510707,312.406743,0.073097296,294.248406
2207,0.121692136,312.409308,0.075638175,294.258304
2209,0.124221973,312.443222,0.074315637,294.229066
2210,0.12073388,312.4488,0.075282581,294.268303
2213,0.121593311,312.477954,0.076754838,294.202593
2214,0.123826377,312.479512,0.076593161,294.194997
2215,0.122443713,312.512391,0.074387215,294.232095
2221,0.12256404,312.569415,0.073729366,294.165723
2224,0.12192443,312.58801,0.078111455,294.145908
2225,0.122319333,312.599998,0.071677908,294.128132
2227,0.120865092,312.613374,0.0732335,294.125393
2228,0.122297786,312.622034,0.075471953,294.16506
2231,0.120520227,312.646966,0.072113499,294.125452
2234,0.120529145,312.693426,0.072946832,294.122891
2235,0.121421687,312.693426,0.073203169,294.101528
2237,0.117791526,312.712942,0.075999402,294.133939
2238,0.121278293,312.760183,0.07512702,294.115252
2243,0.121152535,312.790536,0.074453242,294.098944
2244,0.11970219,312.791379,0.072472662,294.130408
2247,0.117886804,312.809244,0.076368824,294.085383
2250,0.120664664,312.848485,0.070760898,294.040288
2253,0.120120503,312.871402,0.071504653,294.060119
2254,0.118671551,312.896605,0.071053237,294.052983
2262,0.119515188,312.966158,0.071648695,294.003795
2264,0.117842287,313.000918,0.076412559,294.017284
2265,0.117713824,313.016148,0.072555438,294.0103
2269,0.120363265,313.041976,0.072200187,294.011761
2271,0.120315626,313.078589,0.069913685,293.997701
2275,0.120286696,313.090548,0.071820945,293.976259
2278,0.11750979,313.110461,0.071639806,293.977391
2281,0.119030684,313.162749,0.074979328,293.957771
2284,0.119663522,313.179028,0.071355686,293.943059
2288,0.118047088,313.212938,0.074156553,293.930972
2290,0.118591175,313.233706,0.075700328,293.904127
2292,0.120031424,313.25684,0.071717113,293.917315
2293,0.118518151,313.257124,0.073006518,293.892106
2298,0.119300395,313.311819,0.070086584,293.880372
2300,0.11645025,313.33268,0.072083429,293.865861
2303,0.119349353,313.342616,0.071293481,293.911575
2304,0.118087009,313.363233,0.071662463,293.879557
2307,0.118100055,313.381872,0.07429979,293.851317
2309,0.119582683,313.398282,0.076346107,293.861941
2311,0.117223352,313.432177,0.073141441,293.829254
2312,0.118793264,313.43588,0.073791035,293.849354
2315,0.117204875,313.450262,0.071125194,293.817677
2317,0.118829809,313.496308,0.074129105,293.807519
2318,0.117910989,313.514408,0.072716869,293.795857
2320,0.118863501,313.485013,0.075962119,293.789478
2323,0.120803475,313.550425,0.073114514,293.824289
2325,0.121559747,313.560382,0.073554672,293.766314
2327,0.122852378,313.579297,0.072017394,293.779338
2328,0.120475747,313.591001,0.07552404,293.748694
2331,0.121037759,313.575481,0.07140331,293.764604
2332,0.122412279,313.628699,0.071569934,293.737344
2334,0.120223396,313.657995,0.076599523,293.75512
2335,0.119752087,313.653533,0.070728056,293.727631
2336,0.120616481,313.663196,0.07558164,293.75577
2339,0.119562805,313.671173,0.070408694,293.749544
2340,0.122479335,313.716534,0.07294441,293.764449
2342,0.119405069,313.732147,0.070907347,293.73951
2344,0.12054643,313.742075,0.070892751,293.727054
2345,0.11870724,313.762174,0.078122392,293.721163
2347,0.121747911,313.749678,0.072970748,293.708705
2349,0.119560458,313.788514,0.078564905,293.712867
2351,0.120747827,313.789348,0.076478302,293.706209
2355,0.119573988,313.840948,0.079981744,293.680281
2356,0.12223573,313.840948,0.079338431,293.6707
2358,0.119335927,313.861399,0.077024065,293.672854
2366,0.12079411,313.913851,0.080336511,293.637117
2371,0.121030204,313.960145,0.077499002,293.629496
2372,0.11937689,313.988563,0.081558332,293.591313
2374,0.121187747,314.017004,0.076967351,293.620803
2375,0.121391386,314.024491,0.078974612,293.582035
2379,0.12054465,314.048398,0.076580532,293.622992
2381,0.119690359,314.035158,0.077440493,293.631216
2386,0.120870628,314.097205,0.080733456,293.589835
2388,0.119959556,314.112661,0.076995507,293.562463
2391,0.121957198,314.173792,0.078971416,293.580103
2393,0.119327925,314.159154,0.079995409,293.517801
2395,0.120688349,314.183169,0.079628482,293.565389
2396,0.119632423,314.179333,0.076866426,293.55367
2399,0.119144656,314.209624,0.079275109,293.535366
2401,0.118313469,314.256288,0.078110367,293.525522
2405,0.119128853,314.243255,0.070678771,293.535369
2408,0.121378519,314.281575,0.069555938,293.537937
2410,0.12010067,314.305283,0.069262579,293.480932
2414,0.123682633,314.312555,0.080658115,293.451707
2417,0.122897513,314.343695,0.068352953,293.470675
2419,0.121461473,314.380673,0.078921862,293.464444
2420,0.120652907,314.364538,0.079565488,293.45969
2422,0.121509306,314.433451,0.079667293,293.467545
2426,0.121837996,314.446833,0.070938252,293.445413
2430,0.121376015,314.492998,0.067869961,293.452374
2432,0.120615006,314.503323,0.076809645,293.423906
2433,0.122535482,314.502248,0.079617262,293.417757
2435,0.122773178,314.539141,0.079406619,293.422608
2438,0.120671257,314.52065,0.08163736,293.388741
2441,0.121661201,314.580114,0.071950026,293.386488
2445,0.121272884,314.570162,0.086500145,293.390916
2446,0.123130284,314.608764,0.068897814,293.376126
2448,0.121599548,314.63021,0.070005104,293.373003
2451,0.12207599,314.65792,0.076778345,293.368578
2453,0.121165097,314.639288,0.071654521,293.335612
2454,0.121124245,314.67677,0.069976419,293.337326
2461,0.12154071,314.708987,0.077607565,293.348245
2462,0.12170063,314.733355,0.080745488,293.29572
2465,0.126648992,314.745865,0.06788706,293.31363
2469,0.124825679,314.768566,0.0738566,293.276377
2470,0.122495152,314.772623,0.071756653,293.300708
2472,0.120229028,314.82456,0.076352715,293.298073
2474,0.120582342,314.813634,0.077661701,293.285665
2475,0.12165565,314.81807,0.07139577,293.27077
2476,0.121719368,314.837997,0.075566612,293.281931
2479,0.12238764,314.852743,0.078313008,293.27575
2486,0.124250613,314.924578,0.069720306,293.251726
2488,0.122409634,314.924788,0.077448756,293.189549
2490,0.124268569,314.963436,0.077445194,293.219496
2494,0.122965157,314.999957,0.071611971,293.217918
2495,0.120460577,314.982291,0.072258599,293.232189
2499,0.119186312,315.010862,0.071942449,293.200446
2500,0.127443209,315.037073,0.071962953,293.162151
2505,0.129972935,315.074444,0.07388781,293.187775
2507,0.119762793,315.073467,0.072445989,293.15237
2509,0.119656637,315.089038,0.068630844,293.187836
2511,0.121750616,315.125405,0.073061489,293.18782
2513,0.12042433,315.123241,0.071460888,293.179439
2515,0.118574366,315.15102,0.072423443,293.148731
2516,0.122217141,315.137995,0.071755067,293.157503
2519,0.121367291,315.147112,0.071321301,293.170951
2522,0.121665172,315.183337,0.069810376,293.117638
2524,0.119815216,315.194521,0.072813474,293.130822
2527,0.121458255,315.237258,0.071820639,293.102039
2528,0.122303374,315.230911,0.072021827,293.124242
2531,0.121604547,315.250426,0.0710572,293.150239
2535,0.11981225,315.28364,0.07524392,293.092984
2539,0.123409674,315.319573,0.069471002,293.064361
2542,0.123305917,315.358642,0.07165391,293.112327
2544,0.121053837,315.337227,0.067369372,293.055388
2548,0.133304447,315.398371,0.071762338,293.044251
2550,0.131549224,315.36271,0.07078293,293.042587
2555,0.131058231,315.409412,0.068752132,293.005237
2558,0.132709399,315.427209,0.069385864,293.009618
2561,0.13155067,315.449669,0.072158583,293.010855
2564,0.132948756,315.486065,0.070806175,293.039216
2569,0.134682506,315.549652,0.069145851,292.973639
2574,0.132959023,315.568953,0.070045672,293.012284
2576,0.135803387,315.568098,0.067428961,292.960541
2579,0.134089693,315.587082,0.068790071,292.996025
2581,0.134219259,315.58634,0.067971364,292.95494
2584,0.13274461,315.591649,0.068645276,292.94007
2586,0.135762155,315.645009,0.069366306,292.924889
2587,0.13601248,315.661749,0.070218295,292.953871
2588,0.12347953,315.62551,0.070647851,292.908404
2590,0.125081897,315.682819,0.069471337,292.932509
2591,0.124220774,315.682819,0.06754256,292.946738
2594,0.134119377,315.693944,0.069074132,292.913632
2595,0.125409007,315.685885,0.06872905,292.92191
2599,0.127026424,315.767788,0.069065697,292.88121
2605,0.135657281,315.772215,0.065584533,292.888536
2607,0.12509957,315.796983,0.067537785,292.871795
2612,0.134058639,315.837306,0.069932781,292.877589
2614,0.12714991,315.823613,0.067326114,292.880669
2615,0.124626495,315.848709,0.065240681,292.878877
2616,0.131623358,315.860675,0.066768788,292.850389
2618,0.1333341,315.891995,0.067828014,292.860674
2620,0.125957906,315.893301,0.068700127,292.838994
2621,0.134263679,315.893301,0.067773975,292.837099
2624,0.130896568,315.88123,0.068944894,292.814811
2626,0.130269662,315.904566,0.0677609,292.832857
2630,0.130192906,315.916451,0.06851805,292.8065
2635,0.128973618,315.984273,0.068203546,292.81918
2637,0.131449476,316.02163,0.068676472,292.793346
2640,0.128031641,316.010909,0.071422137,292.784307
2641,0.128934115,315.991803,0.072736308,292.768882
2644,0.126274854,316.020107,0.071966827,292.767293
2645,0.128272668,316.041678,0.070350863,292.750313
2649,0.12774162,316.059477,0.07306581,292.773225
2650,0.129637241,316.074583,0.068819642,292.765785
2651,0.131387815,316.097675,0.07093478,292.748261
2653,0.131347492,316.086939,0.069244236,292.735533
2656,0.12959069,316.104752,0.069376267,292.731392
2657,0.12907353,316.137298,0.068055764,292.734311
2660,0.130871758,316.138683,0.0676568,292.711559
2661,0.128978044,316.148065,0.068307988,292.725382
2662,0.129153967,316.155906,0.069157571,292.747695
2665,0.130930692,316.161177,0.06861414,292.714686
2667,0.130891353,316.191228,0.068145096,292.667892
2668,0.129659191,316.191228,0.071262613,292.707963
2678,0.129100442,316.256,0.068333529,292.65611
2680,0.131545052,316.265186,0.06763,292.652895
2681,0.131728441,316.246919,0.067995429,292.663124
2683,0.128618702,316.293918,0.069155835,292.667652
2685,0.129240677,316.287584,0.068732664,292.672476
2686,0.13030003,316.287584,0.067861818,292.676317
2688,0.129450366,316.314043,0.06520988,292.646966
2689,0.130822495,316.325556,0.06985613,292.64909
2691,0.12829712,316.376446,0.067240886,292.62987
2693,0.129479975,316.312093,0.067763478,292.622427
2697,0.128790408,316.393282,0.069875196,292.645188
2698,0.129677087,316.371677,0.068314292,292.625418
2702,0.129427493,316.375407,0.066308364,292.603155
2703,0.129917562,316.411994,0.066877604,292.604679
2704,0.129059985,316.399509,0.073872,292.625204
2708,0.128521457,316.406654,0.066283159,292.57623
2709,0.129051626,316.425245,0.066042624,292.568303
2711,0.126952946,316.454733,0.069916271,292.545391
2713,0.128727213,316.451221,0.070078708,292.56009
2721,0.128949195,316.524528,0.067824446,292.569388
2723,0.129767746,316.522683,0.065714881,292.570693
2724,0.129083782,316.522683,0.069021903,292.535038
2726,0.130745217,316.514468,0.069906816,292.570575
2728,0.131494701,316.536092,0.066421561,292.541758
2730,0.130054265,316.545996,0.068752013,292.549875
2731,0.128065005,316.559002,0.064059831,292.527553
2733,0.128501028,316.584045,0.069760859,292.539832
2737,0.13004595,316.588868,0.069902591,292.499548
2738,0.128761306,316.609659,0.06781204,292.519859
2743,0.128926233,316.636214,0.071089946,292.534493
2745,0.13020587,316.645634,0.065467648,292.49562
2747,0.128964067,316.634152,0.067255273,292.458767
2750,0.129233718,316.686944,0.067604199,292.50545
2754,0.128875315,316.692603,0.066685088,292.492573
2756,0.129688218,316.70257,0.066020206,292.49667
2760,0.127507687,316.736694,0.067023382,292.4406
2763,0.130364716,316.749767,0.066580944,292.459619
2764,0.129093707,316.745621,0.067458346,292.447322
2765,0.127362162,316.736203,0.065762259,292.428333
2768,0.128794238,316.78892,0.06573768,292.45435
2770,0.131274119,316.786666,0.068205453,292.439408
2771,0.128121093,316.793548,0.065890394,292.43131
2773,0.129014194,316.780524,0.068221688,292.430082
2776,0.130870253,316.843031,0.066508532,292.416561
2779,0.129502446,316.831007,0.064413771,292.392602
2783,0.131371558,316.856061,0.065447666,292.360186
2785,0.133593306,316.901087,0.064977877,292.413912
2787,0.131655321,316.849847,0.068021126,292.392236
2790,0.130265921,316.895373,0.070530728,292.358565
2793,0.130346432,316.913423,0.062716343,292.371884
2794,0.12963061,316.924222,0.065876961,292.354896
2796,0.132159323,316.928632,0.066074267,292.376533
2798,0.131433144,316.93791,0.064732835,292.354356
2801,0.131208003,316.958589,0.065145247,292.353428
2805,0.132212177,316.968816,0.064672656,292.35955
2810,0.131902516,316.999978,0.065181784,292.356778
2811,0.131349459,317.007734,0.068320923,292.321698
2812,0.132108674,317.004202,0.065564394,292.320903
2815,0.131708562,317.042506,0.065069042,292.315403
2818,0.131848216,317.033254,0.0709823,292.33954
2821,0.131701097,317.032972,0.067384727,292.302419
2822,0.132323131,317.049649,0.065509669,292.326725
2825,0.132859752,317.07063,0.068326406,292.299917
