Time (min),Abs
36.18333663,0.139417619
36.20000304,0.136710569
36.21666945,0.13662447
36.23333587,0.135431007
36.25000228,0.138005763
36.26666869,0.138447821
36.2833351,0.138956636
36.30000152,0.135411024
36.31666793,0.137057036
36.33333434,0.137977168
36.35000075,0.134750813
36.36666717,0.135825113
36.38333358,0.134644136
36.39999999,0.134260833
36.41667022,0.137293801
36.43333663,0.135131553
36.45000304,0.134676009
36.46666945,0.136361793
36.48333587,0.134959787
36.50000228,0.135318369
36.51666869,0.135805294
36.5333351,0.134754524
36.55000152,0.13437584
36.56666793,0.134119347
36.58333434,0.135834277
36.60000075,0.13512671
36.61666717,0.135036647
36.63333358,0.133101746
36.64999999,0.133513391
36.66667022,0.133166298
36.68333663,0.134578779
36.70000304,0.134489179
36.71666945,0.133969441
36.73333587,0.133106291
36.75000228,0.133155465
36.76666869,0.131565318
36.7833351,0.135147169
36.80000152,0.132952064
36.81666793,0.131557599
36.83333434,0.133662745
36.85000075,0.132124022
36.86666717,0.13257952
36.88333358,0.132603303
36.89999999,0.132953644
36.91667022,0.13137345
36.93333663,0.131825075
36.95000304,0.131440952
36.96666945,0.13298054
36.98333587,0.131901383
37.00000228,0.131557599
37.01666869,0.130245477
37.0333351,0.130996302
37.05000152,0.129805893
37.06666793,0.129942417
37.08333434,0.129413649
37.10000075,0.130268723
37.11666717,0.13152431
37.13333358,0.128572196
37.14999999,0.128035218
37.16667022,0.130723849
37.18333663,0.130620509
37.20000304,0.130572707
37.21666945,0.129526436
37.23333587,0.130291879
37.25000228,0.129827842
37.26666869,0.130101413
37.2833351,0.129750162
37.30000152,0.129847646
37.31666793,0.129525006
37.33333434,0.128935397
37.35000075,0.13009356
37.36666717,0.128621027
37.38333358,0.131016076
37.39999999,0.129407227
37.41667022,0.128827393
37.43333663,0.129068732
37.45000304,0.130168304
37.46666945,0.128550589
37.48333587,0.129277989
37.50000228,0.128660232
37.51666869,0.128957376
37.5333351,0.12861456
37.55000152,0.129233539
37.56666793,0.128765062
37.58333434,0.128599703
37.60000075,0.125954971
37.61666717,0.129582644
37.63333358,0.128875345
37.64999999,0.129318848
37.66667022,0.127791435
37.68333663,0.128047735
37.70000304,0.130020052
37.71666945,0.129261524
37.73333587,0.129172474
37.75000228,0.129717737
37.76666869,0.128775299
37.7833351,0.129343569
37.80000152,0.127289906
37.81666793,0.129066214
37.83333434,0.127501115
37.85000075,0.129371703
37.86666717,0.129227921
37.88333358,0.128836304
37.89999999,0.126114368
37.91667022,0.127722517
37.93333663,0.12988171
37.95000304,0.12937668
37.96666945,0.126345307
37.98333587,0.127818883
38.00000228,0.128225029
38.01666869,0.127206907
38.0333351,0.127679646
38.05000152,0.126379207
