Sample 1,,
Time (min),Abs,
6.658333302,0.4064203203,
6.674999714,0.4024513662,
6.691666603,0.4062546492,
6.708333015,0.4036701322,
6.724999905,0.4015726149,
6.741666317,0.4018722177,
6.758333206,0.3996223509,
6.775000095,0.4031727016,
6.791666508,0.402061671,
6.808333397,0.3998225629,
6.824999809,0.4004664421,
6.841666698,0.4014124572,
6.858333111,0.3989208937,
6.875,0.3962741494,
6.891666412,0.3981687427,
6.908333302,0.398732841,
6.924999714,0.4000386894,
6.941666603,0.398396194,
6.958333015,0.396001488,
6.974999905,0.3982569575,
6.991666317,0.400094837,
7.008333206,0.3990447223,
7.025000095,0.3985001743,
7.041666508,0.396299839,
7.058333397,0.400562197,
7.074999809,0.4001212716,
7.091666698,0.4006854296,
7.108333111,0.4007674158,
7.125,0.414616406,
7.141666412,0.4150047302,
7.158333302,0.4130686522,
7.174999714,0.4130137265,
7.191666603,0.4190396369,
7.208333015,0.4151799679,
7.224999905,0.4123755097,
7.241666317,0.4144598246,
7.258333206,0.4165447652,
7.275000095,0.415492028,
7.291666508,0.4172698855,
7.308333397,0.4181810319,
7.324999809,0.4078673124,
7.341666698,0.3997629285,
7.358333111,0.4180634022,
7.375,0.3988532722,
7.391666412,0.3910883665,
7.408333302,0.4136682153,
7.424999714,0.4007640779,
7.441666603,0.3928823471,
7.458333015,0.401892364,
7.474999905,0.4010243118,
7.491666317,0.3944303393,
7.508333206,0.3967683315,
7.525000095,0.3970485628,
7.541666508,0.3961833417,
7.558333397,0.3956066072,
7.574999809,0.3924220204,
7.591666698,0.3948868513,
7.608333111,0.3900286257,
7.625,0.3938340843,
7.641666412,0.39385131,
7.658333302,0.390522778,
7.674999714,0.3876501322,
7.691666603,0.3871248364,
7.708333015,0.3872955739,
7.724999905,0.3891005218,
7.741666317,0.3845948577,
7.758333206,0.3872721493,
7.775000095,0.389034003,
7.791666508,0.3847209513,
7.808333397,0.3832936287,
7.824999809,0.3882699907,
7.841666698,0.3839402497,
7.858333111,0.383808881,
7.875,0.3863498867,
7.891666412,0.3872225881,
7.908333302,0.3879571259,
7.924999714,0.3856984079,
7.941666603,0.3840540051,
7.958333015,0.3847647309,
7.974999905,0.3853595555,
7.991666317,0.3848484159,
8.008333206,0.3868976235,
8.024999619,0.3843278289,
8.041666985,0.3851352632,
8.058333397,0.3853436112,
8.074999809,0.3817543089,
8.091666222,0.3818607926,
8.108333588,0.3841005564,
8.125,0.3778173327,
8.141666412,0.3816603124,
8.158332825,0.3800897896,
8.175000191,0.380089879,
8.191666603,0.3804624677,
8.208333015,0.3819741309,
8.224999428,0.3833037615,
8.241666794,0.3785459101,
8.258333206,0.3782661259,
8.274999619,0.3790548742,
8.291666985,0.378405422,
8.308333397,0.3797581494,
8.324999809,0.3796419799,
8.341666222,0.3809451461,
8.358333588,0.3781861961,
8.375,0.3777469397,
8.391666412,0.378487289,
8.408332825,0.3828375638,
8.425000191,0.3820248544,
8.441666603,0.3837974966,
8.458333015,0.3820433915,
8.474999428,0.3835401833,
8.491666794,0.3805754781,
8.508333206,0.3848360479,
8.524999619,0.3803021014,
8.541666985,0.3788334131,
8.558333397,0.3832013607,
8.574999809,0.3791301847,
8.591666222,0.3811434507,
8.608333588,0.3814961314,
8.625,0.3817291558,
8.641666412,0.3804279268,
8.658332825,0.3790852129,
8.675000191,0.3800137639,
8.691666603,0.3788703978,
8.708333015,0.3768824935,
8.724999428,0.3794327378,
8.741666794,0.3770454228,
8.758333206,0.3769800961,
8.774999619,0.3767101169,
8.791666985,0.3760275245,
8.808333397,0.3748832047,
8.824999809,0.3743899763,
8.841666222,0.3738288283,
8.858333588,0.3744038939,
8.875,0.374365896,
8.891666412,0.3730399609,
8.908332825,0.3704279959,
8.925000191,0.3735852838,
8.941666603,0.3712210655,
8.958333015,0.3717370927,
8.974999428,0.3703048527,
8.991666794,0.3684023023,
9.008333206,0.3683324158,
9.024999619,0.3692773581,
9.041666985,0.3674884439,
9.058333397,0.3671240807,
9.074999809,0.3633645475,
9.091666222,0.3668341935,
9.108333588,0.3629941642,
9.125,0.3643999398,
9.141666412,0.3644961715,
9.158332825,0.3659564853,
9.175000191,0.3655611873,
9.191666603,0.3664147556,
9.208333015,0.36392802,
9.224999428,0.3660321236,
9.241666794,0.3686496615,
9.258333206,0.3654128611,
9.274999619,0.3652131855,
9.291666985,0.3635137975,
9.308333397,0.3610885143,
9.324999809,0.3616496623,
9.341666222,0.362049222,
9.358333588,0.3654510379,
9.375,0.3640535474,
9.391666412,0.3640878201,
9.408332825,0.362239629,
9.425000191,0.3622148037,
9.441666603,0.3601775765,
9.458333015,0.3607637882,
9.474999428,0.3630559146,
9.491666794,0.3589318097,
9.508333206,0.356986016,
9.524999619,0.3602485657,
9.541666985,0.3642397523,
9.558333397,0.3604284227,
9.574999809,0.3577407002,
9.591666222,0.3578763902,
9.608333588,0.3581564128,
9.625,0.35978508,
9.641666412,0.3577666879,
9.658332825,0.3582114577,
9.675000191,0.3557614684,
9.691666603,0.358862102,
9.708333015,0.3584451973,
9.724999428,0.357034266,
9.741666794,0.3605220616,
9.758333206,0.3602845669,
9.774999619,0.354606539,
9.791666985,0.3576100171,
9.808333397,0.3599545062,
9.824999809,0.3615406156,
9.841666222,0.3492512107,
9.858333588,0.3718362451,
9.875,0.3721401393,
9.891666412,0.3712668419,
9.908332825,0.3690545261,
9.925000191,0.3705413938,
9.941666603,0.3732598424,
9.958333015,0.3733297288,
9.974999428,0.3728753924,
9.991666794,0.3718540967,
10.00833321,0.3730125725,
10.02499962,0.3719314039,
10.04166698,0.373200357,
10.0583334,0.3664754927,
10.07499981,0.3487158418,
10.09166622,0.3522727787,
10.10833359,0.3659080267,
10.125,0.3500695527,
10.14166641,0.3712255359,
10.15833282,0.3712899089,
10.17500019,0.3519067466,
10.1916666,0.3656699955,
10.20833302,0.3653256595,
10.22499943,0.3478587568,
10.24166679,0.3565701842,
10.25833321,0.3523868024,
10.27499962,0.3565904498,
10.29166698,0.3530085981,
10.3083334,0.359964788,
10.32499981,0.3556159437,
10.34166622,0.3522787988,
10.35833359,0.3500103652,
10.375,0.3505856991,
10.39166641,0.3507233858,
10.40833282,0.3491398692,
10.42500019,0.3492237628,
10.4416666,0.3496177495,
10.45833302,0.3497787416,
10.47499943,0.3497797251,
10.49166679,0.3509454727,
10.50833321,0.3479695022,
10.52499962,0.3510830998,
10.54166698,0.3462004662,
10.5583334,0.3456447721,
10.57499981,0.3476231098,
10.59166622,0.3468647301,
10.60833359,0.3461057544,
10.625,0.3454693854,
10.64166641,0.3442559838,
10.65833282,0.3435960412,
10.67500019,0.3452535868,
10.6916666,0.34455356,
10.70833302,0.3467552066,
10.72499943,0.3430524766,
10.74166679,0.3441701233,
10.75833321,0.3446469307,
10.77499962,0.3451369107,
10.79166698,0.346095264,
10.8083334,0.3446203768,
10.82499981,0.342415899,
10.84166622,0.3430725336,
10.85833359,0.3423282802,
10.875,0.3422896266,
10.89166641,0.3403243721,
10.90833282,0.3423481584,
10.92500019,0.342841059,
10.9416666,0.3431960642,
10.95833302,0.3402218521,
10.97499943,0.3421969116,
10.99166679,0.3436846137,
11.00833321,0.3405175805,
11.02499962,0.3429251909,
11.04166698,0.3387340009,
11.0583334,0.3422473073,
11.07499981,0.340130657,
11.09166622,0.3402765095,
11.10833359,0.339315623,
11.125,0.3360334933,
11.14166641,0.3384284973,
11.15833282,0.3396109343,
11.17500019,0.337105602,
11.1916666,0.3348243833,
11.20833302,0.3374011815,
11.22499943,0.3345063627,
11.24166679,0.3345116377,
11.25833321,0.3348381817,
11.27499962,0.3354340494,
11.29166698,0.33503142,
11.3083334,0.3324334025,
11.32499981,0.3328594863,
11.34166622,0.3332575858,
11.35833359,0.335572511,
11.375,0.3344977498,
11.39166641,0.3332290053,
11.40833282,0.3331510127,
11.42500019,0.3331188858,
11.4416666,0.3375191689,
11.45833302,0.3364210725,
11.47499943,0.3324649036,
11.49166679,0.3372354507,
11.50833321,0.336086601,
11.52499962,0.3348665833,
11.54166698,0.3379002213,
11.5583334,0.3396967649,
11.57499981,0.3365565836,
11.59166622,0.3352280259,
11.60833359,0.3346993625,
11.625,0.3371416926,
11.64166641,0.33481583,
11.65833282,0.3383214474,
11.67500019,0.3359564841,
11.6916666,0.3369539976,
11.70833302,0.3370111883,
11.72499943,0.3356441855,
11.74166679,0.3346688747,
11.75833321,0.3354156911,
11.77499962,0.3358099759,
11.79166698,0.3365057409,
11.8083334,0.3357428014,
11.82499981,0.332840234,
11.84166622,0.3369911015,
11.85833359,0.3368187845,
11.875,0.3354495764,
11.89166641,0.3337504864,
11.90833282,0.3317093253,
11.92500019,0.3319374621,
11.9416666,0.3299395144,
11.95833302,0.3302695155,
11.97499943,0.3291154504,
11.99166679,0.3286110163,
12.00833321,0.3300255239,
12.02499962,0.3291145265,
12.04166698,0.3281803429,
12.0583334,0.3256650269,
12.07499981,0.326852411,
12.09166622,0.3259645998,
12.10833359,0.3271465302,
12.125,0.3287776411,
12.14166641,0.3275538385,
12.15833282,0.323205322,
12.17500019,0.3271192312,
12.1916666,0.3280032575,
12.20833302,0.3212068677,
12.22499943,0.3248552084,
12.24166679,0.3250434995,
12.25833321,0.3251816034,
12.27499962,0.32012555,
12.29166698,0.3195265532,
12.3083334,0.3217504919,
12.32499981,0.3200346529,
12.34166622,0.32034567,
12.35833359,0.3214817941,
12.375,0.3163147867,
12.39166641,0.3200728297,
12.40833282,0.3194785118,
12.42500019,0.3171238899,
12.4416666,0.3181791902,
12.45833302,0.3196970522,
12.47499943,0.318325609,
12.49166679,0.3182225227,
12.50833321,0.3187249601,
12.52499962,0.3210921884,
12.54166698,0.318469137,
12.5583334,0.3186171651,
12.57499981,0.3166162372,
12.59166622,0.319758445,
12.60833359,0.3177646995,
12.625,0.3176595569,
12.64166641,0.3171936572,
12.65833282,0.3176296353,
12.67500019,0.3173633218,
12.6916666,0.3159169257,
12.70833302,0.3165290356,
12.72499943,0.3179157078,
12.74166679,0.3161249161,
12.75833321,0.3145164251,
12.77499962,0.3138253689,
12.79166698,0.3153434098,
12.8083334,0.3142570257,
12.82499981,0.3126225471,
12.84166622,0.3124512732,
12.85833359,0.3144340217,
12.875,0.3130803108,
12.89166641,0.3134425879,
12.90833282,0.3163377345,
12.92500019,0.3112018406,
12.9416666,0.3131015599,
12.95833302,0.3119074702,
12.97499943,0.3146909475,
12.99166679,0.3119136393,
13.00833321,0.3117580116,
13.02499962,0.3111652136,
13.04166698,0.3103162944,
13.0583334,0.3102008998,
13.07499981,0.3131373227,
13.09166622,0.309679985,
13.10833359,0.3079965413,
13.125,0.3097759783,
13.14166641,0.3053849339,
13.15833282,0.3100306988,
13.17500019,0.3106860518,
13.1916666,0.309004277,
13.20833302,0.3089210391,
13.22499943,0.3058440387,
13.24166679,0.3015792668,
13.25833321,0.3043175638,
13.27499962,0.3150323331,
13.29166698,0.3178221583,
13.3083334,0.3195517063,
13.32499981,0.3205848932,
13.34166622,0.3203136921,
13.35833359,0.3239598572,
13.375,0.3209082484,
13.39166641,0.3194003701,
13.40833282,0.3169195354,
13.42500019,0.3207316101,
13.4416666,0.3190510869,
13.45833302,0.3197957575,
13.47499943,0.321557492,
13.49166679,0.3219293952,
13.50833321,0.3178570271,
13.52499962,0.3198972046,
13.54166698,0.2998155653,
13.5583334,0.3005933166,
13.57499981,0.316536814,
13.59166622,0.323102504,
13.60833359,0.3147699833,
13.625,0.3217585683,
13.64166641,0.3020194471,
13.65833282,0.3146483898,
13.67500019,0.3120312989,
13.6916666,0.31535694,
13.70833302,0.3022278249,
13.72499943,0.3146338761,
13.74166679,0.3142450452,
13.75833321,0.3121760786,
13.77499962,0.3129833639,
13.79166698,0.3088703752,
13.8083334,0.3110548854,
13.82499981,0.3103282154,
13.84166622,0.304694593,
13.85833359,0.2957067788,
13.875,0.3032209575,
13.89166641,0.3040204942,
13.90833282,0.3035886586,
13.92500019,0.3003361225,
13.9416666,0.3048444688,
13.95833302,0.3003929853,
13.97499943,0.3027212322,
13.99166679,0.302678138,
14.00833321,0.3009378016,
14.02499962,0.3017755151,
14.04166698,0.2984668911,
14.0583334,0.2971366346,
14.07499981,0.2939274013,
14.09166622,0.2987439334,
14.10833359,0.2931097448,
14.125,0.29672575,
14.14166641,0.2980958223,
14.15833282,0.2970336378,
14.17500019,0.296384424,
14.1916666,0.2973969281,
14.20833302,0.2962786257,
14.22499943,0.2936057448,
14.24166679,0.2951998115,
14.25833321,0.2924095392,
14.27499962,0.2933379114,
14.29166698,0.2912341654,
14.3083334,0.2969727814,
14.32499981,0.2917018831,
14.34166622,0.2910513282,
14.35833359,0.2928998768,
14.375,0.291533947,
14.39166641,0.2916740477,
14.40833282,0.2930411696,
14.42500019,0.2916797996,
14.4416666,0.2911220193,
14.45833302,0.289118886,
14.47499943,0.2888741493,
14.49166679,0.2929833233,
14.50833321,0.2891465425,
14.52499962,0.2949624956,
14.54166698,0.2884431183,
14.5583334,0.2888485193,
14.57499981,0.2916968167,
14.59166622,0.2898881137,
14.60833359,0.2892888784,
14.625,0.2894894183,
14.64166641,0.2900381684,
14.65833282,0.2882275283,
14.67500019,0.2897722423,
14.6916666,0.2877218723,
14.70833302,0.2883631587,
14.72499943,0.2896086574,
14.74166679,0.2882955372,
14.75833321,0.2878753245,
14.77499962,0.2885617316,
14.79166698,0.288638413,
14.8083334,0.2873266935,
14.82499981,0.2889268696,
14.84166622,0.2882806957,
14.85833359,0.2880817652,
14.875,0.2850084603,
14.89166641,0.2838675082,
14.90833282,0.2846586108,
14.92500019,0.2854509056,
14.9416666,0.2848235667,
14.95833302,0.2799788415,
14.97499943,0.282479465,
14.99166679,0.2817707658,
15.00833321,0.2818493843,
15.02499962,0.2812769115,
15.04166698,0.278517276,
15.0583334,0.2809888721,
15.07499981,0.2789907753,
15.09166622,0.2815591991,
15.10833359,0.2777556777,
15.125,0.2800427675,
15.14166641,0.2836796939,
15.15833282,0.2807537615,
15.17500019,0.2778989375,
15.1916666,0.2799102366,
15.20833302,0.2757811546,
15.22499943,0.2776397765,
15.24166679,0.2777791321,
15.25833321,0.2790815234,
15.27499962,0.2770296931,
15.29166698,0.2771520317,
15.3083334,0.2788738608,
15.32499981,0.2808130383,
15.34166622,0.2792545259,
15.35833359,0.2758057415,
15.375,0.278997153,
15.39166641,0.2814011574,
15.40833282,0.2813170552,
15.42500019,0.2799423933,
15.4416666,0.2801714838,
15.45833302,0.278888762,
15.47499943,0.2779750228,
15.49166679,0.2818873227,
15.50833321,0.280215323,
15.52499962,0.2792763114,
15.54166698,0.2782656252,
15.5583334,0.2781053483,
15.57499981,0.2772387266,
15.59166622,0.2769611776,
15.60833359,0.2791517973,
15.625,0.2794651985,
15.64166641,0.2817174196,
15.65833282,0.279738903,
15.67500019,0.2762235403,
15.6916666,0.2789453566,
15.70833302,0.2782475352,
15.72499943,0.2766372859,
15.74166679,0.2764784694,
15.75833321,0.2767340541,
15.77499962,0.2763057649,
15.79166698,0.2768375576,
15.8083334,0.2773529291,
15.82499981,0.2766459286,
15.84166622,0.2734999061,
15.85833359,0.273488909,
15.875,0.2777434587,
15.89166641,0.2751091421,
15.90833282,0.2753272951,
15.92500019,0.2760289907,
15.9416666,0.2769375145,
15.95833302,0.2717396915,
15.97499943,0.2722409666,
15.99166679,0.2707968056,
16.00833321,0.2730543911,
16.02499962,0.2717527151,
16.04166603,0.2744973898,
16.05833244,0.2710216641,
16.07500076,0.2705222666,
16.09166718,0.2717106044,
16.10833359,0.2697384953,
16.125,0.2710960209,
16.14166641,0.2653532326,
16.15833282,0.2696887553,
16.17499924,0.2661468983,
16.19166565,0.2685649097,
16.20833397,0.2701751888,
16.22500038,0.2672093511,
16.24166679,0.2652418613,
16.25833321,0.2681455016,
16.27499962,0.2654774487,
16.29166603,0.2662017345,
16.30833244,0.263147831,
16.32500076,0.2651221454,
16.34166718,0.2631463408,
16.35833359,0.2628362179,
16.375,0.2657116354,
16.39166641,0.2636964917,
16.40833282,0.2620559931,
16.42499924,0.2614733875,
16.44166565,0.2609448731,
16.45833397,0.2608191073,
16.47500038,0.2637793124,
16.49166679,0.26107651,
16.50833321,0.2606664896,
16.52499962,0.2595500946,
16.54166603,0.261223048,
16.55833244,0.2608911395,
16.57500076,0.2581771016,
16.59166718,0.2610162497,
16.60833359,0.2599276602,
16.625,0.2586428523,
16.64166641,0.2585743666,
16.65833282,0.2623481452,
16.67499924,0.2581831515,
16.69166565,0.2591311336,
16.70833397,0.2598419785,
16.72500038,0.2591649294,
16.74166679,0.2590090036,
16.75833321,0.2592583001,
16.77499962,0.2567804456,
16.79166603,0.257063508,
16.80833244,0.2588344514,
16.82500076,0.2584420145,
16.84166718,0.25759691,
