Time (min),Abs
0.343333326,0.432504773
0.344999991,0.421536565
0.346666686,0.434090912
0.348333351,0.414004356
0.349999987,0.423908502
0.351666652,0.423902482
0.353333347,0.413045704
0.355000012,0.413399637
0.356666677,0.423743039
0.358333312,0.412496835
0.360000007,0.425082415
0.361666672,0.425936818
0.363333337,0.429778069
0.365000002,0.419689745
0.366666667,0.418170631
0.368333332,0.418458998
0.369999997,0.417553067
0.371666662,0.429799676
0.373333357,0.41811201
0.374999993,0.420542836
0.376666658,0.410251021
0.378333323,0.419265688
0.380000018,0.410611361
0.381666683,0.424821258
0.383333318,0.420834065
0.384999983,0.426921934
0.386666678,0.428696245
0.388333343,0.418994665
0.390000008,0.421776772
0.391666643,0.410881668
0.393333338,0.416234851
0.395000003,0.424142003
0.396666668,0.417374522
0.398333363,0.424921453
0.399999999,0.415203929
0.401666664,0.420965284
0.403333329,0.425948978
0.404999994,0.41679427
0.406666659,0.420542061
0.408333324,0.421311498
0.409999989,0.425489515
0.411666654,0.420122951
0.413333319,0.424499661
0.415000044,0.422655284
0.416666649,0.414586186
0.418333314,0.413143396
0.419999979,0.421930164
0.421666704,0.419696659
0.423333369,0.438829571
0.424999975,0.411395282
0.42666664,0.417773336
0.428333364,0.424756855
0.43000003,0.419891715
0.431666695,0.409228146
0.4333333,0.405986339
0.435000025,0.41421929
0.43666669,0.411460429
0.438333355,0.410333276
0.43999996,0.409867555
0.441666685,0.424656421
0.44333335,0.419425637
0.445000015,0.406540901
0.44666668,0.414359778
0.448333345,0.416968167
0.45000001,0.412440032
0.451666676,0.413636088
0.453333341,0.42230162
0.455000006,0.413526595
0.456666671,0.424732566
0.458333336,0.428268701
0.460000001,0.414687693
0.461666726,0.41256246
0.463333331,0.415852934
0.464999996,0.417071939
0.466666661,0.412098557
0.468333326,0.416338474
0.470000051,0.426226139
0.471666656,0.435678333
0.473333322,0.420168728
0.475000046,0.414863169
0.476666652,0.413632035
0.478333376,0.414223105
0.479999982,0.408519
0.481666647,0.403329402
0.483333372,0.416189671
0.484999977,0.414408773
0.486666702,0.408553869
0.488333367,0.419240624
0.489999972,0.413876981
0.491666697,0.405150771
0.493333302,0.407380402
0.495000027,0.409401417
0.496666692,0.415038914
0.498333298,0.408593953
0.500000022,0.407307625
0.501666687,0.409080297
0.503333353,0.416275561
0.505000018,0.416056335
0.506666623,0.425153881
0.508333348,0.413596779
0.510000013,0.416523069
0.511666678,0.406177461
0.513333343,0.428268164
0.515000008,0.409805536
0.516666673,0.413087487
0.518333338,0.418415308
0.520000063,0.401186526
0.521666668,0.409585774
0.523333333,0.417845845
0.524999999,0.409533322
0.526666664,0.404697418
0.528333388,0.407072574
0.529999994,0.406063497
0.531666659,0.401525408
0.533333384,0.415402979
0.534999989,0.403232575
0.536666714,0.42213434
0.538333319,0.405003816
0.539999984,0.41970259
0.541666709,0.408817798
0.543333314,0.407581985
0.545000039,0.417693853
0.546666704,0.397345096
0.54833331,0.402512103
0.550000034,0.40462029
0.55166664,0.410537392
0.553333364,0.400831521
0.55500003,0.415059686
0.556666635,0.4114438
0.55833336,0.409548432
0.560000025,0.411931634
0.56166669,0.398981988
0.563333355,0.401957274
0.56499996,0.405494183
0.566666685,0.41277644
0.56833335,0.402350485
0.570000015,0.417824477
0.57166668,0.409778088
0.573333345,0.407946587
0.57500001,0.404656857
0.576666676,0.411652982
0.578333341,0.404239357
0.580000006,0.403447509
0.581666671,0.404052109
0.583333336,0.400537491
0.585000001,0.408861041
0.586666726,0.414074361
0.588333331,0.398663104
0.589999996,0.398064822
0.591666661,0.409439296
0.593333326,0.410335362
0.595000051,0.408565462
0.596666656,0.412716448
0.598333322,0.402569503
0.600000046,0.409870714
0.601666652,0.402963221
0.603333376,0.407568425
0.604999982,0.402841419
0.606666647,0.413649619
0.608333372,0.407266617
0.609999977,0.404228777
0.611666702,0.404753298
0.613333367,0.393848002
0.614999972,0.413127452
0.616666697,0.403869659
0.618333302,0.415098757
0.620000027,0.403171718
0.621666692,0.409481496
0.623333298,0.398065269
0.625000022,0.40711689
0.626666687,0.407069713
0.628333353,0.410126925
0.630000018,0.396074086
0.631666623,0.399588347
0.633333348,0.420997053
0.635000013,0.409094393
0.636666678,0.406363934
0.638333343,0.4025819
0.640000008,0.408324808
0.641666673,0.41569376
0.643333338,0.402245909
0.645000063,0.404431522
0.646666668,0.404192269
0.648333333,0.413522214
0.649999999,0.401980311
0.651666664,0.404289484
0.653333388,0.404667378
0.654999994,0.402605027
0.656666659,0.404715955
0.658333384,0.400369555
0.659999989,0.412043393
0.661666714,0.404020816
0.663333319,0.398876727
0.664999984,0.393961191
0.666666709,0.403135896
0.668333314,0.411002129
0.670000039,0.418618709
0.671666704,0.406078219
0.67333331,0.409788519
0.675000034,0.409059852
0.67666664,0.410569221
0.678333364,0.405165166
0.68000003,0.403983742
0.681666635,0.409104943
0.68333336,0.402843684
0.685000025,0.398052245
0.68666669,0.404337138
0.688333355,0.411746889
0.68999996,0.409616232
0.691666685,0.410878003
0.69333335,0.407038868
0.695000015,0.404251725
0.69666668,0.414210409
0.698333345,0.395900726
0.70000001,0.399118304
0.701666676,0.390890688
0.703333341,0.39752841
0.705000006,0.40945828
0.706666671,0.389003843
0.708333336,0.396379978
0.710000001,0.397675693
0.711666726,0.392528832
0.713333331,0.408284664
0.714999996,0.396817744
0.716666661,0.397074759
0.718333326,0.403963804
0.720000051,0.39812091
0.721666656,0.396866083
0.723333322,0.401888222
0.725000046,0.408052057
0.726666652,0.414434075
0.728333376,0.40980649
0.729999982,0.405618966
0.731666647,0.391754448
0.733333372,0.406306982
0.734999977,0.400518954
0.736666702,0.40644455
0.738333367,0.399973303
0.739999972,0.398406148
0.741666697,0.396004826
0.743333302,0.40088141
0.745000027,0.397231698
0.746666692,0.399583668
0.748333298,0.39553681
0.750000022,0.401761562
0.751666687,0.402670413
0.753333353,0.403439432
0.755000018,0.396347076
0.756666623,0.407610714
0.758333348,0.395249844
0.760000013,0.397696316
0.761666678,0.411590308
0.763333343,0.398743391
0.765000008,0.40607819
0.766666673,0.400845259
0.768333338,0.394524396
0.770000063,0.389111549
0.771666668,0.397400707
0.773333333,0.393087268
0.774999999,0.395497531
0.776666664,0.394947201
0.778333388,0.394979954
0.779999994,0.402784556
0.781666659,0.39874208
0.783333384,0.400351822
0.784999989,0.397960305
0.786666714,0.401119411
0.788333319,0.393791407
0.789999984,0.388398141
0.791666709,0.389060468
0.793333314,0.403318822
0.795000039,0.396144152
0.796666704,0.400591135
0.79833331,0.409288198
0.800000034,0.400364935
0.80166664,0.394020945
0.803333364,0.397173524
0.80500003,0.401679039
0.806666635,0.390883416
0.80833336,0.398796201
0.810000025,0.399796456
0.81166669,0.389615953
0.813333355,0.396233469
0.81499996,0.411341727
0.816666685,0.408335
0.81833335,0.392357409
0.820000015,0.404348433
0.82166668,0.393460423
0.823333345,0.389657885
0.82500001,0.392579615
0.826666676,0.402458906
0.828333341,0.394623011
0.830000006,0.396353573
0.831666671,0.403454334
0.833333336,0.402076066
0.835000001,0.401278824
0.836666726,0.409298986
0.838333331,0.402284026
0.839999996,0.387021244
0.841666661,0.398465842
0.843333326,0.395641863
0.845000051,0.380767435
0.846666656,0.394889057
0.848333322,0.393735826
0.850000046,0.395066112
0.851666652,0.39333266
0.853333376,0.397145927
0.854999982,0.385605842
0.856666647,0.391369373
0.858333372,0.397433996
0.859999977,0.401681125
0.861666702,0.393070549
0.863333367,0.396756917
0.864999972,0.388461709
0.866666697,0.392968446
0.868333302,0.390690327
0.870000027,0.401968896
0.871666692,0.385459513
0.873333298,0.393063813
0.875000022,0.394248992
0.876666687,0.394265056
0.878333353,0.388630718
0.880000018,0.391372651
0.881666623,0.404774904
0.883333348,0.39233169
0.885000013,0.38734749
0.886666678,0.402715653
0.888333343,0.389981061
0.890000008,0.381858021
0.891666673,0.391539633
0.893333338,0.394567221
0.895000063,0.394062817
0.896666668,0.390222639
0.898333333,0.386238009
0.899999999,0.391219318
0.901666723,0.390870184
0.903333388,0.394121617
0.905000053,0.391518354
0.906666718,0.389459729
0.908333383,0.387530565
0.910000049,0.378597915
0.911666714,0.393463045
0.913333379,0.391905427
0.915000044,0.387877286
0.916666709,0.378853768
0.918333374,0.394480437
0.920000039,0.382611603
0.921666704,0.385290682
0.923333369,0.389662325
0.925000034,0.390368462
0.926666699,0.386850745
0.928333484,0.39554593
0.930000029,0.382809967
0.931666695,0.381851971
0.93333336,0.38368991
0.935000025,0.395247757
0.936666809,0.396477163
0.938333355,0.397356659
0.94000002,0.385071307
0.941666804,0.396297097
0.94333335,0.398946941
0.945000134,0.38853693
0.94666668,0.38473618
0.948333345,0.390418589
0.95000013,0.384963185
0.951666675,0.390123576
0.95333346,0.390515596
0.955000125,0.38413012
0.956666671,0.37766093
0.958333455,0.390888095
0.960000001,0.383768588
0.961666785,0.395979971
0.96333345,0.389097095
0.964999996,0.387787372
0.96666678,0.381045967
0.968333445,0.384896189
0.969999991,0.399477333
0.971666776,0.384473175
0.973333441,0.38920936
0.975000106,0.385980994
0.976666771,0.383368701
0.978333317,0.392221004
0.980000101,0.378429443
0.981666766,0.392736226
0.983333431,0.377475977
0.985000096,0.389334947
0.986666642,0.378001124
0.988333426,0.387606442
0.990000091,0.38321805
0.991666757,0.384171873
0.993333422,0.378462404
0.995000087,0.38119629
0.996666752,0.379911929
0.998333417,0.369419932
1.000000082,0.378663153
1.001666747,0.38432166
1.003333412,0.376437217
1.005000077,0.391145378
1.006666742,0.378850281
1.008333407,0.372226656
1.010000072,0.395112425
1.011666737,0.384289712
1.013333522,0.386810362
1.015000068,0.385366142
1.016666733,0.383231491
1.018333398,0.375153273
1.020000063,0.383572877
1.021666847,0.381826937
1.023333393,0.385502935
1.025000058,0.378531992
1.026666723,0.383597195
1.028333388,0.38572374
1.030000173,0.376177192
1.031666718,0.377039641
1.033333383,0.37987107
1.035000049,0.383492291
1.036666714,0.37683019
1.038333498,0.383675605
1.040000163,0.381210089
1.041666709,0.385242671
1.043333374,0.37541616
1.045000039,0.37128225
1.046666823,0.386327088
1.048333488,0.384192616
1.050000034,0.379303932
1.051666699,0.380051911
1.053333364,0.385385424
1.055000149,0.391064823
1.056666814,0.373250544
1.05833336,0.379547536
1.060000025,0.385072291
1.06166669,0.375195056
1.063333474,0.382932335
1.065000139,0.380396277
1.066666804,0.371383876
1.06833335,0.377324283
1.070000015,0.374702931
1.071666799,0.362781018
1.073333465,0.378784627
1.07500013,0.386693955
1.076666675,0.373338193
1.078333341,0.372291178
1.080000125,0.389259845
1.08166679,0.372744918
1.083333455,0.374890536
1.085000001,0.370990425
1.086666666,0.377375215
1.08833345,0.376068473
1.090000115,0.369793236
1.09166678,0.365388215
1.093333445,0.375676662
1.094999991,0.37606287
1.096666776,0.3751854
1.098333441,0.375209242
1.100000106,0.379881918
1.101666771,0.388015509
1.103333317,0.37364459
1.105000101,0.362423688
1.106666766,0.380165547
1.108333431,0.376429766
1.110000096,0.372535139
1.111666642,0.384283632
1.113333426,0.380438298
1.115000091,0.382679552
1.116666757,0.37947911
1.118333422,0.374353349
1.120000087,0.370055825
1.121666752,0.372553021
1.123333417,0.361143082
1.125000082,0.365799636
1.126666747,0.371612877
1.128333412,0.370113105
1.130000077,0.386242539
1.131666742,0.383035302
1.133333407,0.375533819
1.135000072,0.374496073
1.136666737,0.366476178
1.138333522,0.373748392
1.140000068,0.366582513
1.141666733,0.371485382
1.143333398,0.369974226
1.145000063,0.372359783
1.146666847,0.370554328
1.148333393,0.378493369
1.150000058,0.36871472
1.151666723,0.364403218
1.153333388,0.371416599
1.155000173,0.373745918
1.156666718,0.366359681
1.158333383,0.377548009
1.160000049,0.365957797
1.161666714,0.380002588
1.163333498,0.371611446
1.165000163,0.380075365
1.166666709,0.368903309
1.168333374,0.37875995
1.170000039,0.372214913
1.171666823,0.364847869
1.173333488,0.36618647
1.175000034,0.366163373
1.176666699,0.36052233
1.178333364,0.358575463
1.180000149,0.37683329
1.181666814,0.367890209
1.18333336,0.383356988
1.185000025,0.360918313
1.18666669,0.368232936
1.188333474,0.373355985
1.190000139,0.368588984
1.191666804,0.376184911
1.19333335,0.363595426
1.195000015,0.365496218
1.196666799,0.366602689
1.198333465,0.366167843
1.20000013,0.359559447
1.201666675,0.365190297
1.203333341,0.37680319
1.205000125,0.370007753
1.20666679,0.35878104
1.208333455,0.359565556
1.210000001,0.378610194
1.211666666,0.362149447
1.21333345,0.364133894
1.215000115,0.367337138
1.21666678,0.365940303
1.218333445,0.351350904
1.219999991,0.375103563
1.221666776,0.363452554
1.223333441,0.368996143
1.225000106,0.362450689
1.226666771,0.362549245
1.228333317,0.373044759
1.230000101,0.365876287
1.231666766,0.367046565
1.233333431,0.363900602
1.235000096,0.360404432
1.236666642,0.366481662
1.238333426,0.364651114
1.240000091,0.368579209
1.241666757,0.361394823
1.243333422,0.373197585
1.245000087,0.361926794
1.246666752,0.370328128
1.248333417,0.361100644
1.250000082,0.359842897
1.251666747,0.363912791
1.253333412,0.359554201
1.255000077,0.364689469
1.256666742,0.362310588
1.258333407,0.36453101
1.260000072,0.353973568
1.261666737,0.352947176
1.263333522,0.362077147
1.265000068,0.365361035
1.266666733,0.36084199
1.268333398,0.350808352
1.270000063,0.355678976
1.271666847,0.360664606
1.273333393,0.358662188
1.275000058,0.366760045
1.276666723,0.348998934
1.278333388,0.365479827
1.280000173,0.364008635
1.281666718,0.360245973
1.283333383,0.356760174
1.285000049,0.362781614
1.286666714,0.357949704
1.288333498,0.369501233
1.290000163,0.35922429
1.291666709,0.362852842
1.293333374,0.357854098
1.295000039,0.355546624
1.296666823,0.355059058
1.298333488,0.358062059
1.300000034,0.358128369
1.301666699,0.362446576
1.303333364,0.352874309
1.305000149,0.354275048
1.306666814,0.349591404
1.30833336,0.364321083
1.310000025,0.352151215
1.31166669,0.351844549
1.313333474,0.360075086
1.315000139,0.357504427
1.316666804,0.352726489
1.31833335,0.358328432
1.320000015,0.366059005
1.321666799,0.354592651
1.323333465,0.353421956
1.32500013,0.376114309
1.326666675,0.360005379
1.328333341,0.356867909
1.330000125,0.356364816
1.33166679,0.354996234
1.333333455,0.353131473
1.335000001,0.358460635
1.336666666,0.360839218
1.33833345,0.361246288
1.340000115,0.358653128
1.34166678,0.355079889
1.343333445,0.348833561
1.344999991,0.348844945
1.346666776,0.354198843
1.348333441,0.363753378
1.350000106,0.355568439
1.351666771,0.36062026
1.353333317,0.359716445
1.355000101,0.354771137
1.356666766,0.362394005
1.358333431,0.356288999
1.360000096,0.354171991
1.361666642,0.352282912
1.363333426,0.348719984
1.365000091,0.350586444
1.366666757,0.352000862
1.368333422,0.358705342
1.370000087,0.352690905
1.371666752,0.349794298
1.373333417,0.346357077
1.375000082,0.356656224
1.376666747,0.349124581
1.378333412,0.357123524
1.380000077,0.353230774
1.381666742,0.348071098
1.383333407,0.356575757
1.385000072,0.352332324
1.386666737,0.360370219
1.388333522,0.353148401
1.390000068,0.353139311
1.391666733,0.351247579
1.393333398,0.355181158
1.395000063,0.352717489
1.396666847,0.355480075
1.398333393,0.349946976
1.400000058,0.345907718
1.401666723,0.355734557
1.403333388,0.345805556
1.405000173,0.344484657
1.406666718,0.353695005
1.408333383,0.350479841
1.410000049,0.348864555
1.411666714,0.356839895
1.413333498,0.348894566
1.415000163,0.350396752
1.416666709,0.356430173
1.418333374,0.351146609
1.420000039,0.352882981
1.421666823,0.346167266
1.423333488,0.356806606
1.425000034,0.343606114
1.426666699,0.341067076
1.428333364,0.353071123
1.430000149,0.345224619
1.431666814,0.355348975
1.43333336,0.355334669
1.435000025,0.338504553
1.43666669,0.34649989
1.438333474,0.344540417
1.440000139,0.350995153
1.441666804,0.346114159
1.44333335,0.359591752
1.445000015,0.351272345
1.446666799,0.341738552
1.448333465,0.341809303
1.45000013,0.352609366
1.451666675,0.350386351
1.453333341,0.346544206
1.455000125,0.348785162
1.45666679,0.347012073
1.458333455,0.349109381
1.460000001,0.351742417
1.461666666,0.346302509
1.46333345,0.356061786
1.465000115,0.358423561
1.46666678,0.346633226
1.468333445,0.352979332
1.469999991,0.334437758
1.471666776,0.343775779
1.473333441,0.346133024
1.475000106,0.350187957
1.476666771,0.348814338
1.478333317,0.347578853
1.480000101,0.337706149
1.481666766,0.334729493
1.483333431,0.336951911
1.485000096,0.339908391
1.486666642,0.345145643
1.488333426,0.34200117
1.490000091,0.350226849
1.491666757,0.346129328
1.493333422,0.351076752
1.495000087,0.342555642
1.496666752,0.347321928
1.498333417,0.338120908
1.500000082,0.345806092
1.501666747,0.349515081
1.503333412,0.342342883
1.505000077,0.341782242
1.506666742,0.336355895
1.508333407,0.339742571
1.510000072,0.332098782
1.511666737,0.339743048
1.513333522,0.342248797
1.515000068,0.33776319
1.516666733,0.336760372
1.518333398,0.33862564
1.520000063,0.336547613
1.521666847,0.346641481
1.523333393,0.341156006
1.525000058,0.340572774
1.526666723,0.33737123
1.528333388,0.332226694
1.530000173,0.340168357
1.531666718,0.326341093
1.533333383,0.340480089
1.535000049,0.342271805
1.536666714,0.334038258
1.538333498,0.342333466
1.540000163,0.341532797
1.541666709,0.340748459
1.543333374,0.338769704
1.545000039,0.336700767
1.546666823,0.335722566
1.548333488,0.323078752
1.550000034,0.326824993
1.551666699,0.338233709
1.553333364,0.346955925
1.555000149,0.343263894
1.556666814,0.346433938
1.55833336,0.340583295
1.560000025,0.342861146
1.56166669,0.33851555
1.563333474,0.332068682
1.565000139,0.347888053
1.566666804,0.342368871
1.56833335,0.343493402
1.570000015,0.334272265
1.571666799,0.336433262
1.573333465,0.336929321
1.57500013,0.337611854
1.576666675,0.347762585
1.578333341,0.340200901
1.580000125,0.344332933
1.58166679,0.339082152
1.583333455,0.345212191
1.585000001,0.333352089
1.586666666,0.331142098
1.58833345,0.338117212
1.590000115,0.337425977
1.59166678,0.338080466
1.593333445,0.346496165
1.594999991,0.33800599
1.596666776,0.326752067
1.598333441,0.325629622
1.600000106,0.333885521
1.601666771,0.33434701
1.603333317,0.335407376
1.605000101,0.336651117
1.606666766,0.338219136
1.608333431,0.335421413
1.610000096,0.339972943
1.611666642,0.331650019
1.613333426,0.336207151
1.615000091,0.338081211
1.616666757,0.341272354
1.618333422,0.333662033
1.620000087,0.337436229
1.621666752,0.337231576
1.623333417,0.335054219
1.625000082,0.341087401
1.626666747,0.331240565
1.628333412,0.338561326
1.630000077,0.332724422
1.631666742,0.330924004
1.633333407,0.331170768
1.635000072,0.33228597
1.636666737,0.340314925
1.638333522,0.336325556
1.640000068,0.332709581
1.641666733,0.336874336
1.643333398,0.332372308
1.645000063,0.337315679
1.646666847,0.332633674
1.648333393,0.330469906
1.650000058,0.343014211
1.651666723,0.336769909
1.653333388,0.334215999
1.655000173,0.333949179
1.656666718,0.333530515
1.658333383,0.334852845
1.660000049,0.332645863
1.661666714,0.340389818
1.663333498,0.335336775
1.665000163,0.330948561
1.666666709,0.328794301
1.668333374,0.322702289
1.670000039,0.334915787
1.671666823,0.337909311
1.673333488,0.33251068
1.675000034,0.349342853
1.676666699,0.328562945
1.678333364,0.337947905
1.680000149,0.333692133
1.681666814,0.3350676
1.68333336,0.329142124
1.685000025,0.338347465
1.68666669,0.326743335
1.688333474,0.327485114
1.690000139,0.335778683
1.691666804,0.334361225
1.69333335,0.331476063
1.695000015,0.330905736
1.696666799,0.332390159
1.698333465,0.335109562
1.70000013,0.333339781
1.701666675,0.324985832
1.703333341,0.330889255
1.705000125,0.344884455
1.70666679,0.333961368
1.708333455,0.329713434
1.710000001,0.332801163
1.711666666,0.338355035
1.71333345,0.338108748
1.715000115,0.328742653
1.71666678,0.33579278
1.718333445,0.33731088
1.719999991,0.337258071
1.721666776,0.332726955
1.723333441,0.323617846
1.725000106,0.330655396
1.726666771,0.330719352
1.728333317,0.330288798
1.730000101,0.334620386
1.731666766,0.335540116
1.733333431,0.332768649
1.735000096,0.324242652
1.736666642,0.325354099
1.738333426,0.33267042
1.740000091,0.321450979
1.741666757,0.328079015
1.743333422,0.325069547
1.745000087,0.341777712
1.746666752,0.333794534
1.748333417,0.331257671
1.750000082,0.32708931
1.751666747,0.331279993
1.753333412,0.335714251
1.755000077,0.340180516
1.756666742,0.322795749
1.758333407,0.325949192
1.760000072,0.329394013
1.761666737,0.32210049
1.763333522,0.339548975
1.765000068,0.331494451
1.766666733,0.327186286
1.768333398,0.32236138
1.770000063,0.310248613
1.771666847,0.327364117
1.773333393,0.331116974
1.775000058,0.325027615
1.776666723,0.327846617
1.778333388,0.333072037
1.780000173,0.326105356
1.781666718,0.327975392
1.783333383,0.332559019
1.785000049,0.330439121
1.786666714,0.328231305
1.788333498,0.321810365
1.790000163,0.340744197
1.791666709,0.318383843
1.793333374,0.334613681
1.795000039,0.333117515
1.796666823,0.323698282
1.798333488,0.327157706
1.800000034,0.327622563
1.801666699,0.338017851
1.803333364,0.323053181
1.805000149,0.328480661
1.806666814,0.327490091
1.80833336,0.334559441
1.810000025,0.333368957
1.81166669,0.324020386
1.813333474,0.326679379
1.815000139,0.320104778
1.816666804,0.33692041
1.81833335,0.320741653
1.820000015,0.325351775
1.821666799,0.329526573
1.823333465,0.338002443
1.82500013,0.324535251
1.826666675,0.321195543
1.828333341,0.326409996
1.830000125,0.332917273
1.83166679,0.330964655
1.833333455,0.317249537
1.835000001,0.326498747
1.836666666,0.325441897
1.83833345,0.31764558
1.840000115,0.323275566
1.84166678,0.322220177
1.843333445,0.314448953
1.844999991,0.312877476
1.846666776,0.329058677
1.848333441,0.327985197
1.850000106,0.317000061
1.851666771,0.327851832
1.853333317,0.325218111
1.855000101,0.321842313
1.856666766,0.327667773
1.858333431,0.329577118
1.860000096,0.319771558
1.861666642,0.323631793
1.863333426,0.340726823
1.865000091,0.31962058
1.866666757,0.310107708
1.868333422,0.313203961
1.870000087,0.32723099
1.871666752,0.325503439
1.873333417,0.324465811
1.875000082,0.336699605
1.876666747,0.330819875
1.878333412,0.323214799
1.880000077,0.32596311
1.881666742,0.319674522
1.883333407,0.32179302
1.885000072,0.319296867
1.886666737,0.315704733
1.888333522,0.321246326
1.890000068,0.318033844
1.891666733,0.323841244
1.893333398,0.31575799
1.895000063,0.328047842
1.896666847,0.319581896
1.898333393,0.327038974
1.900000058,0.325263351
1.901666604,0.309110999
1.90333315,0.32271266
1.904999934,0.321707845
1.906666718,0.320921511
1.908333264,0.320309192
1.910000049,0.314032584
1.911666594,0.321723193
1.913333379,0.326690853
1.914999925,0.316720396
1.916666709,0.319074541
1.918333255,0.322265536
1.919999801,0.325585127
1.921666585,0.306892902
1.923333369,0.328617185
1.924999915,0.315619022
1.926666699,0.327397317
1.928333245,0.317258894
1.930000029,0.326935828
1.931666575,0.319871694
1.93333336,0.325945079
1.934999905,0.316842794
1.93666669,0.335629404
1.938333236,0.313898981
1.94000002,0.318708688
1.941666566,0.317522943
