Time (sec),Abs,Temperature
93,0.440709859,290.194482
94,0.441316515,290.194482
95,0.439534545,290.180569
96,0.4380669,290.195987
97,0.439896822,290.195987
98,0.44262296,290.218598
99,0.434777737,290.218598
100,0.433977813,290.23672
101,0.437200129,290.232008
102,0.436433524,290.232008
103,0.437169462,290.271538
104,0.43730247,290.221436
105,0.437894702,290.221436
106,0.439091235,290.227835
107,0.435853571,290.269664
108,0.437594295,290.269664
109,0.433631808,290.299713
110,0.434281141,290.299713
111,0.437393904,290.249468
112,0.433578908,290.273829
113,0.434782416,290.273829
114,0.434128642,290.313152
115,0.436179966,290.313152
116,0.431504309,290.298493
117,0.432091892,290.316738
118,0.429719657,290.316738
119,0.431495547,290.295839
120,0.430798471,290.327441
121,0.425125331,290.305965
122,0.429123491,290.305965
123,0.428318352,290.320502
124,0.428664982,290.321905
125,0.426622897,290.321905
126,0.42877838,290.359993
127,0.424858511,290.359993
128,0.423120379,290.32301
129,0.44089365,290.32301
130,0.431171417,290.360824
131,0.451886296,290.324393
132,0.447841436,290.382501
133,0.45139575,290.3463
134,0.450305253,290.3463
135,0.44819504,290.359255
136,0.447536677,290.36552
137,0.451519281,290.36552
138,0.426729977,290.392681
139,0.419410259,290.392681
140,0.424314946,290.385566
141,0.429774106,290.385566
142,0.450896561,290.414655
143,0.431740075,290.415784
144,0.437151969,290.408092
145,0.428718627,290.408092
146,0.432802856,290.44397
147,0.430684269,290.445398
148,0.434340596,290.445398
149,0.425229132,290.445398
150,0.435174644,290.446781
151,0.428183436,290.501364
152,0.429745227,290.501364
153,0.425846547,290.437084
154,0.42615509,290.473283
155,0.425175726,290.473283
156,0.424725115,290.473283
157,0.425424367,290.500888
158,0.429655314,290.500888
159,0.421850771,290.500888
160,0.422693759,290.451166
161,0.424064666,290.451166
162,0.42055428,290.495329
163,0.421969801,290.513415
164,0.422001392,290.510984
165,0.421120614,290.510984
166,0.419779539,290.524437
167,0.419175953,290.524437
168,0.422408819,290.524437
169,0.420610011,290.534329
170,0.420316517,290.534329
171,0.422310352,290.578986
172,0.42062822,290.55339
173,0.418896169,290.55339
174,0.421229661,290.55339
175,0.420234442,290.568168
176,0.419849843,290.565388
177,0.418952674,290.596293
178,0.417031288,290.596293
179,0.419724107,290.640842
180,0.421409607,290.597594
181,0.415342122,290.608614
182,0.416945815,290.608614
183,0.416271508,290.608614
184,0.413491547,290.631681
185,0.414609999,290.631681
186,0.417086512,290.689649
187,0.41513598,290.689649
188,0.415616036,290.665811
189,0.411878198,290.665341
190,0.412108123,290.665341
191,0.418636948,290.681187
192,0.416067958,290.681212
193,0.410972446,290.681212
194,0.412008226,290.701548
195,0.419234425,290.695986
196,0.420868486,290.683521
197,0.416739106,290.683521
198,0.41899991,290.70916
199,0.417799085,290.70916
200,0.418605387,290.744761
201,0.415418863,290.766268
202,0.421594173,290.744989
203,0.419350743,290.744989
204,0.417965621,290.744989
205,0.416645616,290.783239
206,0.421437055,290.799315
207,0.418721259,290.746639
208,0.41766876,290.767999
209,0.419976234,290.767999
210,0.417470366,290.797736
211,0.418042034,290.797736
212,0.413029969,290.797736
213,0.417797267,290.808023
214,0.414068431,290.808023
215,0.412168026,290.808023
216,0.414383322,290.830078
217,0.411630243,290.830078
218,0.410375416,290.850953
219,0.410885483,290.826749
220,0.409562171,290.841467
221,0.412310481,290.841467
222,0.409274221,290.89133
223,0.410348862,290.89133
224,0.411903292,290.878764
225,0.41179046,290.878764
226,0.406717241,290.886524
227,0.404310018,290.886524
228,0.407523245,290.932776
229,0.402187735,290.932776
230,0.404969662,290.913382
231,0.40482527,290.941911
232,0.403375238,290.941911
233,0.400641531,290.941911
234,0.401097119,290.96138
235,0.402649522,290.96138
236,0.404158533,290.96138
237,0.40642032,290.962357
238,0.402451366,290.962357
239,0.406254649,290.998934
240,0.403670132,290.998934
241,0.401572615,291.004291
242,0.401872218,291.004291
243,0.399622351,291.004291
244,0.403172702,291.040148
245,0.402061671,291.05981
246,0.399822563,291.043121
247,0.400466442,291.052153
248,0.401412457,291.052153
249,0.398920894,291.052153
250,0.396274149,291.092786
251,0.398168743,291.096962
252,0.398732841,291.096962
253,0.400038689,291.085732
254,0.398396194,291.085732
255,0.396001488,291.108021
256,0.398256958,291.108021
257,0.400094837,291.110626
258,0.399044722,291.110626
259,0.398500174,291.110626
260,0.396299839,291.140665
261,0.400562197,291.107996
262,0.400121272,291.138789
263,0.40068543,291.167805
264,0.400767416,291.167805
265,0.414616406,291.178863
266,0.41500473,291.180789
267,0.413068652,291.180789
268,0.413013727,291.180789
269,0.419039637,291.217653
270,0.415179968,291.217653
271,0.41237551,291.225307
272,0.414459825,291.213928
273,0.416544765,291.257771
274,0.415492028,291.246791
275,0.417269886,291.246791
276,0.418181032,291.239588
277,0.407867312,291.237687
278,0.399762929,291.258443
279,0.418063402,291.258443
280,0.398853272,291.292228
281,0.391088367,291.277449
282,0.413668215,291.277449
283,0.400764078,291.277449
284,0.392882347,291.277449
285,0.401892364,291.331111
286,0.401024312,291.331111
287,0.394430339,291.335311
288,0.396768332,291.350088
289,0.397048563,291.350088
290,0.396183342,291.371542
291,0.395606607,291.371542
292,0.39242202,291.371542
293,0.394886851,291.384443
294,0.390028626,291.384443
295,0.393834084,291.384443
296,0.39385131,291.404217
297,0.390522778,291.422469
298,0.387650132,291.422469
299,0.387124836,291.440094
300,0.387295574,291.440094
301,0.389100522,291.439917
302,0.384594858,291.439917
303,0.387272149,291.439917
304,0.389034003,291.470213
305,0.384720951,291.470213
306,0.383293629,291.497335
307,0.388269991,291.51243
308,0.38394025,291.514058
309,0.383808881,291.514058
310,0.386349887,291.525202
311,0.387222588,291.528127
312,0.387957126,291.556271
313,0.385698408,291.556271
314,0.384054005,291.531255
315,0.384764731,291.531255
316,0.385359556,291.580184
317,0.384848416,291.560019
318,0.386897624,291.560019
319,0.384327829,291.582685
320,0.385135263,291.582685
321,0.385343611,291.586433
322,0.381754309,291.630817
323,0.381860793,291.630817
324,0.384100556,291.630817
325,0.377817333,291.622568
326,0.381660312,291.659752
327,0.38008979,291.659752
328,0.380089879,291.689312
329,0.380462468,291.686211
330,0.381974131,291.686211
331,0.383303762,291.686211
332,0.37854591,291.707598
333,0.378266126,291.707598
334,0.379054874,291.746325
335,0.378405422,291.726712
336,0.379758149,291.754793
337,0.37964198,291.749749
338,0.380945146,291.739331
339,0.378186196,291.739331
340,0.37774694,291.771532
341,0.378487289,291.772082
342,0.382837564,291.772082
343,0.382024854,291.778429
344,0.383797497,291.778429
345,0.382043392,291.819271
346,0.383540183,291.819271
347,0.380575478,291.877413
348,0.384836048,291.877413
349,0.380302101,291.862007
350,0.378833413,291.862007
351,0.383201361,291.862931
352,0.379130185,291.895027
353,0.381143451,291.895027
354,0.381496131,291.895027
355,0.381729156,291.907364
356,0.380427927,291.917157
357,0.379085213,291.947877
358,0.380013764,291.947877
359,0.378870398,291.980911
360,0.376882494,291.980911
361,0.379432738,291.987603
362,0.377045423,291.987603
363,0.376980096,292.005782
364,0.376710117,291.960541
365,0.376027525,291.960541
366,0.374883205,291.984061
367,0.374389976,292.014099
368,0.373828828,292.014099
369,0.374403894,292.049803
370,0.374365896,292.049803
371,0.373039961,292.070181
372,0.370427996,292.070181
373,0.373585284,292.060593
374,0.371221066,292.059846
375,0.371737093,292.08324
376,0.370304853,292.119609
377,0.368402302,292.119609
378,0.368332416,292.113418
379,0.369277358,292.144751
380,0.367488444,292.144751
381,0.367124081,292.144751
382,0.363364548,292.169412
383,0.366834194,292.169412
384,0.362994164,292.194121
385,0.36439994,292.162596
386,0.364496172,292.162596
387,0.365956485,292.180667
388,0.365561187,292.212116
389,0.366414756,292.212116
390,0.36392802,292.247507
391,0.366032124,292.248481
392,0.368649662,292.248481
393,0.365412861,292.283889
394,0.365213186,292.260758
395,0.363513798,292.297638
396,0.361088514,292.297638
397,0.361649662,292.297638
398,0.362049222,292.317404
399,0.365451038,292.317404
400,0.364053547,292.340361
401,0.36408782,292.340361
402,0.362239629,292.340361
403,0.362214804,292.363362
404,0.360177577,292.363362
405,0.360763788,292.358577
406,0.363055915,292.41456
407,0.35893181,292.4199
408,0.356986016,292.432773
409,0.360248566,292.432773
410,0.364239752,292.421474
411,0.360428423,292.439484
412,0.3577407,292.463706
413,0.35787639,292.463706
414,0.358156413,292.463706
415,0.35978508,292.492937
416,0.357766688,292.515759
417,0.358211458,292.515759
418,0.355761468,292.536186
419,0.358862102,292.536186
420,0.358445197,292.528206
421,0.357034266,292.528206
422,0.360522062,292.528206
423,0.360284567,292.573745
424,0.354606539,292.588888
425,0.357610017,292.588888
426,0.359954506,292.606039
427,0.361540616,292.630303
428,0.349251211,292.630303
429,0.371836245,292.633025
430,0.372140139,292.645241
431,0.371266842,292.677651
432,0.369054526,292.663294
433,0.370541394,292.694761
434,0.373259842,292.666338
435,0.373329729,292.694337
436,0.372875392,292.694337
437,0.371854097,292.728215
438,0.373012573,292.728669
439,0.371931404,292.728669
440,0.373200357,292.75736
441,0.366475493,292.754669
442,0.348715842,292.754669
443,0.352272779,292.812133
444,0.365908027,292.750558
445,0.350069553,292.801658
446,0.371225536,292.801658
447,0.371289909,292.801658
448,0.351906747,292.841563
449,0.365669996,292.841563
450,0.36532566,292.860454
451,0.347858757,292.891757
452,0.356570184,292.891757
453,0.352386802,292.906933
454,0.35659045,292.906933
455,0.353008598,292.93726
456,0.359964788,292.93726
457,0.355615944,292.916958
458,0.352278799,292.916958
459,0.350010365,292.971827
460,0.350585699,292.973468
461,0.350723386,292.964877
462,0.349139869,292.964877
463,0.349223763,292.964877
464,0.34961775,293.0106
465,0.349778742,293.0106
466,0.349779725,293.029933
467,0.350945473,293.029933
468,0.347969502,293.029933
469,0.3510831,293.074255
470,0.346200466,293.074406
471,0.345644772,293.092392
472,0.34762311,293.11092
473,0.34686473,293.11092
474,0.346105754,293.11092
475,0.345469385,293.11092
476,0.344255984,293.152793
477,0.343596041,293.152793
478,0.345253587,293.148287
479,0.34455356,293.199343
480,0.346755207,293.199343
481,0.343052477,293.228131
482,0.344170123,293.228131
483,0.344646931,293.228131
484,0.345136911,293.234559
485,0.346095264,293.234559
486,0.344620377,293.282219
487,0.342415899,293.282219
488,0.343072534,293.275425
489,0.34232828,293.275425
490,0.342289627,293.300594
491,0.340324372,293.330573
492,0.342348158,293.325067
493,0.342841059,293.348675
494,0.343196064,293.348675
495,0.340221852,293.348675
496,0.342196912,293.348675
497,0.343684614,293.405586
498,0.340517581,293.416364
499,0.342925191,293.380714
500,0.338734001,293.468885
501,0.342247307,293.411811
502,0.340130657,293.411811
503,0.34027651,293.437722
504,0.339315623,293.493999
505,0.336033493,293.475581
506,0.338428497,293.475581
507,0.339610934,293.496338
508,0.337105602,293.496338
509,0.334824383,293.496338
510,0.337401182,293.576696
511,0.334506363,293.576696
512,0.334511638,293.570777
513,0.334838182,293.570777
514,0.335434049,293.585358
515,0.33503142,293.585358
516,0.332433403,293.604616
517,0.332859486,293.604616
518,0.333257586,293.604616
519,0.335572511,293.683291
520,0.33449775,293.683291
521,0.333229005,293.683291
522,0.333151013,293.655704
523,0.333118886,293.66727
524,0.337519169,293.66727
525,0.336421073,293.743048
526,0.332464904,293.743048
527,0.337235451,293.736431
528,0.336086601,293.75683
529,0.334866583,293.788892
530,0.337900221,293.816376
531,0.339696765,293.804291
532,0.336556584,293.804291
533,0.335228026,293.813768
534,0.334699363,293.813768
535,0.337141693,293.84294
536,0.33481583,293.849882
537,0.338321447,293.861891
538,0.335956484,293.861891
539,0.336953998,293.873187
540,0.337011188,293.897384
541,0.335644186,293.897384
542,0.334668875,293.920636
543,0.335415691,293.920636
544,0.335809976,293.965788
545,0.336505741,293.965788
546,0.335742801,293.964522
547,0.332840234,293.969391
548,0.336991102,293.969391
549,0.336818785,294.003283
550,0.335449576,294.003283
551,0.333750486,294.025163
552,0.331709325,294.06742
553,0.331937462,294.029987
554,0.329939514,294.049403
555,0.330269516,294.105902
556,0.32911545,294.130932
557,0.328611016,294.125762
558,0.330025524,294.125762
559,0.329114527,294.125762
560,0.328180343,294.158427
561,0.325665027,294.158427
562,0.326852411,294.196619
563,0.3259646,294.196619
564,0.32714653,294.204722
565,0.328777641,294.204722
566,0.327553839,294.239963
567,0.323205322,294.239963
568,0.327119231,294.239415
569,0.328003258,294.239415
570,0.321206868,294.266156
571,0.324855208,294.299649
572,0.3250435,294.299649
573,0.325181603,294.328143
574,0.32012555,294.328143
575,0.319526553,294.363626
576,0.321750492,294.363626
577,0.320034653,294.356691
578,0.32034567,294.356691
579,0.321481794,294.412436
580,0.316314787,294.406671
581,0.32007283,294.406671
582,0.319478512,294.460252
583,0.31712389,294.460252
584,0.31817919,294.460202
585,0.319697052,294.489509
586,0.318325609,294.479008
587,0.318222523,294.520086
588,0.31872496,294.520086
589,0.321092188,294.520086
590,0.318469137,294.519142
591,0.318617165,294.567118
592,0.316616237,294.542533
593,0.319758445,294.542533
594,0.3177647,294.598457
595,0.317659557,294.598457
596,0.317193657,294.630832
597,0.317629635,294.630832
598,0.317363322,294.654419
599,0.315916926,294.678199
600,0.316529036,294.665274
601,0.317915708,294.665274
602,0.316124916,294.691513
603,0.314516425,294.741508
604,0.313825369,294.741508
605,0.31534341,294.729541
606,0.314257026,294.767171
607,0.312622547,294.777822
608,0.312451273,294.777822
609,0.314434022,294.777822
610,0.313080311,294.802596
611,0.313442588,294.802596
612,0.316337735,294.825997
613,0.311201841,294.825997
614,0.31310156,294.818283
615,0.31190747,294.818283
616,0.314690948,294.856898
617,0.311913639,294.928537
618,0.311758012,294.912332
619,0.311165214,294.912332
620,0.310316294,294.943573
621,0.3102009,294.943573
622,0.313137323,294.943573
623,0.309679985,295.000738
624,0.307996541,295.000738
625,0.309775978,295.023539
626,0.305384934,295.023539
627,0.310030699,295.029861
628,0.310686052,295.029861
629,0.309004277,295.069999
630,0.308921039,295.084288
631,0.305844039,295.072927
632,0.301579267,295.07228
633,0.304317564,295.105716
634,0.315032333,295.105716
635,0.317822158,295.138828
636,0.319551706,295.142202
637,0.320584893,295.142202
638,0.320313692,295.170921
639,0.323959857,295.170921
640,0.320908248,295.21861
641,0.31940037,295.202836
642,0.316919535,295.202836
643,0.32073161,295.243631
644,0.319051087,295.239761
645,0.319795758,295.239761
646,0.321557492,295.283524
647,0.321929395,295.283524
648,0.317857027,295.283524
649,0.319897205,295.316775
650,0.299815565,295.324758
651,0.300593317,295.351161
652,0.316536814,295.369655
653,0.323102504,295.369655
654,0.314769983,295.369806
655,0.321758568,295.395384
656,0.302019447,295.386982
657,0.31464839,295.386982
658,0.312031299,295.494158
659,0.31535694,295.494158
660,0.302227825,295.443672
661,0.314633876,295.443672
662,0.314245045,295.471707
663,0.312176079,295.471707
664,0.312983364,295.518744
665,0.308870375,295.551357
666,0.311054885,295.551357
667,0.310328215,295.566102
668,0.304694593,295.566102
669,0.295706779,295.566102
670,0.303220958,295.619551
671,0.304020494,295.641606
672,0.303588659,295.641606
673,0.300336123,295.666849
674,0.304844469,295.666849
675,0.300392985,295.666849
676,0.302721232,295.690214
677,0.302678138,295.690214
678,0.300937802,295.698761
679,0.301775515,295.734085
680,0.298466891,295.734085
681,0.297136635,295.734085
682,0.293927401,295.739363
683,0.298743933,295.739363
684,0.293109745,295.781498
685,0.29672575,295.780657
686,0.298095822,295.808866
687,0.297033638,295.808866
688,0.296384424,295.808866
689,0.297396928,295.8656
690,0.296278626,295.8656
691,0.293605745,295.871472
692,0.295199812,295.871472
693,0.292409539,295.871472
694,0.293337911,295.926918
695,0.291234165,295.932733
696,0.296972781,295.9569
697,0.291701883,295.973784
698,0.291051328,295.973784
699,0.292899877,296.004139
700,0.291533947,296.009144
701,0.291674048,296.021668
702,0.29304117,296.034793
703,0.2916798,296.062667
704,0.291122019,296.076526
705,0.289118886,296.092321
706,0.288874149,296.086382
707,0.292983323,296.105589
708,0.289146543,296.105589
709,0.294962496,296.149271
710,0.288443118,296.133358
711,0.288848519,296.133358
712,0.291696817,296.133358
713,0.289888114,296.199588
714,0.289288878,296.199588
715,0.289489418,296.199048
716,0.290038168,296.177765
717,0.288227528,296.177765
718,0.289772242,296.260172
719,0.287721872,296.249404
720,0.288363159,296.340799
721,0.289608657,296.340799
722,0.288295537,296.340799
723,0.287875325,296.302481
724,0.288561732,296.323483
725,0.288638413,296.323483
726,0.287326694,296.366036
727,0.28892687,296.37724
728,0.288280696,296.37724
729,0.288081765,296.408754
730,0.28500846,296.408754
731,0.283867508,296.427433
732,0.284658611,296.463398
733,0.285450906,296.483823
734,0.284823567,296.483823
735,0.279978842,296.523542
736,0.282479465,296.509747
737,0.281770766,296.505299
738,0.281849384,296.505299
739,0.281276912,296.505299
740,0.278517276,296.524218
741,0.280988872,296.524218
742,0.278990775,296.587737
743,0.281559199,296.585789
744,0.277755678,296.585789
745,0.280042768,296.623546
746,0.283679694,296.623546
747,0.280753762,296.623546
748,0.277898938,296.669479
749,0.279910237,296.669479
750,0.275781155,296.669479
751,0.277639777,296.686369
752,0.277779132,296.686369
753,0.279081523,296.743103
754,0.277029693,296.743103
755,0.277152032,296.743103
756,0.278873861,296.776971
757,0.280813038,296.776971
758,0.279254526,296.792737
759,0.275805742,296.792737
760,0.278997153,296.846322
761,0.281401157,296.846322
762,0.281317055,296.848495
763,0.279942393,296.916257
764,0.280171484,296.886136
765,0.278888762,296.886136
766,0.277975023,296.930027
767,0.281887323,296.933044
768,0.280215323,296.926128
769,0.279276311,296.926128
770,0.278265625,296.926128
771,0.278105348,297.000351
772,0.277238727,297.000351
773,0.276961178,297.026885
774,0.279151797,297.026885
775,0.279465199,297.019626
776,0.28171742,297.019626
777,0.279738903,297.104571
778,0.27622354,297.063304
779,0.278945357,297.063304
780,0.278247535,297.123867
781,0.276637286,297.106779
782,0.276478469,297.106779
783,0.276734054,297.157658
784,0.276305765,297.137931
785,0.276837558,297.185022
786,0.277352929,297.183495
787,0.276645929,297.207229
788,0.273499906,297.196932
789,0.273488909,297.219577
790,0.277743459,297.226965
791,0.275109142,297.279876
792,0.275327295,297.297701
793,0.276028991,297.297701
794,0.276937515,297.286868
795,0.271739692,297.299858
796,0.272240967,297.299858
797,0.270796806,297.338671
798,0.273054391,297.338671
799,0.271752715,297.369683
800,0.27449739,297.369683
801,0.271021664,297.369683
802,0.270522267,297.453903
803,0.271710604,297.436752
804,0.269738495,297.436752
805,0.271096021,297.450945
806,0.265353233,297.450945
807,0.269688755,297.450945
808,0.266146898,297.489352
809,0.26856491,297.489352
810,0.270175189,297.506806
811,0.267209351,297.52618
812,0.265241861,297.52618
813,0.268145502,297.558904
814,0.265477449,297.597052
815,0.266201735,297.597052
816,0.263147831,297.596539
817,0.265122145,297.640309
818,0.263146341,297.640309
819,0.262836218,297.628272
820,0.265711635,297.653415
821,0.263696492,297.653415
822,0.262055993,297.693655
823,0.261473388,297.693624
824,0.260944873,297.700066
825,0.260819107,297.700066
826,0.263779312,297.781397
827,0.26107651,297.781397
828,0.26066649,297.779323
829,0.259550095,297.779323
830,0.261223048,297.803202
831,0.26089114,297.81839
832,0.258177102,297.832453
833,0.26101625,297.832453
834,0.25992766,297.834058
835,0.258642852,297.848689
836,0.258574367,297.848689
837,0.262348145,297.848689
838,0.258183152,297.894484
839,0.259131134,297.922599
840,0.259841979,297.892835
841,0.259164929,297.950162
842,0.259009004,297.975363
843,0.2592583,297.975363
844,0.256780446,297.96316
845,0.257063508,297.992032
846,0.258834451,297.992032
847,0.258442015,298.035322
848,0.25759691,298.035322
849,0.255810291,298.0668
850,0.256136358,298.070085
851,0.257262021,298.070085
852,0.257313639,298.070484
853,0.257530928,298.070484
854,0.255441099,298.096365
855,0.254273862,298.109034
856,0.254438728,298.133708
857,0.256298274,298.133708
858,0.254937261,298.162177
859,0.256861895,298.162177
860,0.252763867,298.162177
861,0.254749268,298.23273
862,0.253954172,298.23273
863,0.250722796,298.236232
864,0.254653961,298.256243
865,0.253823072,298.256243
866,0.253249854,298.256243
867,0.252678871,298.296975
868,0.250831664,298.290278
869,0.250652343,298.315705
870,0.252190858,298.300108
871,0.250033557,298.344506
872,0.252483577,298.344506
873,0.249863073,298.360057
874,0.252954572,298.370254
875,0.248010024,298.370254
876,0.252296686,298.370254
877,0.252729386,298.387476
878,0.251342982,298.391938
879,0.25054735,298.445262
880,0.252180159,298.439727
881,0.247451529,298.469944
882,0.248911902,298.469944
883,0.247700006,298.473425
884,0.250534147,298.473425
885,0.245849401,298.516521
886,0.245688289,298.543389
887,0.247994304,298.484361
888,0.248261198,298.484361
889,0.247018278,298.568309
890,0.249918521,298.595373
891,0.245929793,298.595373
892,0.248708502,298.596926
893,0.245550484,298.612688
894,0.2441549,298.612688
895,0.247912929,298.641789
896,0.247610405,298.641789
897,0.248120517,298.677119
898,0.246680513,298.673651
899,0.244033516,298.676214
900,0.251049191,298.676214
901,0.244504482,298.70775
902,0.242558658,298.70775
903,0.242872581,298.736134
904,0.242443502,298.736134
905,0.241842657,298.774412
906,0.243609011,298.775622
907,0.242760062,298.775622
908,0.237956315,298.807544
909,0.24281539,298.829719
910,0.239657223,298.829719
911,0.239613131,298.857698
912,0.240759611,298.849188
913,0.239530936,298.849188
914,0.252466857,298.882558
915,0.256502003,298.906675
916,0.253766,298.927736
917,0.252287746,298.952393
918,0.254849851,298.952393
919,0.252166987,298.942034
920,0.238852307,298.960589
921,0.243742481,298.960589
922,0.254423648,299.013463
923,0.250606984,299.010309
924,0.253421605,299.010309
925,0.248343736,299.040913
926,0.24903971,299.040913
927,0.236632541,299.035996
928,0.243247181,299.035996
929,0.250802517,299.082488
930,0.242292166,299.082488
931,0.255866468,299.145459
932,0.236718208,299.145459
933,0.246176973,299.108738
934,0.251479179,299.108738
935,0.239941523,299.154854
936,0.24856858,299.158175
937,0.236155003,299.162941
938,0.24680762,299.172435
939,0.244205818,299.172435
940,0.242812127,299.20271
941,0.241522878,299.245199
942,0.240837082,299.245199
943,0.236870796,299.229247
944,0.238488942,299.229247
945,0.240413606,299.294697
946,0.24252671,299.294697
947,0.241350472,299.29337
948,0.236537471,299.30161
949,0.239003256,299.30161
950,0.239418656,299.30161
951,0.238020077,299.338958
952,0.2402239,299.356463
953,0.236700088,299.356463
954,0.239205405,299.40481
955,0.235412091,299.403534
956,0.235919654,299.42273
957,0.236529619,299.42273
958,0.235041782,299.43291
959,0.235563368,299.43291
960,0.230823249,299.450462
961,0.234309331,299.463686
962,0.234502465,299.506986
963,0.234312624,299.506986
964,0.232560158,299.533138
965,0.232132494,299.533138
966,0.234960094,299.533138
967,0.232844681,299.540216
968,0.232778758,299.540216
969,0.232411519,299.581348
970,0.234081805,299.581348
971,0.231252447,299.623411
972,0.230434954,299.623411
973,0.231883362,299.614474
974,0.229371876,299.614474
975,0.232201681,299.642506
976,0.228597641,299.642506
977,0.228980258,299.680095
978,0.2284026,299.628091
979,0.227817014,299.628091
980,0.227725729,299.676635
981,0.227713138,299.676635
982,0.228967026,299.718589
983,0.226144016,299.708303
984,0.22732167,299.708303
985,0.228662282,299.73702
986,0.227523789,299.73702
987,0.226094738,299.73702
988,0.225109115,299.768778
989,0.227333292,299.785235
990,0.225442335,299.785235
991,0.22778517,299.848326
992,0.226083159,299.823964
993,0.226270616,299.823964
994,0.226589516,299.866005
995,0.227697521,299.866005
996,0.226508528,299.866005
997,0.227454603,299.859604
998,0.224900514,299.892312
999,0.226430684,299.909548
1000,0.225129232,299.909548
1001,0.223963365,299.912497
1002,0.223495916,299.912497
1003,0.226153612,299.961602
1004,0.226066083,299.983208
1005,0.221609786,299.983208
1006,0.224975854,299.983208
1007,0.221694827,300.020894
1008,0.224794388,300.020894
1009,0.223075256,300.020894
1010,0.222066999,300.01049
1011,0.223341987,300.01049
1012,0.222128779,300.041347
1013,0.221807495,300.041347
1014,0.22265242,300.057851
1015,0.22317946,300.057851
1016,0.221846223,300.11835
1017,0.223987863,300.141422
1018,0.220991075,300.129547
1019,0.220181987,300.127856
1020,0.221174538,300.127856
1021,0.218626306,300.127856
1022,0.220166251,300.137138
1023,0.219310403,300.137138
1024,0.220980004,300.18885
1025,0.216833785,300.201022
1026,0.21983619,300.201022
1027,0.218398199,300.233221
1028,0.219173044,300.231531
1029,0.218393922,300.217743
1030,0.216172263,300.217743
1031,0.216481954,300.253963
1032,0.216936931,300.273275
1033,0.218462497,300.300778
1034,0.21862717,300.266239
1035,0.218625158,300.266239
1036,0.216756225,300.337582
1037,0.215756267,300.35387
1038,0.216914266,300.35387
1039,0.218653202,300.357337
1040,0.217588633,300.339893
1041,0.214746341,300.339893
1042,0.215348348,300.39085
1043,0.213736296,300.420651
1044,0.215000004,300.420651
1045,0.213447049,300.416388
1046,0.215258077,300.416829
1047,0.212749124,300.416829
1048,0.214587122,300.452034
1049,0.213052243,300.452034
1050,0.21364145,300.452034
1051,0.213456616,300.482427
1052,0.212709755,300.482427
1053,0.213460416,300.479806
1054,0.21389097,300.479806
1055,0.212206826,300.492852
1056,0.21591863,300.492852
1057,0.215224728,300.516571
1058,0.215591446,300.560813
1059,0.213654488,300.560813
1060,0.214414716,300.570795
1061,0.215286672,300.570795
1062,0.213996962,300.584802
1063,0.214541972,300.584802
1064,0.215727255,300.584802
1065,0.217753872,300.614671
1066,0.214496747,300.614671
1067,0.214065611,300.661251
1068,0.215866461,300.632204
1069,0.214868799,300.677876
1070,0.21298334,300.692538
1071,0.212769374,300.703983
1072,0.214940816,300.703983
1073,0.212851256,300.719631
1074,0.214185,300.699779
1075,0.215202794,300.699779
1076,0.213111982,300.699779
1077,0.212092027,300.699779
1078,0.212926358,300.766772
1079,0.212520167,300.766772
1080,0.212597907,300.76504
1081,0.214041412,300.798959
1082,0.212372989,300.798959
1083,0.212438464,300.821607
1084,0.211696684,300.821607
1085,0.21213755,300.847477
1086,0.211944789,300.843112
1087,0.211670384,300.848749
1088,0.212520033,300.868676
1089,0.210965127,300.909993
1090,0.211687118,300.915014
1091,0.210742444,300.915014
1092,0.209374219,300.923524
1093,0.211976111,300.936584
1094,0.21185194,300.936584
1095,0.20982483,300.946682
1096,0.209074631,300.961994
1097,0.20926638,300.961994
1098,0.207774341,300.998089
1099,0.209727734,300.974251
1100,0.209455729,301.002036
1101,0.209270865,300.993615
1102,0.208621875,300.993615
1103,0.207158625,300.993615
1104,0.211045966,301.039823
1105,0.206987277,301.051632
1106,0.206120074,301.05842
1107,0.208492667,301.05842
1108,0.206078097,301.05842
1109,0.203208804,301.065755
1110,0.206929326,301.065755
1111,0.20541127,301.101421
1112,0.205326989,301.101421
1113,0.205090314,301.101421
1114,0.203580275,301.138306
1115,0.203951657,301.138306
1116,0.205600321,301.149747
1117,0.201516226,301.149747
1118,0.202140346,301.140621
1119,0.203812063,301.187255
1120,0.200201958,301.1837
1121,0.202852681,301.201703
1122,0.202030569,301.20156
1123,0.202312484,301.197255
1124,0.201392278,301.217261
1125,0.202707663,301.217261
1126,0.199235603,301.217261
1127,0.202048674,301.252773
1128,0.200313628,301.252773
1129,0.198924407,301.269185
1130,0.201328695,301.287916
1131,0.200080276,301.287916
1132,0.202201217,301.287916
1133,0.198815942,301.317103
1134,0.197678521,301.317103
1135,0.197198555,301.362573
1136,0.199155122,301.362573
1137,0.195659936,301.377165
1138,0.197571009,301.377165
1139,0.198627725,301.35871
1140,0.196890548,301.401671
1141,0.197761491,301.378275
1142,0.196828112,301.378275
1143,0.192984596,301.460941
1144,0.198368028,301.460941
1145,0.195431709,301.460941
1146,0.197913393,301.470297
1147,0.193841472,301.442936
1148,0.194559097,301.442936
1149,0.19539839,301.482517
1150,0.19493939,301.482517
1151,0.194894493,301.511376
1152,0.198109463,301.501246
1153,0.195161581,301.501246
1154,0.194607645,301.546228
1155,0.196008205,301.53042
