Time,Abs,Temp,Abs 2,Temp2
1454,0.151425377,304.496609,#N/A,#N/A
1456,0.154282108,304.515388,0.087461039,297.417056
1457,0.153355926,304.534265,0.088539772,297.394109
1458,0.151203856,304.537591,#N/A,#N/A
1460,0.154031709,304.570963,0.089322679,297.376203
1461,0.152579188,304.587768,0.092253581,297.366864
1462,0.153198987,304.58417,0.09131372,297.410597
1465,0.152188629,304.589524,0.087140054,297.371863
1466,0.153818876,304.655806,0.089349389,297.308031
1468,0.153009027,304.639737,0.089108735,297.345814
1469,0.150333539,304.677012,0.087832585,297.331675
1471,0.153001741,304.685961,#N/A,#N/A
1473,0.153454885,304.761172,#N/A,#N/A
1475,0.151532292,304.717087,0.09048903,297.29826
1477,0.152102977,304.752428,0.092401922,297.250839
1480,0.15117988,304.835996,0.088856079,297.237719
1482,0.152970955,304.843409,#N/A,#N/A
1483,0.150955185,304.854565,0.086186402,297.241362
1485,0.151347175,304.856708,0.089797221,297.211319
1486,0.149812624,304.864145,0.085868031,297.227404
1487,0.151586562,304.901692,#N/A,#N/A
1489,0.148749322,304.916589,#N/A,#N/A
1490,0.150796801,304.914693,0.086618222,297.205713
1491,0.148852557,304.942855,0.086049169,297.181499
1493,0.147590861,304.962639,#N/A,#N/A
1494,0.149777785,304.98497,0.087188244,297.179412
1495,0.148652822,305.005355,#N/A,#N/A
1497,0.1465846,305.024699,#N/A,#N/A
1498,0.147412911,305.0246,0.08528918,297.161447
1499,0.148172543,305.035555,#N/A,#N/A
1500,0.147591591,305.053901,#N/A,#N/A
1503,0.145869494,305.098307,0.08882238,297.098575
1504,0.148988962,305.095033,#N/A,#N/A
1505,0.147367403,305.123308,0.088555329,297.097812
1506,0.145056382,305.150123,0.084289417,297.083247
1507,0.146532044,305.150123,#N/A,#N/A
1508,0.148205176,305.165351,#N/A,#N/A
1510,0.14642033,305.184154,0.088090062,297.083346
1511,0.145350069,305.223448,0.084324397,297.052028
1512,0.144952133,305.223448,0.087444358,297.037135
1514,0.143488348,305.235542,#N/A,#N/A
1516,0.145467609,305.288746,#N/A,#N/A
1518,0.144077465,305.298145,0.089830711,297.00013
1520,0.145616502,305.336391,0.084442355,296.97262
1521,0.145614982,305.346975,0.086049892,296.974263
1522,0.141843051,305.357105,#N/A,#N/A
1524,0.143195376,305.349165,#N/A,#N/A
1525,0.141805649,305.36769,0.085435919,296.982644
1526,0.144367814,305.415971,0.086590417,296.941093
1529,0.142225102,305.423671,0.085840493,296.948007
1531,0.142703116,305.423653,0.084912665,296.934846
1533,0.144615784,305.499161,#N/A,#N/A
1535,0.14239049,305.480962,0.084308714,296.893625
1536,0.142504975,305.530426,#N/A,#N/A
1538,0.141344219,305.577389,0.084471345,296.875499
1539,0.142000422,305.577389,#N/A,#N/A
1540,0.141447306,305.564042,0.083202206,296.896383
1541,0.143169895,305.564042,#N/A,#N/A
1543,0.140991047,305.656881,0.089038059,296.870082
1545,0.139883399,305.630826,0.08430133,296.850396
1546,0.140074313,305.614303,#N/A,#N/A
1548,0.141539097,305.655455,0.083013602,296.830734
1549,0.139621526,305.681878,#N/A,#N/A
1550,0.139854044,305.72426,#N/A,#N/A
1551,0.140318483,305.72426,0.090129577,296.776405
1553,0.138926581,305.739379,0.089315109,296.811925
1555,0.137146488,305.762571,#N/A,#N/A
1556,0.138631403,305.768003,0.093468226,296.76614
1557,0.139236122,305.780576,#N/A,#N/A
1559,0.137669623,305.810046,0.090379812,296.76811
1560,0.139086187,305.835975,#N/A,#N/A
1561,0.138434574,305.845751,0.091088936,296.733341
1562,0.138377115,305.839299,0.0924972,296.753141
1563,0.139488459,305.880162,0.094607867,296.717381
1566,0.139628455,305.892486,0.094680838,296.726464
1567,0.13688831,305.924524,0.089671791,296.697873
1568,0.139849141,305.959587,0.089832425,296.713691
1570,0.140471369,305.966522,#N/A,#N/A
1573,0.137182549,306.015089,#N/A,#N/A
1575,0.13860327,306.063436,0.092012949,296.668013
1576,0.137939394,306.0446,0.095733143,296.644711
1578,0.137095511,306.072483,#N/A,#N/A
1579,0.137138918,306.087049,0.08991307,296.638713
1581,0.136973426,306.137857,0.0948864,296.600252
1583,0.137992382,306.178315,#N/A,#N/A
1584,0.139368802,306.148548,#N/A,#N/A
1585,0.136884198,306.179598,0.090181507,296.604748
1586,0.137418985,306.180526,0.086237676,296.589447
1587,0.137669444,306.18809,0.083661854,296.596149
1589,0.136951968,306.250005,0.083257928,296.567383
1591,0.138640985,306.26251,#N/A,#N/A
1592,0.135764808,306.272203,#N/A,#N/A
1595,0.136755958,306.310618,0.091009319,296.523746
1596,0.135176987,306.330322,#N/A,#N/A
1598,0.134844616,306.34655,0.093395524,296.499188
1599,0.135227978,306.363367,#N/A,#N/A
1602,0.136629328,306.398209,0.08449515,296.499976
1603,0.136478066,306.41136,0.083690979,296.483832
1605,0.135979831,306.465504,#N/A,#N/A
1607,0.135940746,306.459018,0.082139485,296.482867
1608,0.135872141,306.505934,0.085000083,296.469408
1610,0.136373699,306.499548,#N/A,#N/A
1611,0.136299104,306.55273,0.092726022,296.474005
1612,0.133532256,306.564595,0.094201416,296.435472
1613,0.132963374,306.53379,#N/A,#N/A
1615,0.135142967,306.594551,0.081848435,296.431578
1616,0.134829864,306.607335,#N/A,#N/A
1617,0.13294819,306.613127,0.092180982,296.396038
1618,0.135025516,306.606858,#N/A,#N/A
1620,0.133873493,306.668407,0.082472347,296.403892
1622,0.13385725,306.680564,0.09016379,296.380947
1624,0.132672191,306.71664,#N/A,#N/A
1625,0.133756355,306.736493,0.084339552,296.365924
1627,0.132335663,306.755621,0.087524116,296.368953
1628,0.133598909,306.765838,0.091234639,296.336866
1630,0.132858768,306.786148,0.08184287,296.35273
1631,0.133163616,306.798615,#N/A,#N/A
1633,0.131891638,306.827423,0.085709199,296.339619
1634,0.133555219,306.837803,#N/A,#N/A
1635,0.13282758,306.871207,0.085993662,296.310476
1636,0.132721454,306.876873,#N/A,#N/A
1638,0.132932127,306.909692,#N/A,#N/A
1640,0.12932682,306.908122,#N/A,#N/A
1642,0.130872175,306.973624,0.089304201,296.287643
1643,0.132990003,306.985994,#N/A,#N/A
1644,0.133087859,306.983524,0.083416648,296.283354
1645,0.132176027,306.970241,#N/A,#N/A
1647,0.132273778,307.019511,0.084247269,296.22715
1650,0.131363988,307.040829,0.086882256,296.246836
1651,0.130459368,307.061612,0.08854463,296.233026
1652,0.129848689,307.086868,0.083907329,296.235855
1654,0.130764946,307.118293,#N/A,#N/A
1657,0.131995082,307.173137,#N/A,#N/A
1658,0.132292196,307.15734,0.086679146,296.155623
1659,0.1322577,307.174228,0.081764214,296.176068
1661,0.129959956,307.222307,0.082704499,296.151257
1662,0.130608261,307.226253,#N/A,#N/A
1664,0.130583614,307.271552,0.083545275,296.125453
1665,0.130303204,307.275343,0.081965528,296.137267
1667,0.128933907,307.296969,0.085156955,296.141726
1669,0.129245952,307.329177,0.083984114,296.13882
1671,0.128137052,307.342671,#N/A,#N/A
1672,0.132675499,307.331046,0.081381932,296.099823
1673,0.130777508,307.404356,0.082929783,296.116484
1675,0.130535126,307.404619,#N/A,#N/A
1677,0.131489411,307.450416,0.079492092,296.066676
1678,0.132358372,307.460275,#N/A,#N/A
1679,0.132365152,307.444281,0.081406251,296.070245
1681,0.136651769,307.506356,#N/A,#N/A
1683,0.132516041,307.507733,0.077721566,296.021273
1684,0.125644416,307.507733,#N/A,#N/A
1686,0.138151795,307.539591,0.079737924,296.062947
1687,0.136514962,307.538312,0.07942035,296.027354
1688,0.135218978,307.600571,0.085677095,295.988591
1689,0.135225445,307.600571,#N/A,#N/A
1691,0.137358174,307.615099,0.080205686,296.010144
1693,0.138043001,307.671092,0.081918359,295.996705
1694,0.137385026,307.668748,#N/A,#N/A
1695,0.137303278,307.673437,0.081442602,295.962098
1696,0.135465801,307.698227,0.080399804,295.991564
1697,0.137214929,307.687938,#N/A,#N/A
1698,0.136871323,307.710817,0.080376536,295.962778
1699,0.138008222,307.73563,#N/A,#N/A
1701,0.13586022,307.748973,0.082473509,295.925799
1702,0.137823194,307.762908,0.082841374,295.956083
1703,0.135486096,307.793207,#N/A,#N/A
1705,0.136420161,307.79415,0.083063811,295.943298
1706,0.137575269,307.79415,0.082343943,295.943298
1707,0.135259405,307.841961,#N/A,#N/A
1709,0.135588482,307.861547,0.079626121,295.889851
1711,0.13687402,307.893242,#N/A,#N/A
1713,0.135310724,307.904836,0.081545874,295.912223
1715,0.126575261,307.918266,#N/A,#N/A
1717,0.134864897,307.938914,0.079189986,295.851001
1719,0.135222256,308.017277,0.081669919,295.83402
1721,0.134845927,308.043597,0.083480515,295.821274
1724,0.123663053,308.060381,#N/A,#N/A
1726,0.136372462,308.119772,0.082826212,295.821862
1728,0.134977594,308.12557,#N/A,#N/A
1730,0.135624066,308.16683,0.083771273,295.780141
1731,0.135340452,308.215393,0.083083056,295.756174
1732,0.134577364,308.183725,#N/A,#N/A
1735,0.123752534,308.263695,0.08397001,295.759334
1737,0.126061529,308.274748,0.084133327,295.773704
1739,0.136348784,308.270499,#N/A,#N/A
1740,0.126242444,308.281822,0.079185419,295.751048
1742,0.134676814,308.322274,0.080327354,295.742089
1744,0.126143515,308.37304,0.080621086,295.705186
1745,0.131307244,308.373768,#N/A,#N/A
1746,0.1252404,308.394379,#N/A,#N/A
1748,0.124466419,308.39708,#N/A,#N/A
1749,0.135009691,308.440078,#N/A,#N/A
1751,0.123249672,308.43894,#N/A,#N/A
1752,0.130778313,308.492262,0.081305325,295.684602
1754,0.130665481,308.50592,#N/A,#N/A
1756,0.123996683,308.541282,#N/A,#N/A
1758,0.127422109,308.562673,#N/A,#N/A
1761,0.131921277,308.615303,0.082877807,295.661572
1762,0.128482997,308.607782,#N/A,#N/A
1763,0.13069202,308.624547,0.081372939,295.623872
1764,0.130562499,308.669644,#N/A,#N/A
1765,0.128495678,308.650352,0.079675004,295.594845
1766,0.125240848,308.69687,0.078360163,295.629975
1767,0.132712528,308.729805,0.080058873,295.582857
1768,0.125151604,308.699863,#N/A,#N/A
1769,0.12603803,308.753656,#N/A,#N/A
1771,0.127064124,308.783913,0.081867412,295.571247
1772,0.125126958,308.783913,0.080563091,295.564807
1774,0.123871788,308.802266,#N/A,#N/A
1775,0.126451761,308.790717,0.077642046,295.565312
1777,0.126652733,308.850143,0.076944418,295.548892
1778,0.125415891,308.853373,0.076107986,295.554769
1779,0.125691325,308.874422,#N/A,#N/A
1780,0.128499255,308.883704,0.078638427,295.53153
1781,0.12775065,308.904238,#N/A,#N/A
1782,0.125479296,308.928221,#N/A,#N/A
1783,0.12656112,308.937141,#N/A,#N/A
1786,0.12453083,308.953968,0.082394637,295.495796
1789,0.127247855,309.023013,0.080634773,295.538232
1790,0.125914007,309.03001,0.078588389,295.478458
1791,0.125703082,309.04784,0.077846818,295.472807
1794,0.124553897,309.071816,0.077399097,295.466795
1796,0.125653222,309.108468,0.079357453,295.500783
1797,0.123800762,309.105868,#N/A,#N/A
1798,0.122965433,309.147783,0.083257988,295.464685
1800,0.12541838,309.1588,#N/A,#N/A
1802,0.122173823,309.1914,0.079461724,295.469184
1803,0.123945817,309.196965,#N/A,#N/A
1805,0.125167415,309.20405,0.075699709,295.355843
1807,0.123629607,309.234139,0.079540744,295.414674
1809,0.124242306,309.282963,#N/A,#N/A
1810,0.123641439,309.278827,0.075010307,295.39317
1812,0.122288726,309.33723,#N/A,#N/A
1813,0.122406378,309.344788,0.07658726,295.378603
1815,0.121723965,309.356324,0.080173239,295.38804
1817,0.124172568,309.384703,#N/A,#N/A
1818,0.123188473,309.402087,0.080269299,295.318961
1819,0.122811265,309.443502,#N/A,#N/A
1820,0.123613469,309.449424,0.075820126,295.329097
1822,0.124031223,309.448712,#N/A,#N/A
1823,0.120879553,309.483035,0.078602873,295.331343
1824,0.124769338,309.491994,#N/A,#N/A
1826,0.120869771,309.514029,#N/A,#N/A
1828,0.119246468,309.552837,0.077098317,295.276448
1830,0.123395607,309.55371,0.080414973,295.318037
1831,0.1238323,309.577515,#N/A,#N/A
1832,0.12146695,309.602282,#N/A,#N/A
1833,0.121692821,309.630829,#N/A,#N/A
1835,0.120299712,309.638895,0.079040535,295.270551
1837,0.121284418,309.672305,0.082255125,295.256898
1838,0.120559245,309.69163,0.082720347,295.251001
1840,0.122373298,309.707157,0.078332633,295.250412
1842,0.119533867,309.702707,#N/A,#N/A
1843,0.120571747,309.760146,#N/A,#N/A
1844,0.119235188,309.758799,0.079535834,295.223853
1845,0.122371584,309.776268,0.08047843,295.211847
1847,0.122676991,309.784192,0.080226019,295.23097
1850,0.120462559,309.816221,0.082296483,295.190914
1852,0.122732408,309.836747,0.078916155,295.189013
1853,0.122043073,309.871026,#N/A,#N/A
1854,0.121848308,309.888303,0.084806792,295.177671
1856,0.121366434,309.93605,#N/A,#N/A
1859,0.124675818,309.949888,0.082104646,295.188475
1860,0.121552013,309.940993,0.081519201,295.13347
1863,0.120763995,310.023778,#N/A,#N/A
1864,0.121128857,310.007623,#N/A,#N/A
1865,0.123917095,310.045039,0.080843143,295.121934
1866,0.120478988,310.018808,0.08534766,295.132747
1868,0.122778364,310.081138,0.079645865,295.090915
1869,0.119915031,310.073249,0.082149647,295.090301
1871,0.12118391,310.121827,0.077769652,295.094854
1873,0.119686574,310.162871,#N/A,#N/A
1874,0.121349834,310.148188,0.079719633,295.070432
1877,0.120187447,310.201391,0.080077641,295.030328
1878,0.119664371,310.201757,0.078459173,295.061966
1879,0.121027738,310.235701,#N/A,#N/A
1880,0.119876444,310.23371,0.081181444,295.066932
1882,0.122104757,310.263158,#N/A,#N/A
1883,0.122797556,310.256667,0.078223579,295.045933
1885,0.12107344,310.292342,0.082834199,295.017586
1886,0.120327815,310.293573,0.081378467,295.039327
1888,0.121725842,310.324167,#N/A,#N/A
1889,0.122151874,310.353682,0.083543614,295.005214
1890,0.118846789,310.369043,#N/A,#N/A
1892,0.121014126,310.369147,0.080606781,294.978102
1893,0.121216178,310.41031,#N/A,#N/A
1895,0.121007353,310.441818,0.076796822,294.977791
1898,0.122324102,310.450181,#N/A,#N/A
1900,0.121351443,310.509317,#N/A,#N/A
1901,0.122377999,310.479745,#N/A,#N/A
1904,0.120435059,310.537264,0.080500178,294.956866
1906,0.122786395,310.543727,#N/A,#N/A
1907,0.117984787,310.578894,0.079206266,294.934112
1908,0.120398201,310.600156,0.079236738,294.912274
1911,0.120128222,310.627397,0.077524528,294.906103
1914,0.12019328,310.644818,0.077526197,294.904041
1916,0.120082416,310.661775,#N/A,#N/A
1917,0.118801393,310.686422,0.077127963,294.87087
1918,0.119363189,310.708372,0.082162187,294.872284
1921,0.118085071,310.759885,0.078906216,294.872992
1923,0.117808536,310.732275,0.078335978,294.865045
1924,0.119044475,310.775428,#N/A,#N/A
1925,0.121099539,310.791509,#N/A,#N/A
1926,0.118325196,310.825778,0.080861919,294.844374
1928,0.116599374,310.835291,0.07776086,294.822894
1930,0.118326694,310.870364,0.077127345,294.809927
1931,0.120225921,310.867391,0.080413319,294.790811
1932,0.120152116,310.870274,0.076968834,294.798138
1933,0.118687749,310.862934,#N/A,#N/A
1934,0.118789651,310.90439,0.077559374,294.807426
1935,0.118114591,310.892988,0.076216295,294.787553
1937,0.120409712,310.91198,0.079190575,294.787806
1938,0.117925383,310.955379,#N/A,#N/A
1940,0.118196011,310.963114,0.081266806,294.807083
1941,0.119275764,310.998895,0.076072179,294.773432
1942,0.117906638,311.007517,0.076083958,294.789121
1945,0.116502918,311.016612,0.07797616,294.740083
1948,0.117654011,311.04103,#N/A,#N/A
1950,0.118908875,311.094617,0.074809633,294.726676
1951,0.119590014,311.096538,#N/A,#N/A
1952,0.11896348,311.1274,#N/A,#N/A
1953,0.118880451,311.13944,0.074974127,294.724504
1955,0.118639134,311.158781,0.076021321,294.713463
1956,0.118570052,311.16176,0.079953924,294.707391
1958,0.116909728,311.187214,#N/A,#N/A
1960,0.119156711,311.203272,0.077307597,294.71103
1962,0.11872194,311.236137,0.079054877,294.658665
1963,0.117474064,311.217287,0.077717021,294.675865
1965,0.117480815,311.276463,#N/A,#N/A
1966,0.118193902,311.248116,0.077456579,294.705818
1967,0.117952995,311.293764,#N/A,#N/A
1968,0.117474333,311.303317,0.075753242,294.636689
1969,0.11743132,311.303317,#N/A,#N/A
1971,0.118746333,311.338023,#N/A,#N/A
1972,0.118145272,311.354386,0.078044437,294.638889
1973,0.11800918,311.328429,0.078330092,294.619994
1975,0.118318327,311.342197,0.073890843,294.633119
1976,0.117589772,311.368056,0.076353021,294.629076
1977,0.117654964,311.385492,#N/A,#N/A
1979,0.118936822,311.402472,0.075438879,294.633356
1980,0.119010598,311.460194,0.077771388,294.601682
1981,0.118800983,311.474414,#N/A,#N/A
1984,0.11998795,311.503812,#N/A,#N/A
1988,0.118617021,311.535347,#N/A,#N/A
1990,0.120410636,311.536405,#N/A,#N/A
1991,0.12273176,311.571338,#N/A,#N/A
1993,0.121129371,311.617029,#N/A,#N/A
1995,0.120563515,311.607691,0.07123217,294.577018
1996,0.120626085,311.621736,#N/A,#N/A
1997,0.123480119,311.648053,#N/A,#N/A
1999,0.121064887,311.667447,0.075087383,294.499773
2000,0.121594206,311.691102,0.076215953,294.496479
2001,0.120997019,311.703021,0.073408008,294.459899
2004,0.119817361,311.712323,0.072731443,294.515102
2005,0.120066948,311.737797,0.072078846,294.472136
2007,0.121010229,311.765522,#N/A,#N/A
2009,0.12119928,311.801836,0.075091109,294.483049
2010,0.122370862,311.801836,#N/A,#N/A
2013,0.122133285,311.797454,0.075711146,294.46683
2014,0.122659996,311.799755,0.073876731,294.458133
2016,0.121544957,311.84605,0.073361814,294.418053
2017,0.121760927,311.848139,0.072852224,294.456532
2019,0.120215952,311.837196,0.074354187,294.42992
2020,0.122069165,311.922292,#N/A,#N/A
2022,0.121255398,311.908978,0.078552,294.42494
2023,0.125274837,311.908978,#N/A,#N/A
2026,0.122109212,311.946762,#N/A,#N/A
2027,0.122435339,311.965925,#N/A,#N/A
2028,0.121457189,311.97007,0.07532239,294.370092
2030,0.121531494,312.011702,0.072945789,294.395597
2031,0.123699606,312.029091,0.076704673,294.373195
2033,0.121549167,312.016666,#N/A,#N/A
2034,0.12074396,312.060902,0.075433888,294.347985
2035,0.120959468,312.037581,0.075127542,294.333884
2036,0.122134589,312.071399,#N/A,#N/A
2037,0.123187579,312.084042,0.074668258,294.34303
2040,0.120731488,312.116475,0.075571477,294.343165
2042,0.120576292,312.15642,0.076801114,294.335647
2043,0.120388813,312.151805,0.074889287,294.31975
2045,0.121644244,312.141008,#N/A,#N/A
2048,0.122629747,312.187654,0.077920586,294.321488
2050,0.123135023,312.228146,#N/A,#N/A
2051,0.121487528,312.219333,0.074951701,294.304091
2053,0.121373385,312.256298,#N/A,#N/A
2055,0.121712208,312.28712,0.07420215,294.281652
2057,0.123577133,312.302899,0.073572278,294.275768
2059,0.120142251,312.288394,0.074656427,294.284325
2061,0.12084543,312.339004,#N/A,#N/A
2062,0.123465739,312.339004,0.075632602,294.274994
2064,0.123394676,312.349488,#N/A,#N/A
2065,0.121059924,312.378713,0.078302376,294.257535
2067,0.121510707,312.406743,0.073097296,294.248406
2069,0.121692136,312.409308,0.075638175,294.258304
2071,0.124221973,312.443222,0.074315637,294.229066
2072,0.12073388,312.4488,0.075282581,294.268303
2074,0.120799787,312.471946,#N/A,#N/A
2075,0.121593311,312.477954,0.076754838,294.202593
2076,0.123826377,312.479512,0.076593161,294.194997
2077,0.122443713,312.512391,0.074387215,294.232095
2081,0.12075001,312.541565,#N/A,#N/A
2083,0.12256404,312.569415,0.073729366,294.165723
2085,0.122493401,312.589374,#N/A,#N/A
2086,0.12192443,312.58801,0.078111455,294.145908
2087,0.122319333,312.599998,0.071677908,294.128132
2089,0.120865092,312.613374,0.0732335,294.125393
2090,0.122297786,312.622034,0.075471953,294.16506
2091,0.122992992,312.642469,#N/A,#N/A
2092,0.121340759,312.642469,#N/A,#N/A
2093,0.120520227,312.646966,0.072113499,294.125452
2095,0.122824587,312.69849,#N/A,#N/A
2096,0.120529145,312.693426,0.072946832,294.122891
2097,0.121421687,312.693426,0.073203169,294.101528
2099,0.117791526,312.712942,0.075999402,294.133939
2100,0.121278293,312.760183,0.07512702,294.115252
2101,0.121215805,312.737633,#N/A,#N/A
2104,0.119811498,312.766787,#N/A,#N/A
2105,0.121152535,312.790536,0.074453242,294.098944
2106,0.11970219,312.791379,0.072472662,294.130408
2107,0.119954236,312.800847,#N/A,#N/A
2109,0.117886804,312.809244,0.076368824,294.085383
2112,0.120664664,312.848485,0.070760898,294.040288
2115,0.120120503,312.871402,0.071504653,294.060119
2116,0.118671551,312.896605,0.071053237,294.052983
2118,0.11931099,312.889458,#N/A,#N/A
2120,0.120190725,312.907344,#N/A,#N/A
2123,0.119969115,312.9549,#N/A,#N/A
2124,0.119515188,312.966158,0.071648695,294.003795
2126,0.117842287,313.000918,0.076412559,294.017284
2127,0.117713824,313.016148,0.072555438,294.0103
2129,0.119412772,313.02901,#N/A,#N/A
2131,0.120363265,313.041976,0.072200187,294.011761
2133,0.120315626,313.078589,0.069913685,293.997701
2134,0.119811088,313.061551,#N/A,#N/A
2136,0.120221995,313.094108,#N/A,#N/A
2137,0.120286696,313.090548,0.071820945,293.976259
2140,0.11750979,313.110461,0.071639806,293.977391
2142,0.119462289,313.160122,#N/A,#N/A
2143,0.119030684,313.162749,0.074979328,293.957771
2145,0.121103235,313.157811,#N/A,#N/A
2146,0.119663522,313.179028,0.071355686,293.943059
2148,0.11939089,313.197933,#N/A,#N/A
2150,0.118047088,313.212938,0.074156553,293.930972
2152,0.118591175,313.233706,0.075700328,293.904127
2153,0.118624844,313.216099,#N/A,#N/A
2154,0.120031424,313.25684,0.071717113,293.917315
2155,0.118518151,313.257124,0.073006518,293.892106
2156,0.118474759,313.293964,#N/A,#N/A
2159,0.11929556,313.312581,#N/A,#N/A
2160,0.119300395,313.311819,0.070086584,293.880372
2162,0.11645025,313.33268,0.072083429,293.865861
2165,0.119349353,313.342616,0.071293481,293.911575
2166,0.118087009,313.363233,0.071662463,293.879557
2168,0.119033337,313.40222,#N/A,#N/A
2169,0.118100055,313.381872,0.07429979,293.851317
2171,0.119582683,313.398282,0.076346107,293.861941
2172,0.118764304,313.37354,#N/A,#N/A
2173,0.117223352,313.432177,0.073141441,293.829254
2174,0.118793264,313.43588,0.073791035,293.849354
2175,0.115888357,313.427356,#N/A,#N/A
2177,0.117204875,313.450262,0.071125194,293.817677
2179,0.118829809,313.496308,0.074129105,293.807519
2180,0.117910989,313.514408,0.072716869,293.795857
2182,0.118863501,313.485013,0.075962119,293.789478
2184,0.118626244,313.541895,#N/A,#N/A
2185,0.120803475,313.550425,0.073114514,293.824289
2187,0.121559747,313.560382,0.073554672,293.766314
2189,0.122852378,313.579297,0.072017394,293.779338
2190,0.120475747,313.591001,0.07552404,293.748694
2193,0.121037759,313.575481,0.07140331,293.764604
2194,0.122412279,313.628699,0.071569934,293.737344
2196,0.120223396,313.657995,0.076599523,293.75512
2197,0.119752087,313.653533,0.070728056,293.727631
2198,0.120616481,313.663196,0.07558164,293.75577
2201,0.119562805,313.671173,0.070408694,293.749544
2202,0.122479335,313.716534,0.07294441,293.764449
2204,0.119405069,313.732147,0.070907347,293.73951
2206,0.12054643,313.742075,0.070892751,293.727054
2207,0.11870724,313.762174,0.078122392,293.721163
2209,0.121747911,313.749678,0.072970748,293.708705
2211,0.119560458,313.788514,0.078564905,293.712867
2212,0.118451975,313.788514,#N/A,#N/A
2213,0.120747827,313.789348,0.076478302,293.706209
2214,0.121132962,313.816222,#N/A,#N/A
2216,0.121384852,313.798732,#N/A,#N/A
2217,0.119573988,313.840948,0.079981744,293.680281
2218,0.12223573,313.840948,0.079338431,293.6707
2220,0.119335927,313.861399,0.077024065,293.672854
2222,0.119373545,313.868208,#N/A,#N/A
2224,0.121969231,313.928956,#N/A,#N/A
2225,0.121827714,313.916522,#N/A,#N/A
2227,0.12055289,313.959951,#N/A,#N/A
2228,0.12079411,313.913851,0.080336511,293.637117
2230,0.120240226,313.951459,#N/A,#N/A
2233,0.121030204,313.960145,0.077499002,293.629496
2234,0.11937689,313.988563,0.081558332,293.591313
2236,0.121187747,314.017004,0.076967351,293.620803
2237,0.121391386,314.024491,0.078974612,293.582035
2238,0.120683432,314.046748,#N/A,#N/A
2241,0.12054465,314.048398,0.076580532,293.622992
2243,0.119690359,314.035158,0.077440493,293.631216
2244,0.120837219,314.072726,#N/A,#N/A
2246,0.120791443,314.089598,#N/A,#N/A
2248,0.120870628,314.097205,0.080733456,293.589835
2250,0.119959556,314.112661,0.076995507,293.562463
2253,0.121957198,314.173792,0.078971416,293.580103
2255,0.119327925,314.159154,0.079995409,293.517801
2257,0.120688349,314.183169,0.079628482,293.565389
2258,0.119632423,314.179333,0.076866426,293.55367
2259,0.121829152,314.175183,#N/A,#N/A
2261,0.119144656,314.209624,0.079275109,293.535366
2263,0.118313469,314.256288,0.078110367,293.525522
2266,0.119670853,314.253691,#N/A,#N/A
2267,0.119128853,314.243255,0.070678771,293.535369
2270,0.121378519,314.281575,0.069555938,293.537937
2272,0.12010067,314.305283,0.069262579,293.480932
2274,0.12148869,314.307548,#N/A,#N/A
2276,0.123682633,314.312555,0.080658115,293.451707
2278,0.123005398,314.376234,#N/A,#N/A
2279,0.122897513,314.343695,0.068352953,293.470675
2280,0.122225441,314.381434,#N/A,#N/A
2281,0.121461473,314.380673,0.078921862,293.464444
2282,0.120652907,314.364538,0.079565488,293.45969
2283,0.121081546,314.379792,#N/A,#N/A
2284,0.121509306,314.433451,0.079667293,293.467545
2287,0.121574514,314.411357,#N/A,#N/A
2288,0.121837996,314.446833,0.070938252,293.445413
2290,0.119648658,314.458033,#N/A,#N/A
2291,0.122878932,314.471618,#N/A,#N/A
2292,0.121376015,314.492998,0.067869961,293.452374
2294,0.120615006,314.503323,0.076809645,293.423906
2295,0.122535482,314.502248,0.079617262,293.417757
2297,0.122773178,314.539141,0.079406619,293.422608
2300,0.120671257,314.52065,0.08163736,293.388741
2302,0.118848801,314.552998,#N/A,#N/A
2303,0.121661201,314.580114,0.071950026,293.386488
2305,0.122368358,314.576258,#N/A,#N/A
2307,0.121272884,314.570162,0.086500145,293.390916
2308,0.123130284,314.608764,0.068897814,293.376126
2310,0.121599548,314.63021,0.070005104,293.373003
2311,0.121457085,314.634236,#N/A,#N/A
2312,0.121410832,314.651794,#N/A,#N/A
2313,0.12207599,314.65792,0.076778345,293.368578
2315,0.121165097,314.639288,0.071654521,293.335612
2316,0.121124245,314.67677,0.069976419,293.337326
2317,0.120865978,314.661784,#N/A,#N/A
2318,0.121401861,314.685322,#N/A,#N/A
2320,0.120905198,314.708074,#N/A,#N/A
2321,0.121614344,314.693832,#N/A,#N/A
2323,0.12154071,314.708987,0.077607565,293.348245
2324,0.12170063,314.733355,0.080745488,293.29572
2325,0.120492823,314.737864,#N/A,#N/A
2326,0.120523952,314.769326,#N/A,#N/A
2327,0.126648992,314.745865,0.06788706,293.31363
2328,0.122121014,314.774183,#N/A,#N/A
2331,0.124825679,314.768566,0.0738566,293.276377
2332,0.122495152,314.772623,0.071756653,293.300708
2334,0.120229028,314.82456,0.076352715,293.298073
2336,0.120582342,314.813634,0.077661701,293.285665
2337,0.12165565,314.81807,0.07139577,293.27077
2338,0.121719368,314.837997,0.075566612,293.281931
2341,0.12238764,314.852743,0.078313008,293.27575
2343,0.122190386,314.836889,#N/A,#N/A
2345,0.122233056,314.917,#N/A,#N/A
2348,0.124250613,314.924578,0.069720306,293.251726
2350,0.122409634,314.924788,0.077448756,293.189549
2351,0.121517763,314.937003,#N/A,#N/A
2352,0.124268569,314.963436,0.077445194,293.219496
