Time (min),Abs
0.249166682,0.476131231
0.250833333,0.463055909
0.252499998,0.458535075
0.254166663,0.468702853
0.255833328,0.455676615
0.257500023,0.459293485
0.259166658,0.47160393
0.260833353,0.465606451
0.262499988,0.460760921
0.264166683,0.457716167
0.265833348,0.458978742
0.267500013,0.450489223
0.269166678,0.453625679
0.270833343,0.453500539
0.272500008,0.451778293
0.274166673,0.450273365
0.275833339,0.453514934
0.277500004,0.455519438
0.279166669,0.457846999
0.280833364,0.4455024
0.282499999,0.446699113
0.284166664,0.454699576
0.285833329,0.458913505
0.287500024,0.4438757
0.289166689,0.447345287
0.290833324,0.449133754
0.292499989,0.456998318
0.294166684,0.448788375
0.295833349,0.443367094
0.297500014,0.440011203
0.29916665,0.445734292
0.300833345,0.439764082
0.30250001,0.436946034
0.304166675,0.454117566
0.30583334,0.448100448
0.307500005,0.445477724
0.30916667,0.437233388
0.310833335,0.440921664
0.3125,0.440617204
0.314166695,0.440375745
0.31583333,0.441538185
0.317499995,0.445964068
0.31916666,0.443707764
0.320833355,0.439297736
0.32250002,0.428873718
0.324166656,0.428076148
0.325833321,0.427919895
0.327500016,0.439375401
0.329166681,0.429332763
0.330833346,0.448797613
0.332499981,0.436672181
0.334166676,0.437374294
0.335833341,0.4309991
0.337500006,0.430691123
0.339166671,0.441114932
0.340833336,0.435431629
0.342500001,0.433310062
0.344166666,0.440037131
0.345833331,0.427871138
0.347500026,0.430639267
0.349166662,0.430853188
0.350833327,0.42402938
0.352499992,0.430005968
0.354166687,0.419007927
0.355833352,0.427574337
0.357499987,0.439926118
0.359166652,0.425405741
0.360833347,0.435269922
0.362500012,0.427148491
0.364166677,0.424025446
0.365833312,0.433108628
0.367500007,0.431961536
0.369166672,0.41829598
0.370833337,0.432502866
0.372500032,0.428787589
0.374166668,0.429977864
0.375833333,0.426255226
0.377499998,0.422322571
0.379166693,0.42392242
0.380833358,0.434759527
0.382499993,0.423276782
0.384166658,0.428006142
0.385833353,0.429427058
0.387500018,0.438949943
0.389166683,0.419940919
0.390833318,0.416322053
0.392500013,0.412012518
0.394166678,0.423500985
0.395833343,0.430192053
0.397500008,0.424037427
0.399166673,0.423167706
0.400833339,0.422308087
0.402500004,0.425567895
0.404166669,0.428959936
0.405833364,0.421780497
0.407499999,0.433659434
0.409166664,0.426372469
0.410833329,0.427282274
0.412500024,0.416707516
0.414166689,0.421898037
0.415833324,0.420472205
0.417499989,0.426541418
0.419166684,0.423543096
0.420833349,0.424821407
0.422500014,0.422712535
0.42416665,0.415129215
0.425833345,0.417307347
0.42750001,0.424367815
0.429166675,0.417820275
0.43083334,0.422406197
0.432500005,0.420351028
0.43416667,0.411738783
0.435833335,0.415043682
0.4375,0.421985656
0.439166695,0.429346204
0.44083333,0.419732124
0.442499995,0.432504773
0.44416666,0.421536565
0.445833355,0.434090912
0.44750002,0.414004356
0.449166656,0.423908502
0.450833321,0.423902482
0.452500016,0.413045704
0.454166681,0.413399637
0.455833346,0.423743039
0.457499981,0.412496835
0.459166676,0.425082415
0.460833341,0.425936818
0.462500006,0.429778069
0.464166671,0.419689745
0.465833336,0.418170631
0.467500001,0.418458998
0.469166666,0.417553067
0.470833331,0.429799676
0.472500026,0.41811201
0.474166662,0.420542836
0.475833327,0.410251021
0.477499992,0.419265688
0.479166687,0.410611361
0.480833352,0.424821258
0.482499987,0.420834065
0.484166652,0.426921934
0.485833347,0.428696245
0.487500012,0.418994665
0.489166677,0.421776772
0.490833312,0.410881668
0.492500007,0.416234851
0.494166672,0.424142003
0.495833337,0.417374522
0.497500032,0.424921453
0.499166668,0.415203929
0.500833333,0.420965284
0.502499998,0.425948978
0.504166663,0.41679427
0.505833328,0.420542061
0.507499993,0.421311498
0.509166658,0.425489515
0.510833323,0.420122951
0.512499988,0.424499661
0.514166713,0.422655284
0.515833318,0.414586186
0.517499983,0.413143396
0.519166648,0.421930164
0.520833373,0.419696659
0.522500038,0.438829571
0.524166644,0.411395282
0.525833309,0.417773336
0.527500033,0.424756855
0.529166699,0.419891715
0.530833364,0.409228146
0.532499969,0.405986339
0.534166694,0.41421929
0.535833359,0.411460429
0.537500024,0.410333276
0.539166629,0.409867555
0.540833354,0.424656421
0.542500019,0.419425637
0.544166684,0.406540901
0.545833349,0.414359778
0.547500014,0.416968167
0.549166679,0.412440032
0.550833345,0.413636088
0.55250001,0.42230162
0.554166675,0.413526595
0.55583334,0.424732566
0.557500005,0.428268701
0.55916667,0.414687693
0.560833395,0.41256246
0.5625,0.415852934
0.564166665,0.417071939
0.56583333,0.412098557
0.567499995,0.416338474
0.56916672,0.426226139
0.570833325,0.435678333
0.572499991,0.420168728
0.574166715,0.414863169
0.575833321,0.413632035
0.577500045,0.414223105
0.579166651,0.408519
0.580833316,0.403329402
0.582500041,0.416189671
0.584166646,0.414408773
0.585833371,0.408553869
0.587500036,0.419240624
0.589166641,0.413876981
0.590833366,0.405150771
0.592499971,0.407380402
0.594166696,0.409401417
0.595833361,0.415038914
0.597499967,0.408593953
0.599166691,0.407307625
0.600833356,0.409080297
0.602500022,0.416275561
0.604166687,0.416056335
0.605833292,0.425153881
0.607500017,0.413596779
0.609166682,0.416523069
0.610833347,0.406177461
0.612500012,0.428268164
0.614166677,0.409805536
0.615833342,0.413087487
0.617500007,0.418415308
0.619166732,0.401186526
0.620833337,0.409585774
0.622500002,0.417845845
0.624166668,0.409533322
0.625833333,0.404697418
0.627500057,0.407072574
0.629166663,0.406063497
0.630833328,0.401525408
0.632500053,0.415402979
0.634166658,0.403232575
0.635833383,0.42213434
0.637499988,0.405003816
0.639166653,0.41970259
0.640833378,0.408817798
0.642499983,0.407581985
0.644166708,0.417693853
0.645833373,0.397345096
0.647499979,0.402512103
0.649166703,0.40462029
0.650833309,0.410537392
0.652500033,0.400831521
0.654166699,0.415059686
0.655833304,0.4114438
0.657500029,0.409548432
0.659166694,0.411931634
0.660833359,0.398981988
0.662500024,0.401957274
0.664166629,0.405494183
0.665833354,0.41277644
0.667500019,0.402350485
0.669166684,0.417824477
0.670833349,0.409778088
0.672500014,0.407946587
0.674166679,0.404656857
0.675833345,0.411652982
0.67750001,0.404239357
0.679166675,0.403447509
0.68083334,0.404052109
0.682500005,0.400537491
0.68416667,0.408861041
0.685833395,0.414074361
0.6875,0.398663104
0.689166665,0.398064822
0.69083333,0.409439296
0.692499995,0.410335362
0.69416672,0.408565462
0.695833325,0.412716448
0.697499991,0.402569503
0.699166715,0.409870714
0.700833321,0.402963221
0.702500045,0.407568425
0.704166651,0.402841419
0.705833316,0.413649619
0.707500041,0.407266617
0.709166646,0.404228777
0.710833371,0.404753298
0.712500036,0.393848002
0.714166641,0.413127452
0.715833366,0.403869659
0.717499971,0.415098757
0.719166696,0.403171718
0.720833361,0.409481496
0.722499967,0.398065269
0.724166691,0.40711689
0.725833356,0.407069713
0.727500022,0.410126925
0.729166687,0.396074086
0.730833292,0.399588347
0.732500017,0.420997053
0.734166682,0.409094393
0.735833347,0.406363934
0.737500012,0.4025819
0.739166677,0.408324808
0.740833342,0.41569376
0.742500007,0.402245909
0.744166732,0.404431522
0.745833337,0.404192269
0.747500002,0.413522214
0.749166668,0.401980311
0.750833333,0.404289484
0.752500057,0.404667378
0.754166663,0.402605027
0.755833328,0.404715955
0.757500053,0.400369555
0.759166658,0.412043393
0.760833383,0.404020816
0.762499988,0.398876727
0.764166653,0.393961191
0.765833378,0.403135896
0.767499983,0.411002129
0.769166708,0.418618709
0.770833373,0.406078219
0.772499979,0.409788519
0.774166703,0.409059852
0.775833309,0.410569221
0.777500033,0.405165166
0.779166699,0.403983742
0.780833304,0.409104943
0.782500029,0.402843684
0.784166694,0.398052245
0.785833359,0.404337138
0.787500024,0.411746889
0.789166629,0.409616232
0.790833354,0.410878003
0.792500019,0.407038868
0.794166684,0.404251725
0.795833349,0.414210409
0.797500014,0.395900726
0.799166679,0.399118304
0.800833345,0.390890688
0.80250001,0.39752841
0.804166675,0.40945828
0.80583334,0.389003843
0.807500005,0.396379978
0.80916667,0.397675693
0.810833395,0.392528832
0.8125,0.408284664
0.814166665,0.396817744
0.81583333,0.397074759
0.817499995,0.403963804
0.81916672,0.39812091
0.820833325,0.396866083
0.822499991,0.401888222
0.824166715,0.408052057
0.825833321,0.414434075
0.827500045,0.40980649
0.829166651,0.405618966
0.830833316,0.391754448
0.832500041,0.406306982
0.834166646,0.400518954
0.835833371,0.40644455
0.837500036,0.399973303
0.839166641,0.398406148
0.840833366,0.396004826
0.842499971,0.40088141
0.844166696,0.397231698
0.845833361,0.399583668
0.847499967,0.39553681
0.849166691,0.401761562
0.850833356,0.402670413
0.852500022,0.403439432
0.854166687,0.396347076
0.855833292,0.407610714
0.857500017,0.395249844
0.859166682,0.397696316
0.860833347,0.411590308
0.862500012,0.398743391
0.864166677,0.40607819
0.865833342,0.400845259
0.867500007,0.394524396
0.869166732,0.389111549
0.870833337,0.397400707
0.872500002,0.393087268
0.874166668,0.395497531
0.875833333,0.394947201
0.877500057,0.394979954
0.879166663,0.402784556
0.880833328,0.39874208
0.882500053,0.400351822
0.884166658,0.397960305
0.885833383,0.401119411
0.887499988,0.393791407
0.889166653,0.388398141
0.890833378,0.389060468
0.892499983,0.403318822
0.894166708,0.396144152
0.895833373,0.400591135
0.897499979,0.409288198
0.899166703,0.400364935
0.900833309,0.394020945
0.902500033,0.397173524
0.904166699,0.401679039
0.905833304,0.390883416
0.907500029,0.398796201
0.909166694,0.399796456
0.910833359,0.389615953
0.912500024,0.396233469
0.914166629,0.411341727
0.915833354,0.408335
0.917500019,0.392357409
0.919166684,0.404348433
0.920833349,0.393460423
0.922500014,0.389657885
0.924166679,0.392579615
0.925833345,0.402458906
0.92750001,0.394623011
0.929166675,0.396353573
0.93083334,0.403454334
0.932500005,0.402076066
0.93416667,0.401278824
0.935833395,0.409298986
0.9375,0.402284026
0.939166665,0.387021244
0.94083333,0.398465842
0.942499995,0.395641863
0.94416672,0.380767435
0.945833325,0.394889057
0.947499991,0.393735826
0.949166715,0.395066112
0.950833321,0.39333266
0.952500045,0.397145927
0.954166651,0.385605842
0.955833316,0.391369373
0.957500041,0.397433996
0.959166646,0.401681125
0.960833371,0.393070549
0.962500036,0.396756917
0.964166641,0.388461709
0.965833366,0.392968446
0.967499971,0.390690327
0.969166696,0.401968896
0.970833361,0.385459513
0.972499967,0.393063813
0.974166691,0.394248992
0.975833356,0.394265056
0.977500022,0.388630718
0.979166687,0.391372651
0.980833292,0.404774904
0.982500017,0.39233169
0.984166682,0.38734749
0.985833347,0.402715653
0.987500012,0.389981061
0.989166677,0.381858021
0.990833342,0.391539633
0.992500007,0.394567221
0.994166732,0.394062817
0.995833337,0.390222639
0.997500002,0.386238009
0.999166668,0.391219318
1.000833392,0.390870184
1.002500057,0.394121617
1.004166722,0.391518354
1.005833387,0.389459729
1.007500052,0.387530565
1.009166718,0.378597915
1.010833383,0.393463045
1.012500048,0.391905427
1.014166713,0.387877286
1.015833378,0.378853768
1.017500043,0.394480437
1.019166708,0.382611603
1.020833373,0.385290682
1.022500038,0.389662325
1.024166703,0.390368462
1.025833368,0.386850745
1.027500153,0.39554593
1.029166698,0.382809967
1.030833364,0.381851971
1.032500029,0.38368991
1.034166694,0.395247757
1.035833478,0.396477163
1.037500024,0.397356659
1.039166689,0.385071307
1.040833473,0.396297097
1.042500019,0.398946941
1.044166803,0.38853693
1.045833349,0.38473618
1.047500014,0.390418589
1.049166799,0.384963185
1.050833344,0.390123576
1.052500129,0.390515596
1.054166794,0.38413012
1.05583334,0.37766093
1.057500124,0.390888095
1.05916667,0.383768588
1.060833454,0.395979971
1.062500119,0.389097095
1.064166665,0.387787372
1.065833449,0.381045967
1.067500114,0.384896189
1.06916666,0.399477333
1.070833445,0.384473175
1.07250011,0.38920936
1.074166775,0.385980994
1.07583344,0.383368701
1.077499986,0.392221004
1.07916677,0.378429443
1.080833435,0.392736226
1.0825001,0.377475977
1.084166765,0.389334947
1.085833311,0.378001124
1.087500095,0.387606442
1.08916676,0.38321805
1.090833426,0.384171873
1.092500091,0.378462404
1.094166756,0.38119629
1.095833421,0.379911929
1.097500086,0.369419932
1.099166751,0.378663153
1.100833416,0.38432166
1.102500081,0.376437217
1.104166746,0.391145378
1.105833411,0.378850281
1.107500076,0.372226656
1.109166741,0.395112425
1.110833406,0.384289712
1.112500191,0.386810362
1.114166737,0.385366142
1.115833402,0.383231491
1.117500067,0.375153273
1.119166732,0.383572877
1.120833516,0.381826937
1.122500062,0.385502935
1.124166727,0.378531992
1.125833392,0.383597195
1.127500057,0.38572374
1.129166842,0.376177192
1.130833387,0.377039641
1.132500052,0.37987107
1.134166718,0.383492291
1.135833383,0.37683019
1.137500167,0.383675605
1.139166832,0.381210089
1.140833378,0.385242671
1.142500043,0.37541616
1.144166708,0.37128225
1.145833492,0.386327088
1.147500157,0.384192616
1.149166703,0.379303932
1.150833368,0.380051911
1.152500033,0.385385424
1.154166818,0.391064823
1.155833483,0.373250544
1.157500029,0.379547536
1.159166694,0.385072291
1.160833359,0.375195056
1.162500143,0.382932335
1.164166808,0.380396277
1.165833473,0.371383876
1.167500019,0.377324283
1.169166684,0.374702931
1.170833468,0.362781018
1.172500134,0.378784627
1.174166799,0.386693955
1.175833344,0.373338193
1.17750001,0.372291178
1.179166794,0.389259845
1.180833459,0.372744918
1.182500124,0.374890536
1.18416667,0.370990425
1.185833335,0.377375215
1.187500119,0.376068473
1.189166784,0.369793236
1.190833449,0.365388215
1.192500114,0.375676662
1.19416666,0.37606287
1.195833445,0.3751854
1.19750011,0.375209242
1.199166775,0.379881918
1.20083344,0.388015509
1.202499986,0.37364459
1.20416677,0.362423688
1.205833435,0.380165547
1.2075001,0.376429766
1.209166765,0.372535139
1.210833311,0.384283632
1.212500095,0.380438298
1.21416676,0.382679552
1.215833426,0.37947911
1.217500091,0.374353349
1.219166756,0.370055825
1.220833421,0.372553021
1.222500086,0.361143082
1.224166751,0.365799636
1.225833416,0.371612877
1.227500081,0.370113105
1.229166746,0.386242539
1.230833411,0.383035302
1.232500076,0.375533819
1.234166741,0.374496073
1.235833406,0.366476178
1.237500191,0.373748392
1.239166737,0.366582513
1.240833402,0.371485382
1.242500067,0.369974226
1.244166732,0.372359783
1.245833516,0.370554328
1.247500062,0.378493369
1.249166727,0.36871472
1.250833392,0.364403218
1.252500057,0.371416599
1.254166842,0.373745918
1.255833387,0.366359681
1.257500052,0.377548009
1.259166718,0.365957797
1.260833383,0.380002588
1.262500167,0.371611446
1.264166832,0.380075365
1.265833378,0.368903309
1.267500043,0.37875995
1.269166708,0.372214913
1.270833492,0.364847869
1.272500157,0.36618647
1.274166703,0.366163373
1.275833368,0.36052233
1.277500033,0.358575463
1.279166818,0.37683329
1.280833483,0.367890209
1.282500029,0.383356988
1.284166694,0.360918313
1.285833359,0.368232936
1.287500143,0.373355985
1.289166808,0.368588984
1.290833473,0.376184911
1.292500019,0.363595426
1.294166684,0.365496218
1.295833468,0.366602689
1.297500134,0.366167843
1.299166799,0.359559447
1.300833344,0.365190297
1.30250001,0.37680319
1.304166794,0.370007753
1.305833459,0.35878104
1.307500124,0.359565556
1.30916667,0.378610194
1.310833335,0.362149447
1.312500119,0.364133894
1.314166784,0.367337138
1.315833449,0.365940303
1.317500114,0.351350904
1.31916666,0.375103563
1.320833445,0.363452554
1.32250011,0.368996143
1.324166775,0.362450689
1.32583344,0.362549245
1.327499986,0.373044759
1.32916677,0.365876287
1.330833435,0.367046565
1.3325001,0.363900602
1.334166765,0.360404432
1.335833311,0.366481662
1.337500095,0.364651114
1.33916676,0.368579209
1.340833426,0.361394823
1.342500091,0.373197585
1.344166756,0.361926794
1.345833421,0.370328128
1.347500086,0.361100644
1.349166751,0.359842897
1.350833416,0.363912791
1.352500081,0.359554201
1.354166746,0.364689469
1.355833411,0.362310588
1.357500076,0.36453101
1.359166741,0.353973568
1.360833406,0.352947176
1.362500191,0.362077147
1.364166737,0.365361035
1.365833402,0.36084199
1.367500067,0.350808352
1.369166732,0.355678976
1.370833516,0.360664606
1.372500062,0.358662188
1.374166727,0.366760045
1.375833392,0.348998934
1.377500057,0.365479827
1.379166842,0.364008635
1.380833387,0.360245973
1.382500052,0.356760174
1.384166718,0.362781614
1.385833383,0.357949704
1.387500167,0.369501233
1.389166832,0.35922429
1.390833378,0.362852842
1.392500043,0.357854098
1.394166708,0.355546624
1.395833492,0.355059058
1.397500157,0.358062059
1.399166703,0.358128369
1.400833368,0.362446576
1.402500033,0.352874309
1.404166818,0.354275048
1.405833483,0.349591404
1.407500029,0.364321083
1.409166694,0.352151215
1.410833359,0.351844549
1.412500143,0.360075086
1.414166808,0.357504427
1.415833473,0.352726489
1.417500019,0.358328432
1.419166684,0.366059005
1.420833468,0.354592651
1.422500134,0.353421956
1.424166799,0.376114309
1.425833344,0.360005379
1.42750001,0.356867909
1.429166794,0.356364816
1.430833459,0.354996234
1.432500124,0.353131473
1.43416667,0.358460635
1.435833335,0.360839218
1.437500119,0.361246288
1.439166784,0.358653128
1.440833449,0.355079889
1.442500114,0.348833561
1.44416666,0.348844945
1.445833445,0.354198843
1.44750011,0.363753378
1.449166775,0.355568439
1.45083344,0.36062026
1.452499986,0.359716445
1.45416677,0.354771137
1.455833435,0.362394005
1.4575001,0.356288999
1.459166765,0.354171991
1.460833311,0.352282912
1.462500095,0.348719984
1.46416676,0.350586444
1.465833426,0.352000862
1.467500091,0.358705342
1.469166756,0.352690905
1.470833421,0.349794298
1.472500086,0.346357077
1.474166751,0.356656224
1.475833416,0.349124581
1.477500081,0.357123524
1.479166746,0.353230774
1.480833411,0.348071098
1.482500076,0.356575757
1.484166741,0.352332324
1.485833406,0.360370219
1.487500191,0.353148401
1.489166737,0.353139311
1.490833402,0.351247579
1.492500067,0.355181158
1.494166732,0.352717489
1.495833516,0.355480075
1.497500062,0.349946976
1.499166727,0.345907718
1.500833392,0.355734557
1.502500057,0.345805556
1.504166842,0.344484657
1.505833387,0.353695005
1.507500052,0.350479841
1.509166718,0.348864555
1.510833383,0.356839895
1.512500167,0.348894566
1.514166832,0.350396752
1.515833378,0.356430173
1.517500043,0.351146609
1.519166708,0.352882981
1.520833492,0.346167266
1.522500157,0.356806606
1.524166703,0.343606114
1.525833368,0.341067076
1.527500033,0.353071123
1.529166818,0.345224619
1.530833483,0.355348975
1.532500029,0.355334669
1.534166694,0.338504553
1.535833359,0.34649989
1.537500143,0.344540417
1.539166808,0.350995153
1.540833473,0.346114159
1.542500019,0.359591752
1.544166684,0.351272345
1.545833468,0.341738552
1.547500134,0.341809303
1.549166799,0.352609366
1.550833344,0.350386351
1.55250001,0.346544206
1.554166794,0.348785162
1.555833459,0.347012073
1.557500124,0.349109381
1.55916667,0.351742417
1.560833335,0.346302509
1.562500119,0.356061786
1.564166784,0.358423561
1.565833449,0.346633226
1.567500114,0.352979332
1.56916666,0.334437758
1.570833445,0.343775779
1.57250011,0.346133024
1.574166775,0.350187957
1.57583344,0.348814338
1.577499986,0.347578853
1.57916677,0.337706149
1.580833435,0.334729493
1.5825001,0.336951911
1.584166765,0.339908391
1.585833311,0.345145643
1.587500095,0.34200117
1.58916676,0.350226849
1.590833426,0.346129328
1.592500091,0.351076752
1.594166756,0.342555642
1.595833421,0.347321928
1.597500086,0.338120908
1.599166751,0.345806092
1.600833416,0.349515081
1.602500081,0.342342883
1.604166746,0.341782242
1.605833411,0.336355895
1.607500076,0.339742571
1.609166741,0.332098782
1.610833406,0.339743048
1.612500191,0.342248797
1.614166737,0.33776319
1.615833402,0.336760372
1.617500067,0.33862564
1.619166732,0.336547613
1.620833516,0.346641481
1.622500062,0.341156006
1.624166727,0.340572774
1.625833392,0.33737123
1.627500057,0.332226694
1.629166842,0.340168357
1.630833387,0.326341093
1.632500052,0.340480089
1.634166718,0.342271805
1.635833383,0.334038258
1.637500167,0.342333466
1.639166832,0.341532797
1.640833378,0.340748459
1.642500043,0.338769704
1.644166708,0.336700767
1.645833492,0.335722566
1.647500157,0.323078752
1.649166703,0.326824993
1.650833368,0.338233709
1.652500033,0.346955925
1.654166818,0.343263894
1.655833483,0.346433938
1.657500029,0.340583295
1.659166694,0.342861146
1.660833359,0.33851555
1.662500143,0.332068682
1.664166808,0.347888053
1.665833473,0.342368871
1.667500019,0.343493402
1.669166684,0.334272265
1.670833468,0.336433262
1.672500134,0.336929321
1.674166799,0.337611854
1.675833344,0.347762585
1.67750001,0.340200901
1.679166794,0.344332933
1.680833459,0.339082152
1.682500124,0.345212191
1.68416667,0.333352089
1.685833335,0.331142098
1.687500119,0.338117212
1.689166784,0.337425977
1.690833449,0.338080466
1.692500114,0.346496165
1.69416666,0.33800599
1.695833445,0.326752067
1.69750011,0.325629622
1.699166775,0.333885521
1.70083344,0.33434701
1.702499986,0.335407376
1.70416677,0.336651117
1.705833435,0.338219136
1.7075001,0.335421413
1.709166765,0.339972943
1.710833311,0.331650019
1.712500095,0.336207151
1.71416676,0.338081211
1.715833426,0.341272354
1.717500091,0.333662033
1.719166756,0.337436229
1.720833421,0.337231576
1.722500086,0.335054219
1.724166751,0.341087401
1.725833416,0.331240565
1.727500081,0.338561326
1.729166746,0.332724422
1.730833411,0.330924004
1.732500076,0.331170768
1.734166741,0.33228597
1.735833406,0.340314925
1.737500191,0.336325556
1.739166737,0.332709581
1.740833402,0.336874336
1.742500067,0.332372308
1.744166732,0.337315679
1.745833516,0.332633674
1.747500062,0.330469906
1.749166727,0.343014211
1.750833392,0.336769909
1.752500057,0.334215999
1.754166842,0.333949179
1.755833387,0.333530515
1.757500052,0.334852845
1.759166718,0.332645863
1.760833383,0.340389818
1.762500167,0.335336775
1.764166832,0.330948561
1.765833378,0.328794301
1.767500043,0.322702289
1.769166708,0.334915787
1.770833492,0.337909311
1.772500157,0.33251068
1.774166703,0.349342853
1.775833368,0.328562945
1.777500033,0.337947905
1.779166818,0.333692133
1.780833483,0.3350676
1.782500029,0.329142124
1.784166694,0.338347465
1.785833359,0.326743335
1.787500143,0.327485114
1.789166808,0.335778683
1.790833473,0.334361225
1.792500019,0.331476063
1.794166684,0.330905736
1.795833468,0.332390159
1.797500134,0.335109562
1.799166799,0.333339781
1.800833344,0.324985832
1.80250001,0.330889255
1.804166794,0.344884455
1.805833459,0.333961368
1.807500124,0.329713434
1.80916667,0.332801163
1.810833335,0.338355035
1.812500119,0.338108748
1.814166784,0.328742653
1.815833449,0.33579278
1.817500114,0.33731088
1.81916666,0.337258071
1.820833445,0.332726955
1.82250011,0.323617846
1.824166775,0.330655396
1.82583344,0.330719352
1.827499986,0.330288798
1.82916677,0.334620386
1.830833435,0.335540116
1.8325001,0.332768649
1.834166765,0.324242652
1.835833311,0.325354099
1.837500095,0.33267042
1.83916676,0.321450979
1.840833426,0.328079015
1.842500091,0.325069547
1.844166756,0.341777712
1.845833421,0.333794534
1.847500086,0.331257671
1.849166751,0.32708931
1.850833416,0.331279993
1.852500081,0.335714251
1.854166746,0.340180516
1.855833411,0.322795749
1.857500076,0.325949192
1.859166741,0.329394013
1.860833406,0.32210049
1.862500191,0.339548975
1.864166737,0.331494451
1.865833402,0.327186286
1.867500067,0.32236138
1.869166732,0.310248613
1.870833516,0.327364117
1.872500062,0.331116974
1.874166727,0.325027615
1.875833392,0.327846617
1.877500057,0.333072037
1.879166842,0.326105356
1.880833387,0.327975392
1.882500052,0.332559019
1.884166718,0.330439121
1.885833383,0.328231305
1.887500167,0.321810365
1.889166832,0.340744197
1.890833378,0.318383843
1.892500043,0.334613681
1.894166708,0.333117515
1.895833492,0.323698282
1.897500157,0.327157706
1.899166703,0.327622563
1.900833368,0.338017851
1.902500033,0.323053181
1.904166818,0.328480661
1.905833483,0.327490091
1.907500029,0.334559441
1.909166694,0.333368957
1.910833359,0.324020386
1.912500143,0.326679379
1.914166808,0.320104778
1.915833473,0.33692041
1.917500019,0.320741653
1.919166684,0.325351775
1.920833468,0.329526573
1.922500134,0.338002443
1.924166799,0.324535251
1.925833344,0.321195543
1.92750001,0.326409996
1.929166794,0.332917273
1.930833459,0.330964655
1.932500124,0.317249537
1.93416667,0.326498747
1.935833335,0.325441897
1.937500119,0.31764558
1.939166784,0.323275566
1.940833449,0.322220177
1.942500114,0.314448953
