Sample 1,,
Time (min),Abs,
1.650833368,0.4169551432,
1.652500033,0.4303481877,
1.654166818,0.4055412114,
1.655833483,0.4212246835,
1.657500029,0.4210057557,
1.659166694,0.4222373962,
1.660833359,0.4296591282,
1.662500143,0.4235098362,
1.664166808,0.4246591926,
1.665833473,0.4216696024,
1.667500019,0.425119251,
1.669166684,0.4340165854,
1.670833468,0.4357044101,
1.672500134,0.4167580307,
1.674166799,0.4149166048,
1.675833344,0.4181061089,
1.67750001,0.4276150763,
1.679166794,0.4239136279,
1.680833459,0.4160156846,
1.682500124,0.4213858545,
1.68416667,0.4433326721,
1.685833335,0.4214821458,
1.687500119,0.4302939177,
1.689166784,0.4388667345,
1.690833449,0.4195298553,
1.692500114,0.440420419,
1.69416666,0.4213678539,
1.695833445,0.4103969932,
1.69750011,0.4368010461,
1.699166775,0.4264541268,
1.70083344,0.4347136617,
1.702499986,0.4330478609,
1.70416677,0.4211906493,
1.705833435,0.4185155034,
1.7075001,0.4212509394,
1.709166765,0.4333962798,
1.710833311,0.4216614068,
1.712500095,0.4131371379,
1.71416676,0.4268038273,
1.715833426,0.4125640392,
1.717500091,0.4340659082,
1.719166756,0.4125211537,
1.720833421,0.4080965519,
1.722500086,0.4269339144,
1.724166751,0.4244914055,
1.725833416,0.418666631,
1.727500081,0.41719383,
1.729166746,0.4171058536,
1.730833411,0.4331175089,
1.732500076,0.4155986607,
1.734166741,0.4311536551,
1.735833406,0.4303399026,
1.737500191,0.420876652,
1.739166737,0.4177941978,
1.740833402,0.4262554049,
1.742500067,0.4155551195,
1.744166732,0.428445518,
1.745833516,0.4109457731,
1.747500062,0.4300504029,
1.749166727,0.4211576581,
1.750833392,0.4064032137,
1.752500057,0.4255325198,
1.754166842,0.4203723967,
1.755833387,0.4193451107,
1.757500052,0.4270771444,
1.759166718,0.4127406478,
1.760833383,0.4271152914,
1.762500167,0.4038281143,
1.764166832,0.4142732024,
1.765833378,0.42918697,
1.767500043,0.4113942087,
1.769166708,0.4377781451,
1.770833492,0.42425403,
1.772500157,0.4296225607,
1.774166703,0.421255976,
1.775833368,0.4332003593,
1.777500033,0.4284081757,
1.779166818,0.4250588715,
1.780833483,0.4116559625,
1.782500029,0.4275937974,
1.784166694,0.4362380207,
1.785833359,0.4211251736,
1.787500143,0.432287395,
1.789166808,0.4191322625,
1.790833473,0.4210492671,
1.792500019,0.425570637,
1.794166684,0.4196653962,
1.795833468,0.4202368259,
1.797500134,0.439753741,
1.799166799,0.4231637418,
1.800833344,0.412157625,
1.80250001,0.4248873293,
1.804166794,0.4413256347,
1.805833459,0.4341288507,
1.807500124,0.4380232692,
1.80916667,0.4269585907,
1.810833335,0.4393565357,
1.812500119,0.4351740479,
1.814166784,0.4085636735,
1.815833449,0.4134469032,
1.817500114,0.4328171015,
1.81916666,0.4307695925,
1.820833445,0.4168910086,
1.82250011,0.4125602543,
1.824166775,0.4278033972,
1.82583344,0.4462393224,
1.827499986,0.4268940389,
1.82916677,0.4256466925,
1.830833435,0.4289744496,
1.8325001,0.4145254195,
1.834166765,0.4290926456,
1.835833311,0.4324398339,
1.837500095,0.4356817603,
1.83916676,0.4402923584,
1.840833426,0.4405869842,
1.842500091,0.4355386198,
1.844166756,0.440454185,
1.845833421,0.440913409,
1.847500086,0.4401452541,
1.849166751,0.4427980781,
1.850833416,0.4422548413,
1.852500081,0.4518217444,
1.854166746,0.4358975589,
1.855833411,0.4216435552,
1.857500076,0.4118382335,
1.859166741,0.4198619723,
1.860833406,0.4217889011,
1.862500191,0.4241998792,
1.864166737,0.4385184646,
1.865833402,0.4329320788,
1.867500067,0.4406009018,
1.869166732,0.4335693717,
