Time,Abs
2031,0.082149647
2032,0.077539168
2033,0.077769652
2034,0.078217439
2035,0.079184577
2036,0.079719633
2037,0.080237478
2038,0.079126865
2039,0.080077641
2040,0.078459173
2041,0.083023317
2042,0.081181444
2043,0.079024136
2044,0.084147185
2045,0.078223579
2046,0.08053492
2047,0.082834199
2048,0.081378467
2049,0.079721004
2050,0.083601192
2051,0.083543614
2052,0.080427997
2053,0.081099786
2054,0.080606781
2055,0.07997191
2056,0.082084939
2057,0.076796822
2058,0.082345545
2059,0.081004135
2060,0.08110553
2061,0.078945056
2062,0.083174869
2063,0.08192911
2064,0.0814564
2065,0.077305123
2066,0.080500178
2067,0.07803455
2068,0.079718888
2069,0.079206266
2070,0.079236738
2071,0.078591675
2072,0.080482237
2073,0.077524528
2074,0.079733908
2075,0.081937552
2076,0.077526197
2077,0.080064066
2078,0.079704896
2079,0.077127963
2080,0.082162187
2081,0.078966878
2082,0.080071971
2083,0.078906216
2084,0.078811727
2085,0.078335978
2086,0.081662446
2087,0.076977305
2088,0.080861919
2089,0.081623994
2090,0.07776086
2091,0.077432878
2092,0.077127345
2093,0.080413319
2094,0.076968834
2095,0.078298099
2096,0.077559374
2097,0.076216295
2098,0.077794202
2099,0.079190575
2100,0.077915475
2101,0.081584163
2102,0.081266806
2103,0.076072179
2104,0.076083958
2105,0.075090155
2106,0.079797275
2107,0.07797616
2108,0.076918587
2109,0.07744436
2110,0.076537274
2111,0.075696535
2112,0.074809633
2113,0.0755805
2114,0.074541651
2115,0.074974127
2116,0.074965298
2117,0.076021321
2118,0.079953924
2119,0.077791356
2120,0.074457452
2121,0.076232404
2122,0.077307597
2123,0.0767591
2124,0.079054877
2125,0.077717021
2126,0.079464369
2127,0.079877719
2128,0.077456579
2129,0.078303151
2130,0.075753242
2131,0.076520972
2132,0.076763831
2133,0.074591473
2134,0.078044437
2135,0.078330092
2136,0.076259121
2137,0.073890843
2138,0.076353021
2139,0.074745491
2140,0.077072039
2141,0.075438879
2142,0.077771388
2143,0.077775598
2144,0.07709337
2145,0.075181
2146,0.078541234
2147,0.075390838
2148,0.073825851
2149,0.07617341
2150,0.079387441
2151,0.07558614
2152,0.075378276
2153,0.07556174
2154,0.073484339
2155,0.073716573
2156,0.073704585
2157,0.07123217
2158,0.078233898
2159,0.074110925
2160,0.074963331
2161,0.075087383
2162,0.076215953
2163,0.073408008
2164,0.073480077
2165,0.075488895
2166,0.072731443
2167,0.072078846
2168,0.072489604
2169,0.074622177
2170,0.071487531
2171,0.075091109
2172,0.071113631
2173,0.071295522
2174,0.076485716
2175,0.075711146
2176,0.073876731
2177,0.070908777
2178,0.073361814
2179,0.072852224
2180,0.073489644
2181,0.074354187
2182,0.075519539
2183,0.070420474
2184,0.078552
2185,0.073488481
2186,0.072783686
2187,0.075243212
2188,0.076356262
2189,0.071590841
2190,0.07532239
2191,0.072643399
2192,0.072945789
2193,0.076704673
2194,0.075969733
2195,0.074539162
2196,0.075433888
2197,0.075127542
2198,0.072561525
2199,0.074668258
2200,0.074954592
2201,0.077296615
2202,0.075571477
2203,0.078382149
2204,0.076801114
2205,0.074889287
2206,0.072777905
2207,0.073729187
2208,0.077268012
2209,0.078279033
2210,0.077920586
2211,0.074918881
2212,0.075880818
2213,0.074951701
2214,0.078793019
2215,0.077140734
2216,0.076201305
2217,0.07420215
2218,0.075527862
2219,0.073572278
2220,0.07736785
2221,0.074656427
2222,0.075410113
2223,0.076582074
2224,0.075632602
2225,0.072028704
2226,0.075316235
2227,0.078302376
2228,0.076274298
2229,0.073097296
2230,0.073809743
2231,0.075638175
2232,0.076610357
2233,0.074315637
2234,0.075282581
2235,0.073432654
2236,0.075041503
2237,0.076754838
2238,0.076593161
2239,0.074387215
2240,0.074755579
2241,0.076235421
2242,0.077069536
2243,0.07206656
2244,0.07559406
2245,0.073729366
2246,0.076961391
2247,0.072931826
2248,0.078111455
2249,0.071677908
2250,0.077330455
2251,0.0732335
2252,0.075471953
2253,0.073377199
2254,0.070362911
2255,0.072113499
2256,0.073804282
2257,0.073566973
2258,0.072946832
2259,0.073203169
2260,0.071194656
2261,0.075999402
2262,0.07512702
2263,0.074727319
2264,0.077405624
2265,0.075053878
2266,0.0765118
2267,0.074453242
2268,0.072472662
2269,0.072792046
2270,0.072259277
2271,0.076368824
2272,0.07944531
2273,0.07390929
2274,0.070760898
2275,0.074248806
2276,0.074690886
2277,0.071504653
2278,0.071053237
2279,0.075763531
2280,0.072030745
2281,0.071233422
2282,0.071349457
2283,0.070528105
2284,0.07201492
2285,0.072840504
2286,0.071648695
2287,0.074169263
2288,0.076412559
2289,0.072555438
2290,0.074911989
2291,0.072437517
2292,0.078213848
2293,0.072200187
2294,0.072516643
2295,0.069913685
2296,0.07434734
2297,0.071982779
2298,0.071684048
2299,0.071820945
2300,0.074228562
2301,0.076364443
2302,0.071639806
2303,0.071654923
2304,0.071190327
2305,0.074979328
2306,0.072178416
2307,0.071747161
2308,0.071355686
2309,0.071871273
2310,0.075043596
2311,0.074758559
2312,0.074156553
2313,0.076639079
2314,0.075700328
2315,0.077584073
2316,0.071717113
2317,0.073006518
2318,0.075237177
2319,0.073099867
2320,0.073904835
2321,0.070932001
2322,0.070086584
2323,0.074445471
2324,0.072083429
2325,0.071230918
2326,0.073866084
2327,0.071293481
2328,0.071662463
2329,0.069463983
2330,0.070413448
2331,0.07429979
2332,0.070946082
2333,0.076346107
2334,0.074854657
2335,0.073141441
2336,0.073791035
2337,0.07252074
2338,0.072577707
2339,0.071125194
2340,0.070982449
2341,0.074129105
2342,0.072716869
2343,0.073025472
2344,0.075962119
2345,0.070419714
2346,0.071701996
2347,0.073114514
2348,0.074155107
2349,0.073554672
2350,0.075490281
2351,0.072017394
2352,0.07552404
2353,0.074752443
2354,0.071473703
2355,0.07140331
2356,0.071569934
2357,0.075810537
2358,0.076599523
2359,0.070728056
2360,0.07558164
2361,0.07589031
2362,0.074804194
2363,0.070408694
2364,0.07294441
2365,0.071245164
2366,0.070907347
2367,0.074033745
2368,0.070892751
2369,0.078122392
2370,0.07468652
2371,0.072970748
2372,0.079736054
2373,0.078564905
2374,0.078205228
2375,0.076478302
2376,0.079105407
2377,0.076940961
2378,0.0749318
2379,0.079981744
2380,0.079338431
2381,0.076932706
2382,0.077024065
2383,0.081123933
2384,0.077805847
2385,0.07870917
2386,0.077216364
2387,0.077444449
2388,0.078995973
2389,0.079146467
2390,0.080336511
2391,0.080299817
2392,0.077857189
2393,0.080862351
2394,0.078173094
2395,0.077499002
2396,0.081558332
2397,0.078095153
2398,0.076967351
2399,0.078974612
2400,0.077462114
2401,0.082158186
2402,0.078426056
2403,0.076580532
2404,0.075952344
2405,0.077440493
2406,0.080213875
2407,0.078765519
2408,0.082465462
2409,0.078118615
2410,0.080733456
2411,0.077297576
2412,0.076995507
2413,0.079516336
2414,0.080188029
2415,0.078971416
2416,0.078322619
2417,0.079995409
2418,0.082170762
2419,0.079628482
2420,0.076866426
2421,0.076619312
2422,0.081112921
2423,0.079275109
2424,0.082128912
2425,0.078110367
2426,0.071870692
2427,0.066516884
2428,0.067864724
2429,0.070678771
2430,0.07180243
2431,0.067196161
2432,0.069555938
2433,0.06955336
2434,0.069262579
2435,0.081382088
2436,0.078291461
2437,0.076247089
2438,0.080658115
2439,0.079772852
2440,0.077195279
2441,0.068352953
2442,0.077560581
2443,0.078921862
2444,0.079565488
2445,0.07610435
2446,0.079667293
2447,0.074754842
2448,0.067248255
2449,0.079408914
2450,0.070938252
2451,0.079536982
2452,0.076156475
2453,0.079882324
2454,0.067869961
2455,0.067242123
2456,0.076809645
2457,0.079617262
2458,0.080436029
2459,0.079406619
2460,0.078993149
2461,0.07004948
2462,0.08163736
2463,0.069043174
2464,0.079331316
2465,0.071950026
2466,0.080767125
2467,0.071063817
2468,0.077309765
2469,0.086500145
2470,0.068897814
2471,0.081851564
2472,0.070005104
2473,0.078812785
2474,0.080504417
2475,0.076778345
2476,0.070363738
2477,0.071654521
2478,0.069976419
2479,0.072144672
2480,0.067827746
2481,0.082027465
2482,0.077022925
2483,0.079856195
2484,0.075544864
2485,0.077607565
2486,0.080745488
2487,0.069128096
2488,0.073584266
2489,0.06788706
2490,0.071817584
2491,0.066843271
2492,0.073156692
2493,0.0738566
2494,0.071756653
2495,0.068496555
2496,0.076352715
2497,0.076055676
2498,0.077661701
2499,0.07139577
2500,0.075566612
2501,0.075166166
2502,0.076808222
2503,0.078313008
2504,0.075264573
2505,0.077654459
2506,0.077273794
2507,0.074562646
2508,0.08064203
2509,0.077591345
2510,0.069720306
2511,0.070462704
2512,0.077448756
2513,0.075048953
2514,0.077445194
2515,0.073093526
2516,0.075147517
2517,0.072985783
2518,0.071611971
2519,0.072258599
2520,0.074504279
2521,0.075268485
2522,0.07365419
2523,0.071942449
2524,0.071962953
2525,0.070118532
2526,0.077895902
2527,0.073302478
2528,0.073009178
2529,0.07388781
2530,0.076084457
2531,0.072445989
2532,0.071424909
2533,0.068630844
2534,0.072040953
2535,0.073061489
2536,0.072787024
2537,0.071460888
2538,0.070320517
2539,0.072423443
2540,0.071755067
2541,0.071891867
2542,0.07151033
2543,0.071321301
2544,0.075465582
2545,0.070638865
2546,0.069810376
2547,0.077170141
2548,0.072813474
2549,0.070626013
2550,0.069769882
2551,0.071820639
2552,0.072021827
2553,0.070579022
2554,0.070042878
2555,0.0710572
2556,0.070784025
2557,0.068823069
2558,0.067512862
2559,0.07524392
2560,0.072735235
2561,0.074904144
2562,0.070567876
2563,0.069471002
2564,0.072189577
2565,0.070207521
2566,0.07165391
2567,0.072673291
2568,0.067369372
2569,0.073134482
2570,0.071160689
2571,0.073680997
2572,0.071762338
2573,0.07031513
2574,0.07078293
2575,0.071143545
2576,0.070118167
2577,0.07281249
2578,0.073933505
2579,0.068752132
2580,0.069848955
