Time temp,Abs,Reactor Temperature (C)
273,0.362118506,290.007062
274,0.365321252,289.972273
276,0.363174269,289.97586
277,0.366058356,289.95912
278,0.363998276,289.987851
280,0.360840294,289.990738
281,0.358562514,289.975613
283,0.36098704,289.991587
284,0.35874925,290.003063
286,0.358666906,290.061651
288,0.359341681,290.036977
289,0.358463624,290.030364
291,0.362562603,290.05407
292,0.362373751,290.05407
293,0.363996619,290.05117
294,0.360786927,290.064206
295,0.36340276,290.060962
297,0.36396139,290.060718
298,0.362479439,290.075931
301,0.358989108,290.082279
305,0.358548674,290.107794
307,0.360407242,290.117775
309,0.356971803,290.140716
311,0.354926136,290.122792
313,0.352991042,290.169194
315,0.354658243,290.145343
316,0.351925784,290.15803
317,0.352332035,290.157489
319,0.353054327,290.191324
322,0.348273742,290.19707
323,0.345043701,290.242942
325,0.345953658,290.20823
327,0.349511704,290.230969
328,0.346361005,290.236008
330,0.348361197,290.226833
331,0.347104135,290.255581
332,0.3448183,290.251306
334,0.343015575,290.270171
335,0.346096143,290.275378
337,0.343676126,290.276413
338,0.343542621,290.287199
339,0.340787899,290.284606
341,0.341836986,290.30494
343,0.346801335,290.316936
344,0.341998956,290.319027
346,0.337680128,290.335038
349,0.341067803,290.358775
351,0.339224458,290.333338
352,0.338379413,290.384616
354,0.338944754,290.427201
356,0.342267215,290.403909
357,0.354113302,290.403909
358,0.351458794,290.413251
359,0.351464584,290.425037
361,0.352821708,290.448646
364,0.339414236,290.467622
367,0.342219481,290.480983
369,0.335271293,290.483654
370,0.347826627,290.514699
371,0.340778416,290.516153
372,0.336633882,290.511993
374,0.336656895,290.521248
376,0.336086118,290.569509
378,0.337061727,290.552496
380,0.336331049,290.541137
381,0.331203151,290.562753
382,0.334036025,290.585183
383,0.332481974,290.58384
385,0.332436869,290.579454
386,0.331019035,290.602812
388,0.329594171,290.605718
389,0.331043229,290.623396
390,0.331322026,290.652166
392,0.327033401,290.671341
393,0.328615978,290.637825
395,0.32937946,290.685738
396,0.327276915,290.671703
397,0.326790169,290.672944
399,0.328848159,290.68203
402,0.326374352,290.720352
404,0.325943902,290.747037
405,0.326945373,290.734111
406,0.326355556,290.757367
407,0.323800629,290.787597
409,0.324596342,290.765854
410,0.323945898,290.78366
411,0.325510669,290.78861
413,0.321693468,290.811094
414,0.321886709,290.805521
415,0.322334778,290.855427
418,0.32081593,290.818383
420,0.320556816,290.874017
421,0.321589279,290.87913
422,0.320335135,290.914854
423,0.318332103,290.922436
425,0.318641371,290.903545
428,0.321229109,290.953094
430,0.320429355,290.957694
432,0.320366922,290.952825
435,0.321289721,290.995373
438,0.321463004,290.974239
439,0.320513222,291.028248
441,0.318244013,291.029413
443,0.319385499,291.056832
444,0.319953221,291.052709
445,0.318653694,291.103441
447,0.318361831,291.086986
448,0.318424222,291.107781
450,0.315014905,291.097484
453,0.312883252,291.122112
454,0.314857289,291.145613
456,0.312863517,291.15191
458,0.312373742,291.167831
459,0.312729648,291.232161
460,0.31027168,291.203391
462,0.311107448,291.223589
463,0.308412683,291.195911
465,0.30790531,291.228514
466,0.30432612,291.222595
468,0.306886044,291.250868
469,0.306659293,291.288869
470,0.303088975,291.275886
471,0.305264723,291.27931
472,0.301988846,291.262979
473,0.306046107,291.321647
474,0.304988509,291.327534
475,0.303934625,291.327836
478,0.30419611,291.340221
479,0.300462919,291.354256
481,0.300735223,291.35061
484,0.303608966,291.42838
485,0.303651813,291.432443
486,0.297178793,291.413614
488,0.300843409,291.45735
489,0.298123372,291.457095
491,0.297560155,291.453878
493,0.297273982,291.500316
494,0.298539951,291.456377
496,0.29749411,291.492699
497,0.297479767,291.514294
498,0.296795267,291.505984
499,0.295735729,291.509553
501,0.296338671,291.559802
502,0.297619408,291.572277
504,0.292830226,291.573606
507,0.295915055,291.612695
509,0.29220801,291.614742
511,0.306029341,291.649421
513,0.307869819,291.650102
514,0.306318521,291.696203
516,0.304875579,291.667771
517,0.296603805,291.698437
519,0.295608062,291.728017
522,0.29805347,291.753451
523,0.298647043,291.737248
524,0.298326203,291.812605
525,0.294676432,291.791731
526,0.287735489,291.793565
529,0.295009962,291.825311
531,0.291613919,291.831086
532,0.296251938,291.849942
533,0.290624318,291.848441
536,0.291416958,291.872271
539,0.291444707,291.929366
541,0.291378793,291.954393
542,0.289120534,291.956183
544,0.288114414,291.994021
545,0.286375919,292.003934
546,0.286035958,291.972969
548,0.285010576,291.991703
549,0.285533836,292.021404
551,0.281840214,292.054514
552,0.282002333,292.033841
554,0.281576166,292.102139
556,0.281992295,292.098654
558,0.283993718,292.11844
559,0.28233569,292.114398
560,0.283112788,292.138393
562,0.281062835,292.142246
563,0.283253849,292.129606
565,0.280569774,292.179819
568,0.27762095,292.226605
570,0.282309479,292.269268
571,0.278315884,292.21476
573,0.280124232,292.292283
574,0.28068181,292.284012
575,0.278596309,292.301708
577,0.278909549,292.285692
578,0.279531953,292.316201
580,0.277114326,292.36617
581,0.274679157,292.339041
584,0.276369247,292.360311
586,0.273257264,292.390123
588,0.276507241,292.406785
589,0.274212411,292.430504
591,0.270797405,292.473473
593,0.272503656,292.491778
594,0.272535238,292.511225
596,0.275244191,292.47245
597,0.272003379,292.48547
598,0.274520597,292.517805
600,0.274630976,292.550154
601,0.275430861,292.550975
604,0.273960596,292.598447
605,0.272284701,292.653038
607,0.27175242,292.608193
608,0.271532679,292.629974
609,0.270176944,292.641215
610,0.273348653,292.649295
611,0.272768959,292.671689
612,0.273456863,292.697652
613,0.272277027,292.685416
615,0.270934021,292.73612
616,0.270265612,292.746558
618,0.270537439,292.729226
620,0.273400167,292.789102
621,0.26961495,292.793204
622,0.268164176,292.817138
624,0.270093572,292.829132
625,0.264277163,292.813818
628,0.267826194,292.877139
629,0.264802334,292.877139
632,0.263888666,292.927341
633,0.265374959,292.932691
636,0.265160376,292.941264
638,0.264248639,293.002597
639,0.262603891,293.002597
641,0.259954485,292.993181
642,0.261898392,293.040373
645,0.25977459,293.048574
648,0.258330461,293.072102
649,0.256470744,293.087733
652,0.256927818,293.134729
653,0.256438887,293.148144
656,0.256385355,293.208192
657,0.257549533,293.179891
658,0.256022821,293.231287
659,0.254435264,293.208668
661,0.253165302,293.243679
663,0.25531739,293.313765
665,0.256331246,293.2851
666,0.253931466,293.305928
668,0.255226499,293.335464
670,0.251923007,293.357938
671,0.251366876,293.354527
674,0.248577847,293.430958
675,0.249845423,293.4188
677,0.250570102,293.45352
679,0.249497846,293.473956
680,0.250330986,293.459807
682,0.248457074,293.513131
685,0.247880203,293.547651
687,0.25027068,293.593524
689,0.246054296,293.624274
690,0.245914921,293.615734
692,0.2444104,293.623021
693,0.244567849,293.623069
695,0.247245775,293.667874
697,0.241138214,293.710814
699,0.253578533,293.731035
701,0.253550473,293.762714
702,0.252765436,293.784454
703,0.254824643,293.754885
704,0.255052751,293.754885
705,0.253812325,293.815197
707,0.252740206,293.856097
708,0.250845677,293.861793
710,0.248341741,293.884083
711,0.24485482,293.880955
713,0.251913162,293.924741
715,0.250080682,293.934688
717,0.249908243,293.953663
718,0.24630243,293.988785
721,0.246658069,293.9844
722,0.248785414,294.016018
724,0.242629546,294.053045
726,0.243632424,294.067782
727,0.242748831,294.102446
728,0.241408752,294.12205
730,0.242383301,294.104028
731,0.23969107,294.175017
732,0.239628968,294.184291
733,0.237183417,294.206281
735,0.237915,294.18453
737,0.238882634,294.197502
740,0.235964461,294.270052
742,0.236249872,294.301056
743,0.234020126,294.306772
745,0.234285055,294.336345
746,0.233364432,294.367244
748,0.231916499,294.352637
750,0.229267435,294.403051
751,0.231625292,294.400642
752,0.231403671,294.425369
753,0.23237741,294.463703
754,0.2323682,294.457835
755,0.230649874,294.467629
757,0.229846816,294.500274
758,0.23092746,294.506142
759,0.228554799,294.531478
760,0.228672703,294.550162
762,0.230804387,294.555993
764,0.2278347,294.576424
765,0.230850315,294.61152
767,0.228610454,294.649387
768,0.228036113,294.647547
769,0.227665591,294.654945
770,0.227556855,294.632023
771,0.228483254,294.688723
773,0.224773741,294.721765
774,0.226904328,294.75276
777,0.226893485,294.783486
779,0.224035452,294.792887
780,0.225021349,294.828884
781,0.225652771,294.818905
782,0.224116503,294.829853
784,0.222069602,294.875067
787,0.220897058,294.922809
789,0.221683097,294.940636
790,0.218332712,294.938909
792,0.21995839,295.005504
795,0.221419471,295.040461
796,0.21729009,295.03585
798,0.218620192,295.04408
800,0.21821595,295.091461
801,0.218381999,295.115668
802,0.219048302,295.115668
805,0.219200763,295.15834
806,0.21703885,295.199922
807,0.216328391,295.180519
808,0.2171799,295.219501
809,0.215984868,295.227841
812,0.219395225,295.264232
814,0.21704029,295.258733
815,0.219650039,295.280053
817,0.218417948,295.338497
819,0.218239653,295.391918
822,0.215789336,295.406334
823,0.216198844,295.415632
825,0.216160887,295.46162
826,0.21433396,295.442783
828,0.213279741,295.471826
830,0.212204878,295.543898
832,0.214173298,295.578534
833,0.215012111,295.548827
836,0.214113162,295.604352
837,0.213910033,295.624809
839,0.211542617,295.676512
841,0.210697994,295.687783
844,0.212344213,295.751799
845,0.211739489,295.796219
847,0.209948824,295.774521
849,0.210278107,295.805211
851,0.208626299,295.854801
853,0.20616945,295.872266
854,0.206328201,295.905379
855,0.20602072,295.884525
856,0.203032981,295.899503
858,0.206206539,295.93639
859,0.204581098,295.930226
862,0.205581976,296.002267
863,0.205017994,296.015496
864,0.20190531,296.033844
867,0.204994023,296.071572
868,0.203579038,296.061854
870,0.199464215,296.155231
871,0.199819334,296.126381
872,0.198996873,296.136957
875,0.200908467,296.185409
877,0.200672311,296.273833
878,0.196999928,296.254487
879,0.196073937,296.24762
881,0.200482252,296.277878
882,0.197332951,296.318526
883,0.196411718,296.33066
884,0.19676718,296.351107
885,0.19897012,296.347893
887,0.195237984,296.381243
888,0.197995305,296.404318
890,0.196853758,296.420177
892,0.197243853,296.461681
893,0.194746311,296.439079
894,0.19389946,296.478039
895,0.195539565,296.534701
897,0.193244633,296.554855
898,0.194854166,296.561376
899,0.194917734,296.581907
902,0.191919257,296.64128
904,0.19115473,296.638689
906,0.189592557,296.689849
908,0.191523446,296.698388
910,0.190435481,296.763573
913,0.187753664,296.788666
914,0.18893161,296.802993
915,0.187922202,296.83278
917,0.186155008,296.857277
918,0.189386576,296.865335
919,0.18934308,296.89402
920,0.188847576,296.900179
922,0.188178378,296.942241
923,0.185734068,296.947175
925,0.186320573,296.98119
927,0.18482441,297.013128
928,0.187377846,297.027905
931,0.185298075,297.093527
932,0.18485616,297.092862
934,0.184008898,297.150124
935,0.184764716,297.126853
936,0.1848048,297.170496
937,0.189646161,297.169305
939,0.186385845,297.197533
941,0.18004612,297.268122
944,0.192152408,297.275169
945,0.18725543,297.280408
947,0.191168869,297.325831
948,0.191917022,297.371363
950,0.178811492,297.391354
951,0.186525066,297.400955
953,0.190636149,297.432891
954,0.188689449,297.41716
956,0.188786276,297.483978
959,0.181498997,297.532638
960,0.188209797,297.52372
961,0.179939528,297.576779
963,0.186207165,297.585421
965,0.183968256,297.661701
968,0.177365339,297.665731
970,0.176231375,297.712891
971,0.181665656,297.708082
972,0.176085785,297.719615
974,0.17709645,297.757234
975,0.177488628,297.781556
976,0.173174219,297.807273
978,0.177164488,297.840051
980,0.174971266,297.875738
982,0.177034515,297.91045
983,0.173281021,297.910582
984,0.174535239,297.947748
986,0.173530133,297.963364
988,0.173883981,298.009944
990,0.171926571,298.028419
991,0.172375202,298.065031
992,0.171770731,298.062987
993,0.172092636,298.092236
995,0.169764015,298.106822
997,0.16942409,298.125891
998,0.170316462,298.144283
1000,0.168720058,298.209517
1001,0.169137056,298.236841
1003,0.169800691,298.24955
1005,0.166732855,298.259037
1006,0.165839864,298.30874
1007,0.166670878,298.304627
1009,0.16471138,298.316932
1010,0.165591055,298.3613
1012,0.166185628,298.415741
1013,0.16598306,298.414487
1014,0.164117379,298.419169
1015,0.163305482,298.450741
1020,0.164184244,298.54102
1021,0.165252158,298.525585
1023,0.162428133,298.580663
1024,0.165579429,298.598964
1027,0.162766385,298.62913
1029,0.161940838,298.690749
1031,0.160826899,298.745963
1032,0.15828927,298.718577
1034,0.158851697,298.780383
1036,0.159038854,298.80266
1037,0.159147947,298.823074
1040,0.158212133,298.876672
1042,0.157867816,298.921247
1043,0.158271047,298.901714
1045,0.157493941,298.951815
1046,0.156026569,298.96848
1047,0.159275073,298.965731
1049,0.157111122,299.022963
1050,0.158513117,299.034345
1051,0.156470692,299.05861
1052,0.155760188,299.045557
1054,0.155293228,299.132711
1055,0.15364604,299.128076
1056,0.154862987,299.150505
1058,0.153620212,299.1629
1060,0.153964509,299.221629
1062,0.152691892,299.220451
1064,0.153012986,299.270752
1065,0.154175617,299.313696
1068,0.15068538,299.353588
1070,0.151144372,299.376808
1071,0.151854591,299.388684
1073,0.150260882,299.425785
1075,0.150841695,299.495513
1076,0.149735413,299.504181
1078,0.150401607,299.572183
1079,0.148598222,299.567364
1081,0.148748262,299.562348
1082,0.149244656,299.623928
1083,0.149925454,299.593626
1084,0.14867004,299.612436
1085,0.150498511,299.665389
1086,0.149589568,299.645243
1087,0.150725186,299.686223
1089,0.149825856,299.729411
1090,0.150974149,299.726504
1091,0.147356923,299.74927
1093,0.147849277,299.759815
1095,0.147885168,299.82868
1097,0.14681278,299.86963
1098,0.145586145,299.890517
1100,0.147525844,299.899817
1102,0.146242437,299.921188
1103,0.14516253,299.960063
1105,0.145596381,300.007075
1106,0.145083705,300.030765
1108,0.144355009,300.061231
1109,0.143758143,300.067798
1111,0.143190454,300.075531
1114,0.14305485,300.16198
1115,0.143265836,300.166876
1116,0.141691329,300.196931
1118,0.140648389,300.222806
1120,0.140060727,300.270623
1121,0.140502436,300.279234
1122,0.141913408,300.306404
1124,0.139308797,300.292294
1125,0.141256906,300.356039
1128,0.138884695,300.408528
1130,0.138491853,300.435695
1132,0.137191945,300.490009
1134,0.13794481,300.512062
1137,0.136236033,300.566268
1138,0.135504986,300.588346
1139,0.135045293,300.566823
1141,0.133362338,300.628357
1144,0.133465499,300.661998
1146,0.133425781,300.724916
1149,0.131515578,300.767857
1150,0.132356095,300.811157
1152,0.132140702,300.838371
1154,0.130232838,300.847971
1157,0.130699417,300.897
1159,0.131333983,300.932849
1160,0.130358355,300.96408
1161,0.129269645,300.979833
1163,0.13137095,301.012673
1165,0.128952317,301.088912
1166,0.129563002,301.11264
1168,0.128814532,301.080232
1170,0.128160986,301.155234
1172,0.128264353,301.190007
1173,0.128408378,301.199962
1176,0.126722835,301.234617
1178,0.127678433,301.292126
1180,0.125476012,301.323342
1182,0.125540149,301.355486
1183,0.127999298,301.383475
1184,0.124637083,301.409526
1186,0.126641829,301.436341
1187,0.125782296,301.463408
1189,0.124199787,301.510083
1191,0.12322208,301.551245
1192,0.121060793,301.532867
1194,0.123765382,301.595743
1195,0.121927474,301.595743
1197,0.123675966,301.657637
1198,0.120272391,301.658249
1200,0.120084809,301.690686
1201,0.120418278,301.720342
1203,0.118740597,301.732641
1204,0.12049807,301.792606
1205,0.12179103,301.792606
1207,0.120758964,301.83965
1209,0.117762083,301.884619
1211,0.117177934,301.909562
1212,0.117076804,301.920149
1213,0.11746947,301.956822
1215,0.117504893,301.976069
1216,0.11762361,302.023191
1218,0.115573794,302.02746
1219,0.115609354,302.062411
1220,0.116444252,302.075515
1222,0.115888859,302.055447
1223,0.118641462,302.127004
1224,0.115779229,302.165794
1226,0.115643843,302.182749
1228,0.117004689,302.198939
1230,0.113251124,302.263516
1233,0.114872196,302.309121
1234,0.11760326,302.313145
1235,0.115481438,302.373015
1237,0.113841815,302.376471
1238,0.116398355,302.409574
1240,0.119177493,302.422094
1241,0.119453387,302.464867
1242,0.119610964,302.45481
1243,0.117055399,302.49669
1246,0.117687477,302.51988
1247,0.117815641,302.574311
1249,0.118829718,302.625396
1251,0.116393516,302.619852
1254,0.116295893,302.670778
1255,0.118140813,302.677521
1256,0.114869392,302.741492
1257,0.117485259,302.742778
1258,0.116204785,302.767183
1259,0.115699642,302.800402
1260,0.109538371,302.799187
1261,0.11617042,302.812997
1264,0.112785928,302.867338
1265,0.112839215,302.868383
1267,0.109674241,302.935045
1269,0.109364378,302.941303
1272,0.1108347,303.007534
1274,0.108957719,303.059253
1275,0.108869455,303.063906
1276,0.110893724,303.077331
1277,0.109441731,303.105149
1278,0.107801157,303.14006
1279,0.108899151,303.119721
1280,0.109042589,303.166021
1281,0.108296957,303.165928
1283,0.109543482,303.22888
1284,0.108582868,303.248595
1285,0.106135165,303.29626
1286,0.104739653,303.290208
1288,0.105571083,303.319154
1289,0.109737898,303.319154
1290,0.105205747,303.346921
1292,0.103491294,303.412115
1294,0.10340888,303.413622
1295,0.103872515,303.414456
1298,0.103321001,303.481125
1300,0.100437941,303.5508
1301,0.102495939,303.554977
1303,0.102639091,303.599929
1305,0.102620433,303.590857
1306,0.098777085,303.63091
1308,0.100793847,303.648933
1311,0.098677859,303.743018
1313,0.099398145,303.78447
1315,0.099737237,303.788667
1316,0.096367538,303.800407
1318,0.098053028,303.822282
1320,0.098105944,303.863795
1321,0.097938677,303.874326
1324,0.096035771,303.940092
1326,0.094382726,303.997172
1327,0.097879493,304.03774
1328,0.0965188,304.04979
1329,0.096899712,304.05209
1330,0.095472439,304.047837
1333,0.095440386,304.127194
1334,0.09584684,304.160059
1336,0.093353456,304.182727
1337,0.096230855,304.208743
1338,0.094548727,304.239664
1339,0.094548286,304.230169
1340,0.09490509,304.264007
1342,0.09470304,304.258909
1343,0.092190597,304.315747
1344,0.094235653,304.331014
1346,0.094295253,304.342637
1349,0.09288966,304.413276
1350,0.096054421,304.444042
1353,0.09187023,304.48737
1355,0.092366914,304.535825
1357,0.091291538,304.561855
1358,0.094000647,304.546902
1359,0.090783431,304.583627
1360,0.090759085,304.628889
1361,0.090475122,304.63916
1362,0.091206007,304.665334
1364,0.090435205,304.686854
1366,0.089078035,304.75387
1367,0.088482719,304.749239
1370,0.089958128,304.789812
1371,0.088974275,304.824256
1372,0.088042139,304.805348
1373,0.088445208,304.851927
